Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2016-03-12,PHI,Florida Panthers,L,4,5,PHI,Detroit Pistons,L,111,125
2016-03-15,PHI,Detroit Red Wings,W,4,3,PHI,Brooklyn Nets,L,114,131
2016-03-21,PHI,New York Islanders,W,4,1,PHI,Indiana Pacers,L,75,91
2016-03-26,PHI,Arizona Coyotes,L,1,2,PHI,Portland Trail Blazers,L,105,108
2016-04-02,PHI,Ottawa Senators,W,3,2,PHI,Indiana Pacers,L,102,115
2016-04-10,PHI,New York Islanders,W,5,2,PHI,Milwaukee Bucks,L,108,109
2016-10-29,PHI,Pittsburgh Penguins,L,4,5,PHI,Atlanta Hawks,L,72,104
2016-11-02,PHI,Detroit Red Wings,W,4,3,PHI,Charlotte Hornets,L,93,109
2016-11-05,PHI,Montreal Canadiens,L,4,5,PHI,Cleveland Cavaliers,L,101,102
2016-11-11,PHI,Toronto Maple Leafs,L,3,6,PHI,Indiana Pacers,W,109,105
2016-11-12,PHI,Minnesota Wild,W,3,2,PHI,Atlanta Hawks,L,96,117
2016-11-17,PHI,Winnipeg Jets,W,5,2,PHI,Minnesota Timberwolves,L,86,110
2016-11-19,PHI,Tampa Bay Lightning,L,0,3,PHI,Phoenix Suns,W,120,105
2016-11-23,PHI,Tampa Bay Lightning,L,2,4,PHI,Memphis Grizzlies,L,99,104
2016-11-25,PHI,New York Rangers,L,2,3,PHI,Chicago Bulls,L,89,105
2016-11-27,PHI,Calgary Flames,W,5,3,PHI,Cleveland Cavaliers,L,108,112
2016-12-03,PHI,Chicago Blackhawks,W,3,1,PHI,Boston Celtics,L,106,107
2016-12-06,PHI,Florida Panthers,W,3,2,PHI,Memphis Grizzlies,L,91,96
2016-12-08,PHI,Edmonton Oilers,W,6,5,PHI,New Orleans Pelicans,W,99,88
2016-12-11,PHI,Detroit Red Wings,W,1,0,PHI,Detroit Pistons,W,97,79
2016-12-14,PHI,Colorado Avalanche,W,4,3,PHI,Toronto Raptors,L,114,123
2016-12-30,PHI,San Jose Sharks,L,0,2,PHI,Denver Nuggets,W,124,122
2017-01-08,PHI,Columbus Blue Jackets,L,1,2,PHI,Brooklyn Nets,W,105,95
2017-01-14,PHI,Boston Bruins,L,3,6,PHI,Washington Wizards,L,93,109
2017-01-21,PHI,New Jersey Devils,L,1,4,PHI,Atlanta Hawks,L,93,110
2017-01-25,PHI,New York Rangers,W,2,0,PHI,Milwaukee Bucks,W,114,109
2017-02-02,PHI,Montreal Canadiens,W,3,1,PHI,San Antonio Spurs,L,86,102
2017-02-04,PHI,Los Angeles Kings,L,0,1,PHI,Miami Heat,L,102,125
2017-02-06,PHI,St. Louis Blues,L,0,2,PHI,Detroit Pistons,L,96,113
2017-02-09,PHI,New York Islanders,L,1,3,PHI,Orlando Magic,W,112,111
2017-02-11,PHI,San Jose Sharks,W,2,1,PHI,Miami Heat,W,117,109
2017-02-15,PHI,Calgary Flames,L,1,3,PHI,Boston Celtics,L,108,116
2017-02-25,PHI,Pittsburgh Penguins,L,2,4,PHI,New York Knicks,L,109,110
2017-03-04,PHI,Washington Capitals,L,1,2,PHI,Detroit Pistons,L,106,136
2017-03-09,PHI,Toronto Maple Leafs,L,2,4,PHI,Portland Trail Blazers,L,108,114
2017-03-11,PHI,Boston Bruins,L,1,2,PHI,Los Angeles Clippers,L,100,112
2017-03-19,PHI,Carolina Hurricanes,W,4,3,PHI,Boston Celtics,W,105,99
2017-03-26,PHI,Pittsburgh Penguins,W,6,2,PHI,Indiana Pacers,L,94,107
2017-03-28,PHI,Ottawa Senators,W,3,2,PHI,Brooklyn Nets,W,106,101
2017-04-02,PHI,New York Rangers,L,3,4,PHI,Toronto Raptors,L,105,113
2017-04-04,PHI,New Jersey Devils,L,0,1,PHI,Brooklyn Nets,L,118,141
2017-04-08,PHI,Columbus Blue Jackets,W,4,2,PHI,Milwaukee Bucks,L,82,90
2017-10-21,PHI,Edmonton Oilers,W,2,1,PHI,Toronto Raptors,L,94,128
2017-10-28,PHI,Toronto Maple Leafs,W,4,2,PHI,Dallas Mavericks,W,112,110
2017-10-30,PHI,Arizona Coyotes,L,3,4,PHI,Houston Rockets,W,115,107
2017-11-01,PHI,Chicago Blackhawks,L,0,3,PHI,Atlanta Hawks,W,119,109
2017-11-09,PHI,Chicago Blackhawks,W,3,1,PHI,Sacramento Kings,L,108,109
2017-11-11,PHI,Minnesota Wild,L,0,1,PHI,Golden State Warriors,L,114,135
2017-11-18,PHI,Calgary Flames,L,4,5,PHI,Golden State Warriors,L,116,124
2017-11-22,PHI,New York Islanders,L,3,4,PHI,Portland Trail Blazers,W,101,81
2017-11-27,PHI,Pittsburgh Penguins,L,4,5,PHI,Cleveland Cavaliers,L,91,113
2017-12-02,PHI,Boston Bruins,L,0,3,PHI,Detroit Pistons,W,108,103
2017-12-04,PHI,Calgary Flames,W,5,2,PHI,Phoenix Suns,L,101,115
