Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2021-03-20,ANA,Arizona Coyotes,L,1,5,LAC,Charlotte Hornets,W,125,98
2021-03-22,ANA,Minnesota Wild,L,1,2,LAC,Atlanta Hawks,W,119,110
2021-03-24,ANA,Minnesota Wild,L,2,3,LAC,San Antonio Spurs,W,134,101
2021-03-29,ANA,Colorado Avalanche,L,2,5,LAC,Milwaukee Bucks,W,129,105
2021-04-04,ANA,Arizona Coyotes,L,2,3,LAC,Los Angeles Lakers,W,104,86
2021-04-06,ANA,San Jose Sharks,W,5,1,LAC,Portland Trail Blazers,W,133,116
2021-04-09,ANA,Colorado Avalanche,L,0,2,LAC,Houston Rockets,W,126,109
2021-04-11,ANA,Colorado Avalanche,L,1,4,LAC,Detroit Pistons,W,131,124
2021-04-14,ANA,San Jose Sharks,W,4,1,LAC,Detroit Pistons,W,100,98
2021-04-16,ANA,Vegas Golden Knights,L,0,4,LAC,Philadelphia 76ers,L,103,106
2021-04-18,ANA,Vegas Golden Knights,L,2,5,LAC,Minnesota Timberwolves,W,124,105
2021-04-20,ANA,Los Angeles Kings,L,1,4,LAC,Portland Trail Blazers,W,113,112
2021-04-26,ANA,Los Angeles Kings,L,1,4,LAC,New Orleans Pelicans,L,103,120
2021-04-28,ANA,Los Angeles Kings,W,3,2,LAC,Phoenix Suns,L,101,109
2021-05-01,ANA,Los Angeles Kings,W,6,2,LAC,Denver Nuggets,L,104,110
2021-10-21,ANA,Winnipeg Jets,L,1,5,LAC,Golden State Warriors,L,113,115
2021-10-23,ANA,Minnesota Wild,L,3,4,LAC,Memphis Grizzlies,L,114,120
2021-10-29,ANA,Vegas Golden Knights,L,4,5,LAC,Portland Trail Blazers,L,92,111
2021-11-05,ANA,Arizona Coyotes,W,3,1,LAC,Minnesota Timberwolves,W,104,84
2021-11-07,ANA,St. Louis Blues,W,4,1,LAC,Charlotte Hornets,W,120,106
2021-11-09,ANA,Vancouver Canucks,W,3,2,LAC,Portland Trail Blazers,W,117,109
2021-11-11,ANA,Seattle Kraken,W,7,4,LAC,Miami Heat,W,112,109
2021-11-14,ANA,Vancouver Canucks,W,5,1,LAC,Chicago Bulls,L,90,100
2021-11-16,ANA,Washington Capitals,W,3,2,LAC,San Antonio Spurs,W,106,92
2021-11-18,ANA,Carolina Hurricanes,L,1,2,LAC,Memphis Grizzlies,L,108,120
2021-11-26,ANA,Ottawa Senators,W,4,0,LAC,Detroit Pistons,W,107,96
2021-11-28,ANA,Toronto Maple Leafs,L,1,5,LAC,Golden State Warriors,L,90,105
2021-12-01,ANA,Vegas Golden Knights,W,6,5,LAC,Sacramento Kings,L,115,124
2021-12-03,ANA,Calgary Flames,L,3,4,LAC,Los Angeles Lakers,W,119,115
2021-12-06,ANA,Washington Capitals,L,3,4,LAC,Portland Trail Blazers,W,102,90
2021-12-11,ANA,Pittsburgh Penguins,L,0,1,LAC,Orlando Magic,W,106,104
2021-12-15,ANA,Seattle Kraken,W,4,1,LAC,Utah Jazz,L,103,124
2021-12-29,ANA,Vancouver Canucks,L,1,2,LAC,Boston Celtics,W,91,82
2021-12-31,ANA,Vegas Golden Knights,L,1,3,LAC,Toronto Raptors,L,108,116
2022-01-08,ANA,New York Rangers,L,1,4,LAC,Memphis Grizzlies,L,108,123
2022-01-09,ANA,Detroit Red Wings,W,4,3,LAC,Atlanta Hawks,W,106,93
2022-01-11,ANA,Pittsburgh Penguins,L,1,4,LAC,Denver Nuggets,W,87,85
2022-01-15,ANA,Chicago Blackhawks,L,0,3,LAC,San Antonio Spurs,L,94,101
2022-01-19,ANA,Colorado Avalanche,L,0,2,LAC,Denver Nuggets,L,128,130
2022-01-21,ANA,Tampa Bay Lightning,W,5,1,LAC,Philadelphia 76ers,W,102,101
2022-01-26,ANA,Toronto Maple Leafs,L,3,4,LAC,Orlando Magic,W,111,102
2022-01-31,ANA,Detroit Red Wings,L,1,2,LAC,Indiana Pacers,L,116,122
2022-02-17,ANA,Edmonton Oilers,L,3,7,LAC,Houston Rockets,W,142,111
2022-02-25,ANA,Los Angeles Kings,L,1,4,LAC,Los Angeles Lakers,W,105,102
2022-02-27,ANA,New York Islanders,L,0,4,LAC,Houston Rockets,W,99,98
2022-03-01,ANA,Boston Bruins,W,4,3,LAC,Houston Rockets,W,113,100
2022-03-06,ANA,San Jose Sharks,W,3,2,LAC,New York Knicks,L,93,116
2022-03-08,ANA,Chicago Blackhawks,L,3,8,LAC,Golden State Warriors,L,97,112
2022-03-13,ANA,New York Islanders,L,3,4,LAC,Detroit Pistons,W,106,102
2022-03-18,ANA,Florida Panthers,L,0,3,LAC,Utah Jazz,L,92,121
2022-03-29,ANA,Dallas Stars,L,2,3,LAC,Utah Jazz,W,121,115
2022-03-31,ANA,Dallas Stars,L,2,3,LAC,Chicago Bulls,L,130,135
2022-04-01,ANA,Arizona Coyotes,W,5,0,LAC,Milwaukee Bucks,W,153,119
2022-04-03,ANA,Edmonton Oilers,L,1,6,LAC,New Orleans Pelicans,W,119,100
2022-04-06,ANA,Calgary Flames,L,2,4,LAC,Phoenix Suns,W,113,109
2022-04-09,ANA,Philadelphia Flyers,W,5,3,LAC,Sacramento Kings,W,117,98
2022-04-10,ANA,Carolina Hurricanes,L,2,5,LAC,Oklahoma City Thunder,W,138,88
2022-04-12,ANA,Florida Panthers,L,2,3,LAC,Minnesota Timberwolves,L,104,109
2022-10-20,ANA,Boston Bruins,L,1,2,LAC,Los Angeles Lakers,W,103,97
2022-10-23,ANA,Detroit Red Wings,L,1,5,LAC,Phoenix Suns,L,95,112
2022-10-30,ANA,Toronto Maple Leafs,W,4,3,LAC,New Orleans Pelicans,L,91,112
2022-11-06,ANA,Florida Panthers,L,3,5,LAC,Utah Jazz,L,102,110
2022-11-09,ANA,Minnesota Wild,L,1,4,LAC,Los Angeles Lakers,W,114,101
2022-11-12,ANA,Chicago Blackhawks,L,2,3,LAC,Brooklyn Nets,L,95,110
2022-11-15,ANA,Detroit Red Wings,W,3,2,LAC,Dallas Mavericks,L,101,103
2022-11-17,ANA,Winnipeg Jets,L,2,3,LAC,Detroit Pistons,W,96,91
2022-11-19,ANA,St. Louis Blues,L,2,6,LAC,San Antonio Spurs,W,119,97
2022-11-21,ANA,St. Louis Blues,L,1,3,LAC,Utah Jazz,W,121,114
2022-11-23,ANA,New York Rangers,W,3,2,LAC,Golden State Warriors,L,107,124
2022-11-25,ANA,Ottawa Senators,L,1,5,LAC,Denver Nuggets,L,104,114
2022-11-27,ANA,Seattle Kraken,L,4,5,LAC,Indiana Pacers,W,114,100
2022-11-29,ANA,Nashville Predators,L,1,2,LAC,Portland Trail Blazers,W,118,112
2022-12-03,ANA,Minnesota Wild,L,4,5,LAC,Sacramento Kings,L,96,123
2022-12-12,ANA,Ottawa Senators,L,0,3,LAC,Boston Celtics,W,113,93
2022-12-15,ANA,Montreal Canadiens,W,5,2,LAC,Phoenix Suns,L,95,111
2022-12-17,ANA,Edmonton Oilers,W,4,3,LAC,Washington Wizards,W,102,93
2022-12-21,ANA,Minnesota Wild,L,1,4,LAC,Charlotte Hornets,W,126,105
2022-12-23,ANA,Calgary Flames,L,2,3,LAC,Philadelphia 76ers,L,114,119
2023-01-02,ANA,Philadelphia Flyers,L,1,4,LAC,Miami Heat,L,100,110
2023-01-06,ANA,San Jose Sharks,W,5,4,LAC,Minnesota Timberwolves,L,115,128
2023-01-08,ANA,Boston Bruins,L,1,7,LAC,Atlanta Hawks,L,108,112
2023-01-13,ANA,New Jersey Devils,L,2,6,LAC,Denver Nuggets,L,103,115
2023-01-17,ANA,Philadelphia Flyers,L,2,5,LAC,Philadelphia 76ers,L,110,120
2023-01-24,ANA,Arizona Coyotes,W,5,2,LAC,Los Angeles Lakers,W,133,115
2023-01-26,ANA,Colorado Avalanche,W,5,3,LAC,San Antonio Spurs,W,138,100
2023-01-28,ANA,Arizona Coyotes,W,2,1,LAC,Atlanta Hawks,W,120,113
2023-02-06,ANA,Dallas Stars,L,2,3,LAC,Brooklyn Nets,W,124,116
2023-02-10,ANA,Pittsburgh Penguins,L,3,6,LAC,Milwaukee Bucks,L,106,119
2023-03-03,ANA,Montreal Canadiens,,,,LAC,Sacramento Kings,,,
2023-03-08,ANA,Vancouver Canucks,,,,LAC,Toronto Raptors,,,
2023-03-15,ANA,New York Islanders,,,,LAC,Golden State Warriors,,,
2023-03-19,ANA,Vancouver Canucks,,,,LAC,Portland Trail Blazers,,,
2023-03-21,ANA,Calgary Flames,,,,LAC,Oklahoma City Thunder,,,
2023-03-23,ANA,Winnipeg Jets,,,,LAC,Oklahoma City Thunder,,,
2023-03-25,ANA,St. Louis Blues,,,,LAC,New Orleans Pelicans,,,
2023-03-27,ANA,Colorado Avalanche,,,,LAC,Chicago Bulls,,,
2023-04-01,ANA,Edmonton Oilers,,,,LAC,New Orleans Pelicans,,,
2023-04-05,ANA,Edmonton Oilers,,,,LAC,Los Angeles Lakers,,,
2023-04-08,ANA,Arizona Coyotes,,,,LAC,Portland Trail Blazers,,,
2023-04-09,ANA,Colorado Avalanche,,,,LAC,Phoenix Suns,,,
