Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2019-03-24,COL,Chicago Blackhawks,L,1,2,DEN,Indiana Pacers,L,88,124
2019-03-29,COL,Arizona Coyotes,W,3,2,DEN,Oklahoma City Thunder,W,115,105
2019-04-02,COL,Edmonton Oilers,W,6,2,DEN,Golden State Warriors,L,102,116
2019-10-25,COL,Vegas Golden Knights,W,6,1,DEN,Phoenix Suns,W,108,107
2019-11-02,COL,Arizona Coyotes,L,0,3,DEN,Orlando Magic,W,91,87
2019-11-05,COL,Dallas Stars,L,1,4,DEN,Miami Heat,W,109,89
2019-11-12,COL,Winnipeg Jets,W,4,0,DEN,Atlanta Hawks,L,121,125
2019-11-14,COL,Edmonton Oilers,L,2,6,DEN,Brooklyn Nets,W,101,93
2019-11-30,COL,Chicago Blackhawks,W,7,3,DEN,Sacramento Kings,L,97,100
2019-12-05,COL,Montreal Canadiens,W,3,2,DEN,New York Knicks,W,129,92
2019-12-18,COL,Chicago Blackhawks,W,4,1,DEN,Orlando Magic,W,113,104
2019-12-23,COL,Vegas Golden Knights,W,7,3,DEN,Phoenix Suns,W,113,111
2019-12-28,COL,Dallas Stars,L,2,3,DEN,Memphis Grizzlies,W,119,110
2019-12-31,COL,Winnipeg Jets,L,4,7,DEN,Houston Rockets,L,104,130
2020-01-02,COL,St. Louis Blues,W,7,3,DEN,Indiana Pacers,W,124,116
2020-01-04,COL,New Jersey Devils,W,5,2,DEN,Washington Wizards,L,114,128
2020-01-06,COL,New York Islanders,L,0,1,DEN,Atlanta Hawks,W,123,115
2020-01-16,COL,San Jose Sharks,W,4,0,DEN,Golden State Warriors,W,134,131
2020-01-20,COL,Detroit Red Wings,W,6,3,DEN,Minnesota Timberwolves,W,107,100
2020-02-04,COL,Buffalo Sabres,W,6,1,DEN,Portland Trail Blazers,W,127,99
2020-02-08,COL,Columbus Blue Jackets,W,2,1,DEN,Phoenix Suns,W,117,108
2020-02-21,COL,Anaheim Ducks,W,1,0,DEN,Oklahoma City Thunder,L,101,113
2020-02-28,COL,Carolina Hurricanes,W,3,2,DEN,Los Angeles Clippers,L,103,132
2020-03-09,COL,Los Angeles Kings,L,1,3,DEN,Milwaukee Bucks,W,109,95
2020-03-11,COL,New York Rangers,W,3,2,DEN,Dallas Mavericks,L,97,113
2021-01-19,COL,Los Angeles Kings,W,3,2,DEN,Oklahoma City Thunder,W,119,101
2021-01-22,COL,Anaheim Ducks,W,3,2,DEN,Phoenix Suns,W,130,126
2021-01-31,COL,Minnesota Wild,L,3,4,DEN,Utah Jazz,W,128,117
2021-02-14,COL,Vegas Golden Knights,L,0,1,DEN,Los Angeles Lakers,W,122,105
2021-02-16,COL,Vegas Golden Knights,W,3,2,DEN,Boston Celtics,L,99,112
2021-02-27,COL,Arizona Coyotes,W,6,2,DEN,Oklahoma City Thunder,W,126,96
2021-03-01,COL,San Jose Sharks,L,2,6,DEN,Chicago Bulls,W,118,112
2021-03-12,COL,Los Angeles Kings,W,2,0,DEN,Memphis Grizzlies,W,103,102
2021-03-23,COL,Arizona Coyotes,L,4,5,DEN,Orlando Magic,W,110,99
2021-04-07,COL,Minnesota Wild,L,3,8,DEN,San Antonio Spurs,W,106,96
2021-04-09,COL,Anaheim Ducks,W,2,0,DEN,San Antonio Spurs,W,121,119
2021-04-11,COL,Anaheim Ducks,W,4,1,DEN,Boston Celtics,L,87,105
2021-04-12,COL,Arizona Coyotes,W,4,2,DEN,Golden State Warriors,L,107,116
2021-04-14,COL,St. Louis Blues,W,4,3,DEN,Miami Heat,W,123,106
2021-04-24,COL,St. Louis Blues,L,3,5,DEN,Houston Rockets,W,129,116
2021-04-26,COL,St. Louis Blues,L,1,4,DEN,Memphis Grizzlies,W,120,96
2021-04-28,COL,Vegas Golden Knights,L,2,5,DEN,New Orleans Pelicans,W,114,112
2021-05-01,COL,San Jose Sharks,W,4,3,DEN,Los Angeles Clippers,W,110,104
2021-05-03,COL,San Jose Sharks,W,5,4,DEN,Los Angeles Lakers,L,89,93
2021-05-05,COL,San Jose Sharks,L,2,3,DEN,New York Knicks,W,113,97
2021-05-07,COL,Los Angeles Kings,W,3,2,DEN,Utah Jazz,L,120,127
2021-05-08,COL,Los Angeles Kings,W,3,2,DEN,Brooklyn Nets,L,119,125
2021-05-13,COL,Los Angeles Kings,W,5,1,DEN,Minnesota Timberwolves,W,114,103
2021-10-26,COL,Vegas Golden Knights,L,1,3,DEN,Utah Jazz,L,110,122
2021-10-30,COL,Minnesota Wild,W,4,1,DEN,Minnesota Timberwolves,W,93,91
2021-11-03,COL,Columbus Blue Jackets,L,4,5,DEN,Memphis Grizzlies,L,106,108
2021-11-06,COL,Columbus Blue Jackets,L,2,4,DEN,Houston Rockets,W,95,94
2021-11-19,COL,Seattle Kraken,W,7,3,DEN,Chicago Bulls,L,108,114
2021-11-26,COL,Dallas Stars,L,1,3,DEN,Milwaukee Bucks,L,109,120
2021-12-01,COL,Toronto Maple Leafs,L,3,8,DEN,Orlando Magic,L,103,108
2021-12-04,COL,Ottawa Senators,L,5,6,DEN,New York Knicks,W,113,99
2021-12-06,COL,Philadelphia Flyers,W,7,5,DEN,Chicago Bulls,L,97,109
2021-12-08,COL,New York Rangers,W,7,3,DEN,New Orleans Pelicans,W,120,114
2022-01-11,COL,Nashville Predators,L,4,5,DEN,Los Angeles Clippers,L,85,87
2022-01-15,COL,Arizona Coyotes,W,5,0,DEN,Los Angeles Lakers,W,133,96
2022-01-19,COL,Anaheim Ducks,W,2,0,DEN,Los Angeles Clippers,W,130,128
2022-01-26,COL,Boston Bruins,W,4,3,DEN,Brooklyn Nets,W,124,118
2022-01-28,COL,Chicago Blackhawks,W,6,4,DEN,New Orleans Pelicans,W,116,105
2022-01-30,COL,Buffalo Sabres,W,4,1,DEN,Milwaukee Bucks,W,136,100
2022-02-01,COL,Arizona Coyotes,L,2,3,DEN,Minnesota Timberwolves,L,115,130
2022-02-16,COL,Vegas Golden Knights,W,2,0,DEN,Golden State Warriors,W,117,116
2022-02-26,COL,Vegas Golden Knights,W,3,2,DEN,Sacramento Kings,W,115,110
2022-03-07,COL,New York Islanders,W,5,4,DEN,Golden State Warriors,W,131,124
2022-03-10,COL,Carolina Hurricanes,L,0,2,DEN,Golden State Warriors,L,102,113
2022-03-18,COL,San Jose Sharks,W,5,3,DEN,Cleveland Cavaliers,L,116,119
2022-04-05,COL,Pittsburgh Penguins,W,6,4,DEN,San Antonio Spurs,L,97,116
2022-10-19,COL,Winnipeg Jets,L,3,4,DEN,Utah Jazz,L,102,123
2022-10-21,COL,Seattle Kraken,L,2,3,DEN,Golden State Warriors,W,128,123
2022-10-22,COL,Vegas Golden Knights,W,3,2,DEN,Oklahoma City Thunder,W,122,117
2022-10-28,COL,New Jersey Devils,L,0,1,DEN,Utah Jazz,W,117,101
2022-11-05,COL,Columbus Blue Jackets,W,5,1,DEN,San Antonio Spurs,W,126,101
2022-11-23,COL,Vancouver Canucks,L,3,4,DEN,Oklahoma City Thunder,W,131,126
2022-12-23,COL,Nashville Predators,W,3,2,DEN,Portland Trail Blazers,W,120,107
2022-12-27,COL,Arizona Coyotes,L,3,6,DEN,Sacramento Kings,W,113,106
2023-01-02,COL,Vegas Golden Knights,L,2,3,DEN,Minnesota Timberwolves,L,111,124
2023-01-05,COL,Vancouver Canucks,L,2,4,DEN,Los Angeles Clippers,W,122,91
2023-01-18,COL,Calgary Flames,W,4,1,DEN,Minnesota Timberwolves,W,122,118
2023-01-20,COL,Vancouver Canucks,W,4,1,DEN,Indiana Pacers,W,134,111
2023-01-24,COL,Washington Capitals,W,3,2,DEN,New Orleans Pelicans,W,99,98
2023-01-28,COL,St. Louis Blues,W,4,2,DEN,Philadelphia 76ers,L,119,126
2023-02-07,COL,Pittsburgh Penguins,L,1,2,DEN,Minnesota Timberwolves,W,146,112
2023-02-09,COL,Tampa Bay Lightning,L,0,5,DEN,Orlando Magic,L,104,115
2023-02-11,COL,Florida Panthers,W,5,3,DEN,Charlotte Hornets,W,119,105
2023-02-15,COL,Minnesota Wild,W,3,2,DEN,Dallas Mavericks,W,118,109
2023-02-25,COL,Calgary Flames,,,,DEN,Memphis Grizzlies,,,
2023-03-16,COL,Ottawa Senators,,,,DEN,Detroit Pistons,,,
2023-03-18,COL,Detroit Red Wings,,,,DEN,New York Knicks,,,
2023-03-22,COL,Pittsburgh Penguins,,,,DEN,Washington Wizards,,,
2023-03-27,COL,Anaheim Ducks,,,,DEN,Philadelphia 76ers,,,
2023-04-04,COL,San Jose Sharks,,,,DEN,Houston Rockets,,,
2023-04-06,COL,San Jose Sharks,,,,DEN,Phoenix Suns,,,
2023-04-08,COL,Los Angeles Kings,,,,DEN,Utah Jazz,,,
2023-04-09,COL,Anaheim Ducks,,,,DEN,Sacramento Kings,,,
