Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2022-03-11,MIN,Columbus Blue Jackets,L,2,3,MIN,Orlando Magic,L,110,118
2022-03-16,MIN,Boston Bruins,W,4,2,MIN,Los Angeles Lakers,W,124,104
2022-03-19,MIN,Chicago Blackhawks,W,3,1,MIN,Milwaukee Bucks,W,138,119
2022-03-21,MIN,Vegas Golden Knights,W,3,0,MIN,Dallas Mavericks,L,108,110
2022-03-27,MIN,Colorado Avalanche,W,3,2,MIN,Boston Celtics,L,112,134
2022-04-03,MIN,Washington Capitals,W,5,1,MIN,Houston Rockets,W,139,132
2022-04-05,MIN,Nashville Predators,L,2,6,MIN,Washington Wizards,L,114,132
2022-04-10,MIN,Los Angeles Kings,W,6,3,MIN,Chicago Bulls,L,120,124
2022-04-12,MIN,Edmonton Oilers,W,5,1,MIN,Los Angeles Clippers,W,109,104
2022-10-30,MIN,Chicago Blackhawks,W,4,3,MIN,San Antonio Spurs,L,98,107
2022-11-01,MIN,Montreal Canadiens,W,4,1,MIN,Phoenix Suns,L,107,116
2022-11-09,MIN,Anaheim Ducks,W,4,1,MIN,Phoenix Suns,L,117,129
2022-11-11,MIN,Seattle Kraken,W,1,0,MIN,Memphis Grizzlies,L,103,114
2022-11-13,MIN,San Jose Sharks,L,2,3,MIN,Cleveland Cavaliers,W,129,124
2022-11-19,MIN,Carolina Hurricanes,W,2,1,MIN,Philadelphia 76ers,W,112,109
2022-11-23,MIN,Winnipeg Jets,W,6,1,MIN,Indiana Pacers,W,115,101
2022-11-25,MIN,Toronto Maple Leafs,L,3,4,MIN,Charlotte Hornets,L,108,110
2022-11-27,MIN,Arizona Coyotes,W,4,3,MIN,Golden State Warriors,L,114,137
2022-12-03,MIN,Anaheim Ducks,W,5,4,MIN,Oklahoma City Thunder,L,128,135
2022-12-07,MIN,Calgary Flames,L,3,5,MIN,Indiana Pacers,W,121,115
2022-12-09,MIN,Edmonton Oilers,L,2,5,MIN,Utah Jazz,W,118,108
2022-12-10,MIN,Vancouver Canucks,W,3,0,MIN,Portland Trail Blazers,L,118,124
2022-12-12,MIN,Edmonton Oilers,W,2,1,MIN,Portland Trail Blazers,L,112,133
2022-12-14,MIN,Detroit Red Wings,W,4,1,MIN,Los Angeles Clippers,L,88,99
2022-12-16,MIN,Chicago Blackhawks,W,4,1,MIN,Oklahoma City Thunder,W,112,110
2022-12-18,MIN,Ottawa Senators,W,4,2,MIN,Chicago Bulls,W,150,126
2022-12-21,MIN,Anaheim Ducks,W,4,1,MIN,Dallas Mavericks,L,99,104
2022-12-31,MIN,St. Louis Blues,W,5,2,MIN,Detroit Pistons,L,104,116
2023-01-04,MIN,Tampa Bay Lightning,W,5,1,MIN,Portland Trail Blazers,W,113,106
2023-01-08,MIN,St. Louis Blues,L,0,3,MIN,Houston Rockets,W,104,96
2023-01-14,MIN,Arizona Coyotes,W,2,1,MIN,Cleveland Cavaliers,W,110,102
2023-01-19,MIN,Carolina Hurricanes,L,2,5,MIN,Toronto Raptors,W,128,126
2023-01-21,MIN,Florida Panthers,L,3,5,MIN,Houston Rockets,W,113,104
2023-01-28,MIN,Buffalo Sabres,W,3,2,MIN,Sacramento Kings,W,117,110
2023-02-08,MIN,Dallas Stars,L,1,4,MIN,Utah Jazz,W,143,118
2023-02-13,MIN,Florida Panthers,L,1,2,MIN,Dallas Mavericks,W,124,121
2023-02-24,MIN,Toronto Maple Leafs,,,,MIN,Charlotte Hornets,,,
2023-02-26,MIN,Columbus Blue Jackets,,,,MIN,Golden State Warriors,,,
2023-02-28,MIN,New York Islanders,,,,MIN,Los Angeles Clippers,,,
2023-03-04,MIN,Calgary Flames,,,,MIN,Sacramento Kings,,,
2023-03-07,MIN,Calgary Flames,,,,MIN,Philadelphia 76ers,,,
2023-03-15,MIN,St. Louis Blues,,,,MIN,Boston Celtics,,,
2023-03-18,MIN,Boston Bruins,,,,MIN,Toronto Raptors,,,
2023-03-27,MIN,Seattle Kraken,,,,MIN,Sacramento Kings,,,
2023-03-29,MIN,Colorado Avalanche,,,,MIN,Phoenix Suns,,,
2023-04-08,MIN,St. Louis Blues,,,,MIN,San Antonio Spurs,,,
