Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2016-02-28,WSH,Chicago Blackhawks,L,2,3,WAS,Cleveland Cavaliers,W,113,99
2016-03-02,WSH,Toronto Maple Leafs,W,3,2,WAS,Minnesota Timberwolves,W,104,98
2016-03-04,WSH,New York Rangers,L,2,3,WAS,Cleveland Cavaliers,L,83,108
2016-03-05,WSH,Boston Bruins,W,2,1,WAS,Indiana Pacers,L,99,100
2016-03-12,WSH,San Jose Sharks,L,2,5,WAS,Denver Nuggets,L,100,116
2016-03-25,WSH,New Jersey Devils,W,1,0,WAS,Minnesota Timberwolves,L,129,132
2016-03-30,WSH,Philadelphia Flyers,L,1,2,WAS,Sacramento Kings,L,111,120
2016-04-01,WSH,Colorado Avalanche,W,4,2,WAS,Phoenix Suns,W,106,99
2016-04-10,WSH,Anaheim Ducks,L,0,2,WAS,Charlotte Hornets,W,113,98
2016-10-30,WSH,Calgary Flames,W,3,1,WAS,Memphis Grizzlies,L,103,112
2016-11-05,WSH,Florida Panthers,W,4,2,WAS,Orlando Magic,L,86,88
2016-11-11,WSH,Chicago Blackhawks,W,3,2,WAS,Cleveland Cavaliers,L,94,105
2016-11-12,WSH,Carolina Hurricanes,L,1,5,WAS,Chicago Bulls,L,95,106
2016-11-16,WSH,Pittsburgh Penguins,W,7,1,WAS,Philadelphia 76ers,L,102,109
2016-11-25,WSH,Buffalo Sabres,W,3,1,WAS,Orlando Magic,W,94,91
2016-11-26,WSH,Toronto Maple Leafs,L,2,4,WAS,San Antonio Spurs,L,100,112
2016-12-05,WSH,Buffalo Sabres,W,3,2,WAS,Brooklyn Nets,W,118,113
2016-12-16,WSH,Carolina Hurricanes,W,4,3,WAS,Detroit Pistons,W,122,108
2016-12-21,WSH,Philadelphia Flyers,L,2,3,WAS,Chicago Bulls,W,107,97
2016-12-23,WSH,Tampa Bay Lightning,W,4,0,WAS,Milwaukee Bucks,L,96,123
2017-01-03,WSH,Toronto Maple Leafs,W,6,5,WAS,Dallas Mavericks,L,105,113
2017-01-11,WSH,Pittsburgh Penguins,W,5,2,WAS,Boston Celtics,L,108,117
2017-01-16,WSH,Pittsburgh Penguins,L,7,8,WAS,Portland Trail Blazers,W,120,101
2017-01-19,WSH,St. Louis Blues,W,7,3,WAS,New York Knicks,W,113,110
2017-01-21,WSH,Dallas Stars,W,4,3,WAS,Detroit Pistons,L,112,113
2017-01-23,WSH,Carolina Hurricanes,W,6,1,WAS,Charlotte Hornets,W,109,99
2017-01-24,WSH,Ottawa Senators,L,0,3,WAS,Boston Celtics,W,123,108
2017-01-31,WSH,New York Islanders,L,2,3,WAS,New York Knicks,W,117,101
2017-02-04,WSH,Montreal Canadiens,W,3,2,WAS,New Orleans Pelicans,W,105,91
2017-02-24,WSH,Edmonton Oilers,W,2,1,WAS,Philadelphia 76ers,L,112,120
2017-02-28,WSH,New York Rangers,W,4,1,WAS,Golden State Warriors,W,112,108
2017-03-11,WSH,Los Angeles Kings,L,2,4,WAS,Portland Trail Blazers,W,125,124
