Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2018-03-26,DET,Montreal Canadiens,L,2,4,DET,Los Angeles Lakers,W,112,106
2018-03-29,DET,Buffalo Sabres,W,6,3,DET,Washington Wizards,W,103,92
2018-03-31,DET,Ottawa Senators,W,2,0,DET,New York Knicks,W,115,109
2018-10-20,DET,Florida Panthers,W,4,3,DET,Chicago Bulls,W,118,116
2018-10-30,DET,Columbus Blue Jackets,W,5,3,DET,Boston Celtics,L,105,108
2018-11-03,DET,Edmonton Oilers,L,3,4,DET,Philadelphia 76ers,L,99,109
2018-11-09,DET,New York Rangers,W,3,2,DET,Atlanta Hawks,W,124,109
2018-11-21,DET,Boston Bruins,W,3,2,DET,Houston Rockets,L,124,126
2018-11-23,DET,Washington Capitals,L,1,3,DET,Houston Rockets,W,116,111
2018-12-01,DET,Boston Bruins,W,4,2,DET,Golden State Warriors,W,111,102
2018-12-10,DET,Los Angeles Kings,W,3,1,DET,Philadelphia 76ers,L,102,116
2018-12-15,DET,New York Islanders,L,3,4,DET,Boston Celtics,W,113,104
2018-12-23,DET,Toronto Maple Leafs,L,4,5,DET,Atlanta Hawks,L,95,98
2019-01-02,DET,Calgary Flames,L,3,5,DET,Memphis Grizzlies,W,101,94
2019-01-12,DET,Minnesota Wild,W,5,2,DET,Los Angeles Clippers,W,109,104
2019-01-18,DET,Calgary Flames,L,4,6,DET,Miami Heat,W,98,93
2019-02-02,DET,Ottawa Senators,W,2,0,DET,Los Angeles Clippers,L,101,111
2019-02-22,DET,Minnesota Wild,L,2,3,DET,Atlanta Hawks,W,125,122
2019-03-02,DET,Arizona Coyotes,L,1,3,DET,Cleveland Cavaliers,W,129,93
2019-03-10,DET,Florida Panthers,L,1,6,DET,Chicago Bulls,W,131,108
2019-03-21,DET,St. Louis Blues,L,2,5,DET,Phoenix Suns,W,118,98
2019-03-23,DET,Vegas Golden Knights,W,3,2,DET,Portland Trail Blazers,L,112,117
2019-03-28,DET,Buffalo Sabres,W,5,4,DET,Orlando Magic,W,115,98
2019-10-23,DET,Ottawa Senators,L,2,5,DET,Indiana Pacers,W,119,110
2019-11-01,DET,Carolina Hurricanes,L,3,7,DET,Chicago Bulls,L,106,112
2019-11-02,DET,Florida Panthers,L,0,4,DET,Brooklyn Nets,W,113,109
2019-11-04,DET,Nashville Predators,L,1,6,DET,Washington Wizards,L,99,115
2019-11-06,DET,New York Rangers,L,1,5,DET,New York Knicks,W,122,102
2019-11-08,DET,Boston Bruins,W,4,2,DET,Indiana Pacers,L,106,112
2019-11-12,DET,Anaheim Ducks,W,4,3,DET,Miami Heat,L,108,117
2019-11-23,DET,New Jersey Devils,L,1,5,DET,Milwaukee Bucks,L,90,104
2019-11-27,DET,Toronto Maple Leafs,L,0,6,DET,Charlotte Hornets,L,101,102
2019-11-29,DET,Philadelphia Flyers,L,1,6,DET,Charlotte Hornets,L,107,110
2019-12-12,DET,Winnipeg Jets,W,5,2,DET,Dallas Mavericks,L,111,122
2019-12-14,DET,Montreal Canadiens,W,2,1,DET,Houston Rockets,W,115,107
2019-12-21,DET,Toronto Maple Leafs,L,1,4,DET,Chicago Bulls,L,107,119
2019-12-28,DET,Florida Panthers,L,4,5,DET,San Antonio Spurs,L,109,136
2020-01-05,DET,Chicago Blackhawks,L,2,4,DET,Los Angeles Lakers,L,99,106
2020-01-07,DET,Montreal Canadiens,W,4,3,DET,Cleveland Cavaliers,W,115,113
2020-01-18,DET,Florida Panthers,L,1,4,DET,Atlanta Hawks,W,136,103
2020-01-20,DET,Colorado Avalanche,L,3,6,DET,Washington Wizards,L,100,106
2020-01-22,DET,Minnesota Wild,L,2,4,DET,Sacramento Kings,W,127,106
2020-01-31,DET,New York Rangers,L,2,4,DET,Toronto Raptors,L,92,105
2020-02-03,DET,Philadelphia Flyers,L,0,3,DET,Memphis Grizzlies,L,82,96
2020-02-07,DET,Columbus Blue Jackets,L,0,2,DET,Oklahoma City Thunder,L,101,108
2020-02-23,DET,Calgary Flames,L,2,4,DET,Portland Trail Blazers,L,104,107
2020-02-25,DET,New Jersey Devils,L,1,4,DET,Denver Nuggets,L,98,115
2020-03-08,DET,Tampa Bay Lightning,W,5,4,DET,New York Knicks,L,84,96
2021-01-16,DET,Carolina Hurricanes,W,4,2,DET,Miami Heat,W,120,100
2021-01-18,DET,Columbus Blue Jackets,L,2,3,DET,Miami Heat,L,107,113
2021-01-22,DET,Chicago Blackhawks,L,1,4,DET,Houston Rockets,L,102,103
2021-01-28,DET,Dallas Stars,L,3,7,DET,Los Angeles Lakers,W,107,92
2021-01-30,DET,Florida Panthers,L,2,3,DET,Golden State Warriors,L,91,118
2021-02-05,DET,Tampa Bay Lightning,L,1,3,DET,Phoenix Suns,L,92,109
2021-02-09,DET,Florida Panthers,L,1,2,DET,Brooklyn Nets,W,122,111
2021-02-11,DET,Nashville Predators,L,2,3,DET,Indiana Pacers,L,95,111
2021-02-17,DET,Chicago Blackhawks,L,0,2,DET,Chicago Bulls,L,102,105
2021-02-19,DET,Florida Panthers,L,2,7,DET,Memphis Grizzlies,L,95,109
2021-02-23,DET,Nashville Predators,L,0,2,DET,Orlando Magic,W,105,93
2021-02-28,DET,Chicago Blackhawks,L,2,7,DET,New York Knicks,L,90,109
2021-03-04,DET,Carolina Hurricanes,L,2,5,DET,New York Knicks,L,104,114
2021-03-11,DET,Tampa Bay Lightning,W,6,4,DET,Charlotte Hornets,L,102,105
2021-03-27,DET,Columbus Blue Jackets,W,3,1,DET,Washington Wizards,L,92,106
2021-04-01,DET,Florida Panthers,L,2,3,DET,Washington Wizards,W,120,91
2021-04-03,DET,Tampa Bay Lightning,L,1,2,DET,New York Knicks,L,81,125
2021-04-06,DET,Nashville Predators,L,2,3,DET,Denver Nuggets,L,119,134
2021-04-08,DET,Nashville Predators,L,1,7,DET,Sacramento Kings,W,113,101
2021-04-10,DET,Carolina Hurricanes,W,5,4,DET,Portland Trail Blazers,L,103,118
2021-04-17,DET,Chicago Blackhawks,L,0,4,DET,Washington Wizards,L,100,121
2021-04-19,DET,Dallas Stars,L,2,3,DET,Cleveland Cavaliers,W,109,105
2021-04-22,DET,Dallas Stars,W,7,3,DET,San Antonio Spurs,L,91,106
2021-04-24,DET,Dallas Stars,L,1,2,DET,Indiana Pacers,L,109,115
2021-04-29,DET,Carolina Hurricanes,L,1,3,DET,Dallas Mavericks,L,105,115
2021-05-01,DET,Tampa Bay Lightning,W,1,0,DET,Charlotte Hornets,L,94,107
2021-05-08,DET,Columbus Blue Jackets,L,4,5,DET,Philadelphia 76ers,L,104,118
2021-10-23,DET,Montreal Canadiens,L,1,6,DET,Chicago Bulls,L,82,97
2021-10-30,DET,Toronto Maple Leafs,L,4,5,DET,Orlando Magic,W,110,103
2021-11-02,DET,Montreal Canadiens,L,0,3,DET,Milwaukee Bucks,L,89,117
2021-11-04,DET,Boston Bruins,L,1,5,DET,Philadelphia 76ers,L,98,109
2021-11-13,DET,Montreal Canadiens,W,3,2,DET,Toronto Raptors,W,127,121
2021-11-15,DET,Columbus Blue Jackets,L,3,5,DET,Sacramento Kings,L,107,129
2021-11-24,DET,St. Louis Blues,W,4,2,DET,Milwaukee Bucks,L,93,114
2021-11-30,DET,Boston Bruins,W,2,1,DET,Portland Trail Blazers,L,92,110
2021-12-10,DET,Colorado Avalanche,L,3,7,DET,New Orleans Pelicans,L,93,109
2021-12-16,DET,Carolina Hurricanes,L,3,5,DET,Indiana Pacers,L,113,122
2021-12-18,DET,New Jersey Devils,W,5,2,DET,Houston Rockets,L,107,116
2022-01-08,DET,Los Angeles Kings,L,0,4,DET,Orlando Magic,W,97,92
2022-01-11,DET,San Jose Sharks,L,2,3,DET,Chicago Bulls,L,87,133
2022-01-21,DET,Dallas Stars,L,4,5,DET,Utah Jazz,L,101,111
