Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2018-11-30,FLA,Buffalo Sabres,W,3,2,MIA,New Orleans Pelicans,W,106,101
2018-12-04,FLA,Boston Bruins,W,5,0,MIA,Orlando Magic,L,90,105
2018-12-08,FLA,New York Rangers,L,4,5,MIA,Los Angeles Clippers,W,121,98
2018-12-20,FLA,Toronto Maple Leafs,L,1,6,MIA,Houston Rockets,W,101,99
2018-12-22,FLA,Detroit Red Wings,W,2,1,MIA,Milwaukee Bucks,W,94,87
2018-12-23,FLA,Chicago Blackhawks,W,6,3,MIA,Orlando Magic,W,115,91
2018-12-28,FLA,Montreal Canadiens,L,3,5,MIA,Cleveland Cavaliers,W,118,94
2019-01-08,FLA,Pittsburgh Penguins,L,1,5,MIA,Denver Nuggets,L,99,103
2019-01-10,FLA,Edmonton Oilers,L,3,4,MIA,Boston Celtics,W,115,99
2019-01-15,FLA,Montreal Canadiens,L,1,5,MIA,Milwaukee Bucks,L,86,124
2019-01-18,FLA,Toronto Maple Leafs,W,3,1,MIA,Detroit Pistons,L,93,98
2019-01-19,FLA,Nashville Predators,W,4,2,MIA,Chicago Bulls,W,117,103
2019-01-21,FLA,San Jose Sharks,W,6,2,MIA,Boston Celtics,L,99,107
2019-02-01,FLA,Nashville Predators,L,1,4,MIA,Oklahoma City Thunder,L,102,118
2019-02-02,FLA,Vegas Golden Knights,W,3,1,MIA,Indiana Pacers,L,88,95
2019-02-05,FLA,St. Louis Blues,L,2,3,MIA,Portland Trail Blazers,W,118,108
2019-02-10,FLA,Tampa Bay Lightning,L,2,5,MIA,Golden State Warriors,L,118,120
2019-02-21,FLA,Carolina Hurricanes,L,3,4,MIA,Philadelphia 76ers,L,102,106
2019-02-23,FLA,Los Angeles Kings,W,6,1,MIA,Detroit Pistons,L,96,119
2019-02-25,FLA,Colorado Avalanche,W,4,3,MIA,Phoenix Suns,L,121,124
2019-02-28,FLA,Vegas Golden Knights,L,5,6,MIA,Houston Rockets,L,118,121
2019-03-02,FLA,Carolina Hurricanes,L,3,4,MIA,Brooklyn Nets,W,117,88
2019-03-08,FLA,Minnesota Wild,W,6,2,MIA,Cleveland Cavaliers,W,126,110
2019-03-10,FLA,Detroit Red Wings,W,6,1,MIA,Toronto Raptors,L,104,125
2019-03-17,FLA,Anaheim Ducks,L,2,3,MIA,Charlotte Hornets,W,93,75
2019-03-23,FLA,Boston Bruins,L,3,7,MIA,Washington Wizards,W,113,108
2019-03-26,FLA,Montreal Canadiens,L,1,6,MIA,Orlando Magic,L,99,104
2019-03-28,FLA,Ottawa Senators,W,5,2,MIA,Dallas Mavericks,W,105,99
2019-03-30,FLA,Boston Bruins,W,4,1,MIA,New York Knicks,W,100,92
2019-04-01,FLA,Washington Capitals,W,5,3,MIA,Boston Celtics,L,105,110
2019-10-27,FLA,Edmonton Oilers,W,6,2,MIA,Minnesota Timberwolves,L,109,116
2019-11-07,FLA,Washington Capitals,L,4,5,MIA,Phoenix Suns,W,124,108
2019-11-12,FLA,Boston Bruins,W,5,4,MIA,Detroit Pistons,W,117,108
2019-11-14,FLA,Winnipeg Jets,L,3,4,MIA,Cleveland Cavaliers,W,108,97
2019-11-16,FLA,New York Rangers,W,4,3,MIA,New Orleans Pelicans,W,109,94
2019-11-23,FLA,Carolina Hurricanes,L,2,4,MIA,Philadelphia 76ers,L,86,113
2019-11-27,FLA,Washington Capitals,L,3,4,MIA,Houston Rockets,L,108,117
2019-12-03,FLA,Minnesota Wild,L,2,4,MIA,Toronto Raptors,W,121,110
2019-12-08,FLA,San Jose Sharks,W,5,1,MIA,Chicago Bulls,W,110,105
2019-12-10,FLA,Tampa Bay Lightning,L,1,2,MIA,Atlanta Hawks,W,135,121
2019-12-14,FLA,Boston Bruins,L,2,4,MIA,Dallas Mavericks,W,122,118
2019-12-16,FLA,Ottawa Senators,W,6,1,MIA,Memphis Grizzlies,L,111,118
2019-12-20,FLA,Dallas Stars,W,7,4,MIA,New York Knicks,W,129,114
2019-12-23,FLA,Tampa Bay Lightning,L,1,6,MIA,Utah Jazz,W,107,104
2019-12-28,FLA,Detroit Red Wings,W,5,4,MIA,Philadelphia 76ers,W,117,116
2020-01-02,FLA,Ottawa Senators,W,6,3,MIA,Toronto Raptors,W,84,76
2020-01-05,FLA,Pittsburgh Penguins,W,4,1,MIA,Portland Trail Blazers,W,122,111
2020-01-12,FLA,Toronto Maple Leafs,W,8,4,MIA,New York Knicks,L,121,124
2020-01-20,FLA,Minnesota Wild,W,5,4,MIA,Sacramento Kings,W,118,113
2020-02-01,FLA,Montreal Canadiens,L,0,4,MIA,Orlando Magic,W,102,89
2020-02-03,FLA,Toronto Maple Leafs,W,5,3,MIA,Philadelphia 76ers,W,137,106
2020-02-10,FLA,Philadelphia Flyers,L,1,4,MIA,Golden State Warriors,W,113,101
2020-02-20,FLA,Los Angeles Kings,L,4,5,MIA,Atlanta Hawks,L,124,129
2020-02-22,FLA,Vegas Golden Knights,L,3,5,MIA,Cleveland Cavaliers,W,124,105
2020-02-29,FLA,Chicago Blackhawks,L,2,3,MIA,Brooklyn Nets,W,116,113
2021-01-28,FLA,Columbus Blue Jackets,L,2,3,MIA,Los Angeles Clippers,L,105,109
2021-01-30,FLA,Detroit Red Wings,W,3,2,MIA,Sacramento Kings,W,105,104
2021-02-05,FLA,Nashville Predators,W,2,1,MIA,Washington Wizards,W,122,95
2021-02-07,FLA,Detroit Red Wings,L,1,4,MIA,New York Knicks,W,109,103
2021-02-09,FLA,Detroit Red Wings,W,2,1,MIA,New York Knicks,W,98,96
2021-02-11,FLA,Tampa Bay Lightning,W,5,2,MIA,Houston Rockets,W,101,94
2021-02-13,FLA,Tampa Bay Lightning,L,1,6,MIA,Utah Jazz,L,94,112
2021-02-15,FLA,Tampa Bay Lightning,W,6,4,MIA,Los Angeles Clippers,L,118,125
2021-02-17,FLA,Carolina Hurricanes,W,4,3,MIA,Golden State Warriors,L,112,120
2021-02-20,FLA,Detroit Red Wings,L,1,2,MIA,Los Angeles Lakers,W,96,94
2021-02-22,FLA,Dallas Stars,W,3,1,MIA,Oklahoma City Thunder,W,108,94
2021-02-24,FLA,Dallas Stars,L,0,3,MIA,Toronto Raptors,W,116,108
2021-03-04,FLA,Nashville Predators,W,5,4,MIA,New Orleans Pelicans,W,103,93
2021-03-11,FLA,Columbus Blue Jackets,W,5,4,MIA,Orlando Magic,W,111,103
2021-03-21,FLA,Tampa Bay Lightning,L,3,5,MIA,Indiana Pacers,L,106,109
2021-03-23,FLA,Chicago Blackhawks,L,2,3,MIA,Phoenix Suns,L,100,110
2021-03-25,FLA,Chicago Blackhawks,L,0,3,MIA,Portland Trail Blazers,L,122,125
2021-04-01,FLA,Detroit Red Wings,W,3,2,MIA,Golden State Warriors,W,116,109
2021-04-03,FLA,Columbus Blue Jackets,W,5,2,MIA,Cleveland Cavaliers,W,115,101
2021-04-06,FLA,Carolina Hurricanes,L,2,5,MIA,Memphis Grizzlies,L,112,124
2021-04-08,FLA,Carolina Hurricanes,L,0,3,MIA,Los Angeles Lakers,W,110,104
2021-04-13,FLA,Dallas Stars,W,3,2,MIA,Phoenix Suns,L,86,106
2021-04-19,FLA,Columbus Blue Jackets,W,4,2,MIA,Houston Rockets,W,113,91
2021-04-24,FLA,Carolina Hurricanes,W,4,3,MIA,Chicago Bulls,W,106,101
2021-04-26,FLA,Nashville Predators,L,1,4,MIA,Chicago Bulls,L,102,110
2021-05-01,FLA,Chicago Blackhawks,W,5,4,MIA,Cleveland Cavaliers,W,124,107
2021-10-21,FLA,Colorado Avalanche,W,4,1,MIA,Milwaukee Bucks,W,137,95
2021-10-23,FLA,Philadelphia Flyers,W,4,2,MIA,Indiana Pacers,L,91,102
2021-10-25,FLA,Arizona Coyotes,W,5,3,MIA,Orlando Magic,W,107,90
2021-10-27,FLA,Boston Bruins,W,4,1,MIA,Brooklyn Nets,W,106,93
2021-10-29,FLA,Detroit Red Wings,W,3,2,MIA,Charlotte Hornets,W,114,99
2021-10-30,FLA,Boston Bruins,L,2,3,MIA,Memphis Grizzlies,W,129,103
