NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
BRK,2016-03-17,8:00p,Chicago Bulls,L,102,118
BRK,2016-03-19,7:00p,Detroit Pistons,L,103,115
BRK,2016-03-22,7:30p,Charlotte Hornets,L,100,105
BRK,2016-03-24,7:30p,Cleveland Cavaliers,W,104,95
BRK,2016-03-26,6:00p,Indiana Pacers,W,120,110
BRK,2016-03-28,7:30p,Miami Heat,L,99,110
BRK,2016-03-29,7:00p,Orlando Magic,L,105,139
BRK,2016-03-31,7:00p,Cleveland Cavaliers,L,87,107
BRK,2016-04-01,7:30p,New York Knicks,L,91,105
BRK,2016-04-03,1:00p,New Orleans Pelicans,L,87,106
BRK,2016-04-06,7:00p,Washington Wizards,L,103,121
BRK,2016-04-08,7:00p,Charlotte Hornets,L,99,113
BRK,2016-04-10,6:00p,Indiana Pacers,L,105,129
BRK,2016-04-11,7:30p,Washington Wizards,L,111,120
BRK,2016-04-13,8:00p,Toronto Raptors,L,96,103
BRK,2016-10-26,7:30p,Boston Celtics,L,117,122
BRK,2016-10-28,7:30p,Indiana Pacers,W,103,94
BRK,2016-10-29,8:00p,Milwaukee Bucks,L,108,110
BRK,2016-10-31,7:30p,Chicago Bulls,L,88,118
BRK,2016-11-02,7:30p,Detroit Pistons,W,109,101
BRK,2016-11-04,7:30p,Charlotte Hornets,L,95,99
BRK,2016-11-08,7:30p,Minnesota Timberwolves,W,119,110
BRK,2016-11-09,7:00p,New York Knicks,L,96,110
BRK,2016-11-12,9:00p,Phoenix Suns,W,122,104
BRK,2016-11-14,10:30p,Los Angeles Clippers,L,95,127
BRK,2016-11-15,10:30p,Los Angeles Lakers,L,118,125
BRK,2016-11-18,8:00p,Oklahoma City Thunder,L,105,124
BRK,2016-11-20,3:30p,Portland Trail Blazers,L,109,129
BRK,2016-11-23,7:30p,Boston Celtics,L,92,111
BRK,2016-11-25,8:00p,Indiana Pacers,L,97,118
BRK,2016-11-27,6:00p,Sacramento Kings,L,105,122
BRK,2016-11-29,7:30p,Los Angeles Clippers,W,127,122
BRK,2016-12-01,7:30p,Milwaukee Bucks,L,93,111
BRK,2016-12-03,5:00p,Milwaukee Bucks,L,103,112
BRK,2016-12-05,7:30p,Washington Wizards,L,113,118
BRK,2016-12-07,7:30p,Denver Nuggets,W,116,111
BRK,2016-12-10,8:30p,San Antonio Spurs,L,101,130
BRK,2016-12-12,8:00p,Houston Rockets,L,118,122
BRK,2016-12-14,7:30p,Los Angeles Lakers,W,107,97
BRK,2016-12-16,7:00p,Orlando Magic,L,111,118
BRK,2016-12-18,6:00p,Philadelphia 76ers,L,107,108
BRK,2016-12-20,7:30p,Toronto Raptors,L,104,116
BRK,2016-12-22,7:30p,Golden State Warriors,L,101,117
BRK,2016-12-23,7:30p,Cleveland Cavaliers,L,99,119
BRK,2016-12-26,7:30p,Charlotte Hornets,W,120,118
BRK,2016-12-28,8:00p,Chicago Bulls,L,99,101
BRK,2016-12-30,7:00p,Washington Wizards,L,95,118
BRK,2017-01-02,7:30p,Utah Jazz,L,89,101
BRK,2017-01-05,7:00p,Indiana Pacers,L,109,121
BRK,2017-01-06,7:30p,Cleveland Cavaliers,L,108,116
BRK,2017-01-08,12:00p,Philadelphia 76ers,L,95,105
BRK,2017-01-10,7:30p,Atlanta Hawks,L,97,117
BRK,2017-01-12,7:30p,New Orleans Pelicans,L,95,104
BRK,2017-01-13,7:30p,Toronto Raptors,L,113,132
BRK,2017-01-15,6:00p,Houston Rockets,L,112,137
BRK,2017-01-17,7:30p,Toronto Raptors,L,109,119
BRK,2017-01-20,8:00p,New Orleans Pelicans,W,143,114
BRK,2017-01-21,7:00p,Charlotte Hornets,L,105,112
BRK,2017-01-23,7:30p,San Antonio Spurs,L,86,112
BRK,2017-01-25,7:30p,Miami Heat,L,106,109
BRK,2017-01-27,7:30p,Cleveland Cavaliers,L,116,124
BRK,2017-01-28,9:00p,Minnesota Timberwolves,L,109,129
BRK,2017-01-30,7:30p,Miami Heat,L,96,104
BRK,2017-02-01,7:30p,New York Knicks,L,90,95
BRK,2017-02-03,7:30p,Indiana Pacers,L,97,106
BRK,2017-02-05,12:00p,Toronto Raptors,L,95,103
BRK,2017-02-07,7:00p,Charlotte Hornets,L,107,111
BRK,2017-02-08,7:30p,Washington Wizards,L,110,114
BRK,2017-02-10,7:30p,Miami Heat,L,99,108
BRK,2017-02-13,7:30p,Memphis Grizzlies,L,103,112
BRK,2017-02-15,7:30p,Milwaukee Bucks,L,125,129
BRK,2017-02-24,9:00p,Denver Nuggets,L,109,129
BRK,2017-02-25,10:30p,Golden State Warriors,L,95,112
BRK,2017-03-01,10:30p,Sacramento Kings,W,109,100
BRK,2017-03-03,9:00p,Utah Jazz,L,97,112
BRK,2017-03-04,10:00p,Portland Trail Blazers,L,116,130
BRK,2017-03-06,8:00p,Memphis Grizzlies,W,122,109
BRK,2017-03-08,7:30p,Atlanta Hawks,L,105,110
BRK,2017-03-10,9:00p,Dallas Mavericks,L,96,105
BRK,2017-03-12,6:00p,New York Knicks,W,120,112
BRK,2017-03-14,7:30p,Oklahoma City Thunder,L,104,122
BRK,2017-03-16,7:30p,New York Knicks,W,121,110
BRK,2017-03-17,7:30p,Boston Celtics,L,95,98
BRK,2017-03-19,12:00p,Dallas Mavericks,L,104,111
BRK,2017-03-21,7:30p,Detroit Pistons,W,98,96
BRK,2017-03-23,7:30p,Phoenix Suns,W,126,98
BRK,2017-03-24,7:00p,Washington Wizards,L,108,129
BRK,2017-03-26,1:00p,Atlanta Hawks,W,107,92
BRK,2017-03-28,7:30p,Philadelphia 76ers,L,101,106
BRK,2017-03-30,7:30p,Detroit Pistons,L,89,90
BRK,2017-04-01,6:00p,Orlando Magic,W,121,111
BRK,2017-04-02,6:00p,Atlanta Hawks,W,91,82
BRK,2017-04-04,7:00p,Philadelphia 76ers,W,141,118
BRK,2017-04-06,7:00p,Orlando Magic,L,107,115
BRK,2017-04-08,5:00p,Chicago Bulls,W,107,106
BRK,2017-04-10,7:30p,Boston Celtics,L,105,114
BRK,2017-04-12,8:00p,Chicago Bulls,L,73,112
BRK,2017-10-18,7:00p,Indiana Pacers,L,131,140
BRK,2017-10-20,7:30p,Orlando Magic,W,126,121
BRK,2017-10-22,3:30p,Atlanta Hawks,W,116,104
BRK,2017-10-24,7:00p,Orlando Magic,L,121,125
BRK,2017-10-25,7:30p,Cleveland Cavaliers,W,112,107
BRK,2017-10-27,7:30p,New York Knicks,L,86,107
BRK,2017-10-29,6:00p,Denver Nuggets,L,111,124
BRK,2017-10-31,7:30p,Phoenix Suns,L,114,122
BRK,2017-11-03,10:30p,Los Angeles Lakers,L,112,124
BRK,2017-11-06,9:00p,Phoenix Suns,W,98,92
BRK,2017-11-07,9:00p,Denver Nuggets,L,104,112
BRK,2017-11-10,10:00p,Portland Trail Blazers,W,101,97
BRK,2017-11-11,9:00p,Utah Jazz,L,106,114
BRK,2017-11-14,7:30p,Boston Celtics,L,102,109
BRK,2017-11-17,7:30p,Utah Jazz,W,118,107
BRK,2017-11-19,6:00p,Golden State Warriors,L,111,118
BRK,2017-11-22,7:00p,Cleveland Cavaliers,L,109,119
BRK,2017-11-24,12:00p,Portland Trail Blazers,L,125,127
BRK,2017-11-26,6:00p,Memphis Grizzlies,W,98,88
BRK,2017-11-27,8:00p,Houston Rockets,L,103,117
BRK,2017-11-29,8:30p,Dallas Mavericks,W,109,104
BRK,2017-12-02,3:00p,Atlanta Hawks,L,102,114
BRK,2017-12-04,7:30p,Atlanta Hawks,W,110,90
BRK,2017-12-07,10:00p,Oklahoma City Thunder,W,100,95
BRK,2017-12-09,6:00p,Miami Heat,L,89,101
BRK,2017-12-12,7:30p,Washington Wizards,W,103,98
BRK,2017-12-14,7:30p,New York Knicks,L,104,111
BRK,2017-12-15,7:30p,Toronto Raptors,L,87,120
BRK,2017-12-17,6:00p,Indiana Pacers,L,97,109
BRK,2017-12-20,7:30p,Sacramento Kings,L,99,104
