NHL Team,Date,Opponent,Result,Team Score,Opponent Score
TOR,2016-03-29,Florida Panthers,W,5,2
TOR,2016-03-31,Buffalo Sabres,L,1,4
TOR,2016-04-02,Detroit Red Wings,L,2,3
TOR,2016-04-04,Florida Panthers,L,3,4
TOR,2016-04-06,Columbus Blue Jackets,L,1,5
TOR,2016-04-07,Philadelphia Flyers,W,4,3
TOR,2016-04-09,New Jersey Devils,L,1,5
TOR,2016-10-12,Ottawa Senators,L,4,5
TOR,2016-10-15,Boston Bruins,W,4,1
TOR,2016-10-19,Winnipeg Jets,L,4,5
TOR,2016-10-20,Minnesota Wild,L,2,3
TOR,2016-10-22,Chicago Blackhawks,L,4,5
TOR,2016-10-25,Tampa Bay Lightning,L,3,7
TOR,2016-10-27,Florida Panthers,W,3,2
TOR,2016-10-29,Montreal Canadiens,L,1,2
TOR,2016-10-30,New York Islanders,L,1,5
TOR,2016-11-01,Edmonton Oilers,W,3,2
TOR,2016-11-03,Buffalo Sabres,W,2,1
TOR,2016-11-05,Vancouver Canucks,W,6,3
TOR,2016-11-08,Los Angeles Kings,L,0,7
TOR,2016-11-11,Philadelphia Flyers,W,6,3
TOR,2016-11-12,Pittsburgh Penguins,L,1,4
TOR,2016-11-15,Nashville Predators,W,6,2
TOR,2016-11-17,Florida Panthers,W,6,1
TOR,2016-11-19,Montreal Canadiens,L,1,2
TOR,2016-11-22,Carolina Hurricanes,L,1,2
TOR,2016-11-23,New Jersey Devils,L,4,5
TOR,2016-11-26,Washington Capitals,W,4,2
TOR,2016-11-29,Edmonton Oilers,W,4,2
TOR,2016-11-30,Calgary Flames,L,0,3
TOR,2016-12-03,Vancouver Canucks,L,2,3
TOR,2016-12-07,Minnesota Wild,L,2,3
TOR,2016-12-10,Boston Bruins,W,4,1
TOR,2016-12-11,Colorado Avalanche,L,1,3
TOR,2016-12-13,San Jose Sharks,L,2,3
TOR,2016-12-15,Arizona Coyotes,L,2,3
TOR,2016-12-17,Pittsburgh Penguins,W,2,1
TOR,2016-12-19,Anaheim Ducks,L,2,3
TOR,2016-12-22,Colorado Avalanche,W,6,0
TOR,2016-12-23,Arizona Coyotes,W,4,1
TOR,2016-12-28,Florida Panthers,W,3,2
TOR,2016-12-29,Tampa Bay Lightning,W,3,2
TOR,2017-01-01,Detroit Red Wings,W,5,4
TOR,2017-01-03,Washington Capitals,L,5,6
TOR,2017-01-06,New Jersey Devils,W,4,2
TOR,2017-01-07,Montreal Canadiens,L,3,5
TOR,2017-01-13,New York Rangers,W,4,2
TOR,2017-01-14,Ottawa Senators,W,4,2
TOR,2017-01-17,Buffalo Sabres,W,4,3
TOR,2017-01-19,New York Rangers,L,2,5
TOR,2017-01-21,Ottawa Senators,L,2,3
TOR,2017-01-23,Calgary Flames,W,4,0
TOR,2017-01-25,Detroit Red Wings,W,4,0
TOR,2017-01-26,Philadelphia Flyers,L,1,2
TOR,2017-01-31,Dallas Stars,L,3,6
TOR,2017-02-02,St. Louis Blues,L,1,5
TOR,2017-02-04,Boston Bruins,W,6,5
TOR,2017-02-06,New York Islanders,L,5,6
TOR,2017-02-07,Dallas Stars,W,3,1
TOR,2017-02-09,St. Louis Blues,L,1,2
TOR,2017-02-11,Buffalo Sabres,L,1,3
TOR,2017-02-14,New York Islanders,W,7,1
TOR,2017-02-15,Columbus Blue Jackets,L,2,5
TOR,2017-02-18,Ottawa Senators,L,3,6
TOR,2017-02-19,Carolina Hurricanes,W,4,0
TOR,2017-02-21,Winnipeg Jets,W,5,4
TOR,2017-02-23,New York Rangers,L,1,2
TOR,2017-02-25,Montreal Canadiens,L,2,3
TOR,2017-02-28,San Jose Sharks,L,1,3
TOR,2017-03-02,Los Angeles Kings,L,2,3
TOR,2017-03-03,Anaheim Ducks,L,2,5
TOR,2017-03-07,Detroit Red Wings,W,3,2
TOR,2017-03-09,Philadelphia Flyers,W,4,2
TOR,2017-03-11,Carolina Hurricanes,W,3,2
