NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
GSW,2014-02-24,7:30p,Detroit Pistons,W,104,96
GSW,2014-02-26,8:00p,Chicago Bulls,L,83,103
GSW,2014-02-28,8:00p,New York Knicks,W,126,103
GSW,2014-03-02,4:00p,Toronto Raptors,L,98,104
GSW,2014-03-04,7:00p,Indiana Pacers,W,98,96
GSW,2014-03-05,7:30p,Boston Celtics,W,108,88
GSW,2014-03-07,10:30p,Atlanta Hawks,W,111,97
GSW,2014-03-09,9:00p,Phoenix Suns,W,113,107
GSW,2014-03-11,10:30p,Dallas Mavericks,W,108,85
GSW,2014-03-12,10:30p,Los Angeles Clippers,L,98,111
GSW,2014-03-14,10:30p,Cleveland Cavaliers,L,94,103
GSW,2014-03-16,9:00p,Portland Trail Blazers,W,113,112
GSW,2014-03-18,10:30p,Orlando Magic,W,103,89
GSW,2014-03-20,10:30p,Milwaukee Bucks,W,115,110
GSW,2014-03-22,10:30p,San Antonio Spurs,L,90,99
GSW,2014-03-28,10:30p,Memphis Grizzlies,W,100,93
GSW,2014-03-30,9:00p,New York Knicks,L,84,89
GSW,2014-04-01,8:30p,Dallas Mavericks,W,122,120
GSW,2014-04-02,8:30p,San Antonio Spurs,L,90,111
GSW,2014-04-04,10:30p,Sacramento Kings,W,102,69
GSW,2014-04-06,9:00p,Utah Jazz,W,130,102
GSW,2014-04-10,10:30p,Denver Nuggets,L,99,100
GSW,2014-04-11,10:30p,Los Angeles Lakers,W,112,95
GSW,2014-04-13,9:00p,Portland Trail Blazers,L,117,119
GSW,2014-04-14,10:30p,Minnesota Timberwolves,W,130,120
GSW,2014-04-16,10:30p,Denver Nuggets,W,116,112
GSW,2014-10-29,10:00p,Sacramento Kings,W,95,77
GSW,2014-11-01,10:30p,Los Angeles Lakers,W,127,104
GSW,2014-11-02,9:00p,Portland Trail Blazers,W,95,90
GSW,2014-11-05,10:30p,Los Angeles Clippers,W,121,104
GSW,2014-11-08,8:00p,Houston Rockets,W,98,87
GSW,2014-11-09,8:00p,Phoenix Suns,L,95,107
GSW,2014-11-11,10:30p,San Antonio Spurs,L,100,113
GSW,2014-11-13,10:30p,Brooklyn Nets,W,107,99
GSW,2014-11-15,10:30p,Charlotte Hornets,W,112,87
GSW,2014-11-16,9:30p,Los Angeles Lakers,W,136,115
GSW,2014-11-21,10:30p,Utah Jazz,W,101,88
GSW,2014-11-23,7:00p,Oklahoma City Thunder,W,91,86
GSW,2014-11-25,7:30p,Miami Heat,W,114,97
GSW,2014-11-26,7:00p,Orlando Magic,W,111,96
GSW,2014-11-28,7:00p,Charlotte Hornets,W,106,101
GSW,2014-11-30,3:30p,Detroit Pistons,W,104,93
GSW,2014-12-02,10:30p,Orlando Magic,W,98,97
GSW,2014-12-04,10:30p,New Orleans Pelicans,W,112,85
GSW,2014-12-06,8:00p,Chicago Bulls,W,112,102
GSW,2014-12-08,8:00p,Minnesota Timberwolves,W,102,86
GSW,2014-12-10,10:30p,Houston Rockets,W,105,93
GSW,2014-12-13,2:00p,Dallas Mavericks,W,105,98
GSW,2014-12-14,6:00p,New Orleans Pelicans,W,128,122
GSW,2014-12-16,8:00p,Memphis Grizzlies,L,98,105
