NHL Team,Date,Opponent,Result,Team Score,Opponent Score
ANA,2016-12-17,Detroit Red Wings,L,4,6
ANA,2016-12-19,Toronto Maple Leafs,W,3,2
ANA,2016-12-20,Montreal Canadiens,L,1,5
ANA,2016-12-22,Ottawa Senators,L,1,2
ANA,2016-12-27,San Jose Sharks,L,2,3
ANA,2016-12-29,Calgary Flames,W,3,1
ANA,2016-12-30,Vancouver Canucks,L,2,3
ANA,2017-01-01,Philadelphia Flyers,W,4,3
ANA,2017-01-04,Detroit Red Wings,W,2,0
ANA,2017-01-06,Arizona Coyotes,W,3,2
ANA,2017-01-08,Minnesota Wild,L,1,2
ANA,2017-01-10,Dallas Stars,W,2,0
ANA,2017-01-12,Colorado Avalanche,W,4,1
ANA,2017-01-14,Arizona Coyotes,W,3,0
ANA,2017-01-15,St. Louis Blues,L,1,2
ANA,2017-01-17,Tampa Bay Lightning,W,2,1
ANA,2017-01-19,Colorado Avalanche,W,2,1
ANA,2017-01-21,Minnesota Wild,L,3,5
ANA,2017-01-23,Winnipeg Jets,W,3,2
ANA,2017-01-25,Edmonton Oilers,L,0,4
ANA,2017-01-31,Colorado Avalanche,W,5,1
ANA,2017-02-03,Florida Panthers,L,1,2
ANA,2017-02-04,Tampa Bay Lightning,L,2,3
ANA,2017-02-07,New York Rangers,L,1,4
ANA,2017-02-09,Buffalo Sabres,W,5,2
ANA,2017-02-11,Washington Capitals,L,4,6
ANA,2017-02-14,Minnesota Wild,W,1,0
ANA,2017-02-17,Florida Panthers,L,1,4
ANA,2017-02-19,Los Angeles Kings,W,1,0
ANA,2017-02-20,Arizona Coyotes,L,2,3
ANA,2017-02-22,Boston Bruins,W,5,3
ANA,2017-02-25,Los Angeles Kings,L,1,4
ANA,2017-03-03,Toronto Maple Leafs,W,5,2
ANA,2017-03-05,Vancouver Canucks,L,1,2
ANA,2017-03-07,Nashville Predators,W,4,3
ANA,2017-03-09,Chicago Blackhawks,W,1,0
ANA,2017-03-10,St. Louis Blues,L,3,4
ANA,2017-03-12,Washington Capitals,W,5,2
ANA,2017-03-15,St. Louis Blues,W,2,1
ANA,2017-03-17,Buffalo Sabres,L,1,2
ANA,2017-03-18,San Jose Sharks,W,2,1
ANA,2017-03-22,Edmonton Oilers,W,4,3
ANA,2017-03-24,Winnipeg Jets,W,3,1
ANA,2017-03-26,New York Rangers,W,6,3
ANA,2017-03-28,Vancouver Canucks,W,4,1
ANA,2017-03-30,Winnipeg Jets,L,3,4
ANA,2017-04-01,Edmonton Oilers,L,2,3
ANA,2017-04-02,Calgary Flames,W,4,3
ANA,2017-04-04,Calgary Flames,W,3,1
ANA,2017-04-06,Chicago Blackhawks,W,4,0
ANA,2017-04-09,Los Angeles Kings,W,4,3
ANA,2017-10-05,Arizona Coyotes,W,5,4
ANA,2017-10-07,Philadelphia Flyers,L,2,3
ANA,2017-10-09,Calgary Flames,L,0,2
ANA,2017-10-11,New York Islanders,W,3,2
ANA,2017-10-13,Colorado Avalanche,L,1,3
ANA,2017-10-15,Buffalo Sabres,L,1,3
ANA,2017-10-20,Montreal Canadiens,W,6,2
ANA,2017-10-24,Philadelphia Flyers,W,6,2
ANA,2017-10-26,Florida Panthers,L,3,8
ANA,2017-10-28,Tampa Bay Lightning,W,4,1
ANA,2017-10-29,Carolina Hurricanes,W,4,3
ANA,2017-11-01,Toronto Maple Leafs,L,1,3
ANA,2017-11-03,Nashville Predators,L,3,5
ANA,2017-11-04,San Jose Sharks,L,1,2
ANA,2017-11-07,Los Angeles Kings,L,3,4
ANA,2017-11-09,Vancouver Canucks,W,4,1
ANA,2017-11-12,Tampa Bay Lightning,L,1,2
ANA,2017-11-15,Boston Bruins,W,4,2
ANA,2017-11-19,Florida Panthers,W,3,2
ANA,2017-11-20,San Jose Sharks,W,3,2
ANA,2017-11-22,Vegas Golden Knights,L,2,4
ANA,2017-11-24,Winnipeg Jets,L,1,4
ANA,2017-11-25,Los Angeles Kings,L,1,2
ANA,2017-11-27,Chicago Blackhawks,L,3,7
ANA,2017-11-29,St. Louis Blues,W,3,2
ANA,2017-12-01,Columbus Blue Jackets,L,2,4
ANA,2017-12-02,Nashville Predators,L,2,3
ANA,2017-12-05,Vegas Golden Knights,L,3,4
ANA,2017-12-06,Ottawa Senators,W,3,0
ANA,2017-12-08,Minnesota Wild,L,2,3
ANA,2017-12-11,Carolina Hurricanes,W,3,2
ANA,2017-12-14,St. Louis Blues,W,3,1
ANA,2017-12-16,Washington Capitals,L,2,3
ANA,2017-12-18,New Jersey Devils,L,3,5
ANA,2017-12-19,New York Rangers,L,1,4
ANA,2017-12-21,New York Islanders,W,5,4
ANA,2017-12-23,Pittsburgh Penguins,W,4,0
ANA,2017-12-27,Vegas Golden Knights,L,1,4
ANA,2017-12-29,Calgary Flames,W,2,1
ANA,2017-12-31,Arizona Coyotes,W,5,2
ANA,2018-01-02,Vancouver Canucks,W,5,0
ANA,2018-01-04,Edmonton Oilers,L,1,2
ANA,2018-01-06,Calgary Flames,L,2,3
ANA,2018-01-13,Los Angeles Kings,W,4,2
ANA,2018-01-15,Colorado Avalanche,L,1,3
ANA,2018-01-17,Pittsburgh Penguins,W,5,3
ANA,2018-01-19,Los Angeles Kings,W,2,1
ANA,2018-01-21,San Jose Sharks,L,2,6
ANA,2018-01-23,New York Rangers,W,6,3
ANA,2018-01-25,Winnipeg Jets,W,4,3
ANA,2018-01-30,Boston Bruins,W,3,1
ANA,2018-02-01,Ottawa Senators,L,1,2
ANA,2018-02-03,Montreal Canadiens,L,2,5
ANA,2018-02-05,Toronto Maple Leafs,L,4,7
ANA,2018-02-06,Buffalo Sabres,W,4,3
ANA,2018-02-09,Edmonton Oilers,W,3,2
ANA,2018-02-11,San Jose Sharks,L,2,3
ANA,2018-02-13,Detroit Red Wings,L,1,2
ANA,2018-02-15,Chicago Blackhawks,W,3,2
ANA,2018-02-17,Minnesota Wild,W,3,2
ANA,2018-02-19,Vegas Golden Knights,W,2,0
ANA,2018-02-21,Dallas Stars,W,2,0
ANA,2018-02-24,Arizona Coyotes,L,0,2
