NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
MIA,2014-03-29,8:30p,Milwaukee Bucks,W,88,67
MIA,2014-03-31,7:30p,Toronto Raptors,W,93,83
MIA,2014-04-02,7:30p,Milwaukee Bucks,W,96,77
MIA,2014-04-04,7:30p,Minnesota Timberwolves,L,121,122
MIA,2014-04-06,1:00p,New York Knicks,W,102,91
MIA,2014-04-08,8:00p,Brooklyn Nets,L,87,88
MIA,2014-04-09,8:00p,Memphis Grizzlies,L,102,107
MIA,2014-04-11,7:30p,Indiana Pacers,W,98,86
MIA,2014-04-12,7:30p,Atlanta Hawks,L,85,98
MIA,2014-04-14,7:00p,Washington Wizards,L,93,114
MIA,2014-04-16,8:00p,Philadelphia 76ers,L,87,100
MIA,2014-10-29,7:30p,Washington Wizards,W,107,95
MIA,2014-11-01,7:00p,Philadelphia 76ers,W,114,96
MIA,2014-11-02,6:00p,Toronto Raptors,W,107,102
MIA,2014-11-04,7:30p,Houston Rockets,L,91,108
MIA,2014-11-05,7:00p,Charlotte Hornets,L,89,96
MIA,2014-11-08,7:30p,Minnesota Timberwolves,W,102,92
MIA,2014-11-09,7:30p,Dallas Mavericks,W,105,96
MIA,2014-11-12,7:30p,Indiana Pacers,L,75,81
MIA,2014-11-14,7:30p,Atlanta Hawks,L,103,114
MIA,2014-11-16,6:00p,Milwaukee Bucks,L,84,91
MIA,2014-11-17,7:30p,Brooklyn Nets,W,95,83
MIA,2014-11-20,8:00p,Los Angeles Clippers,L,93,110
MIA,2014-11-22,7:00p,Orlando Magic,W,99,92
MIA,2014-11-23,6:00p,Charlotte Hornets,W,94,93
MIA,2014-11-25,7:30p,Golden State Warriors,L,97,114
MIA,2014-11-30,7:30p,New York Knicks,W,86,79
MIA,2014-12-01,7:00p,Washington Wizards,L,86,107
MIA,2014-12-03,7:30p,Atlanta Hawks,L,102,112
MIA,2014-12-05,8:30p,Milwaukee Bucks,L,85,109
MIA,2014-12-07,6:00p,Memphis Grizzlies,L,87,103
MIA,2014-12-09,9:00p,Phoenix Suns,W,103,97
MIA,2014-12-10,10:30p,Denver Nuggets,L,82,102
MIA,2014-12-12,9:00p,Utah Jazz,W,100,95
MIA,2014-12-14,6:00p,Chicago Bulls,L,75,93
MIA,2014-12-16,7:30p,Brooklyn Nets,W,95,91
MIA,2014-12-17,7:30p,Utah Jazz,L,87,105
MIA,2014-12-19,7:30p,Washington Wizards,L,103,105
MIA,2014-12-21,6:00p,Boston Celtics,W,100,84
MIA,2014-12-23,7:30p,Philadelphia 76ers,L,87,91
MIA,2014-12-25,5:00p,Cleveland Cavaliers,W,101,91
MIA,2014-12-27,7:30p,Memphis Grizzlies,L,95,103
MIA,2014-12-29,7:30p,Orlando Magic,L,101,102
MIA,2014-12-31,3:00p,Indiana Pacers,L,95,106
MIA,2015-01-03,8:00p,Houston Rockets,L,79,115
MIA,2015-01-04,6:00p,Brooklyn Nets,W,88,84
MIA,2015-01-08,10:30p,Portland Trail Blazers,L,83,99
MIA,2015-01-11,3:30p,Los Angeles Clippers,W,104,90
MIA,2015-01-13,10:30p,Los Angeles Lakers,W,78,75
MIA,2015-01-14,10:30p,Golden State Warriors,L,89,104
MIA,2015-01-16,10:00p,Sacramento Kings,W,95,83
MIA,2015-01-20,7:30p,Oklahoma City Thunder,L,86,94
MIA,2015-01-21,7:00p,Charlotte Hornets,L,76,78
MIA,2015-01-23,7:30p,Indiana Pacers,W,89,87
MIA,2015-01-25,1:00p,Chicago Bulls,W,96,84
MIA,2015-01-27,7:30p,Milwaukee Bucks,L,102,109
MIA,2015-01-30,8:00p,Dallas Mavericks,L,72,93
MIA,2015-02-01,1:00p,Boston Celtics,W,83,75
MIA,2015-02-03,7:30p,Detroit Pistons,L,91,108
MIA,2015-02-04,8:00p,Minnesota Timberwolves,L,101,102
MIA,2015-02-06,9:30p,San Antonio Spurs,L,85,98
MIA,2015-02-09,7:30p,New York Knicks,W,109,95
MIA,2015-02-11,8:00p,Cleveland Cavaliers,L,93,113
MIA,2015-02-20,7:30p,New York Knicks,W,111,87
MIA,2015-02-21,7:30p,New Orleans Pelicans,L,91,105
MIA,2015-02-23,7:30p,Philadelphia 76ers,W,119,108
MIA,2015-02-25,7:00p,Orlando Magic,W,93,90
MIA,2015-02-27,8:00p,New Orleans Pelicans,L,102,104
MIA,2015-02-28,7:30p,Atlanta Hawks,L,91,93
MIA,2015-03-02,7:30p,Phoenix Suns,W,115,98
MIA,2015-03-04,8:00p,Los Angeles Lakers,W,100,94
MIA,2015-03-06,7:00p,Washington Wizards,L,97,99
MIA,2015-03-07,7:30p,Sacramento Kings,W,114,109
MIA,2015-03-09,7:30p,Boston Celtics,L,90,100
MIA,2015-03-11,7:30p,Brooklyn Nets,W,104,98
MIA,2015-03-13,7:30p,Toronto Raptors,L,92,102
MIA,2015-03-16,8:00p,Cleveland Cavaliers,W,106,92
MIA,2015-03-18,7:30p,Portland Trail Blazers,W,108,104
MIA,2015-03-20,7:30p,Denver Nuggets,W,108,91
MIA,2015-03-22,3:00p,Oklahoma City Thunder,L,75,93
MIA,2015-03-24,8:00p,Milwaukee Bucks,L,88,89
MIA,2015-03-25,7:30p,Boston Celtics,W,93,86
MIA,2015-03-27,7:30p,Atlanta Hawks,L,86,99
MIA,2015-03-29,6:00p,Detroit Pistons,W,109,102
MIA,2015-03-31,8:00p,San Antonio Spurs,L,81,95
MIA,2015-04-02,8:00p,Cleveland Cavaliers,L,88,114
MIA,2015-04-04,7:30p,Detroit Pistons,L,98,99
MIA,2015-04-05,6:00p,Indiana Pacers,L,89,112
MIA,2015-04-07,7:30p,Charlotte Hornets,W,105,100
MIA,2015-04-09,8:00p,Chicago Bulls,L,78,89
MIA,2015-04-11,7:30p,Toronto Raptors,L,104,107
MIA,2015-04-13,7:30p,Orlando Magic,W,100,93
MIA,2015-04-15,8:00p,Philadelphia 76ers,W,105,101
MIA,2015-10-28,7:30p,Charlotte Hornets,W,104,94
MIA,2015-10-30,7:00p,Cleveland Cavaliers,L,92,102
MIA,2015-11-01,6:00p,Houston Rockets,W,109,89
MIA,2015-11-03,7:30p,Atlanta Hawks,L,92,98
MIA,2015-11-05,8:00p,Minnesota Timberwolves,W,96,84
MIA,2015-11-06,8:00p,Indiana Pacers,L,87,90
MIA,2015-11-08,6:00p,Toronto Raptors,W,96,76
MIA,2015-11-10,7:30p,Los Angeles Lakers,W,101,88
MIA,2015-11-12,7:30p,Utah Jazz,W,92,91
MIA,2015-11-17,7:30p,Minnesota Timberwolves,L,91,103
MIA,2015-11-19,7:30p,Sacramento Kings,W,116,109
MIA,2015-11-21,8:00p,Philadelphia 76ers,W,96,91
MIA,2015-11-23,7:30p,New York Knicks,W,95,78
MIA,2015-11-25,7:30p,Detroit Pistons,L,81,104
MIA,2015-11-27,7:30p,New York Knicks,W,97,78
MIA,2015-11-30,7:30p,Boston Celtics,L,95,105
MIA,2015-12-03,7:00p,Oklahoma City Thunder,W,97,95
MIA,2015-12-05,8:00p,Cleveland Cavaliers,W,99,84
MIA,2015-12-07,7:30p,Washington Wizards,L,103,114
MIA,2015-12-09,7:00p,Charlotte Hornets,L,81,99
MIA,2015-12-11,7:00p,Indiana Pacers,L,83,96
MIA,2015-12-13,6:00p,Memphis Grizzlies,W,100,97
MIA,2015-12-14,8:00p,Atlanta Hawks,W,100,88
MIA,2015-12-16,7:30p,Brooklyn Nets,W,104,98
MIA,2015-12-18,8:00p,Toronto Raptors,L,94,108
MIA,2015-12-20,1:00p,Portland Trail Blazers,W,116,109
MIA,2015-12-22,7:30p,Detroit Pistons,L,92,93
MIA,2015-12-25,12:00p,New Orleans Pelicans,W,94,88
MIA,2015-12-26,7:00p,Orlando Magic,W,108,101
MIA,2015-12-28,7:30p,Brooklyn Nets,L,105,111
MIA,2015-12-29,8:00p,Memphis Grizzlies,L,90,99
MIA,2016-01-01,7:30p,Dallas Mavericks,W,106,82
MIA,2016-01-03,6:00p,Washington Wizards,W,97,75
MIA,2016-01-04,7:30p,Indiana Pacers,W,103,100
MIA,2016-01-06,7:00p,New York Knicks,L,90,98
MIA,2016-01-08,9:30p,Phoenix Suns,W,103,95
MIA,2016-01-09,9:00p,Utah Jazz,L,83,98
MIA,2016-01-11,10:30p,Golden State Warriors,L,103,111
MIA,2016-01-13,10:30p,Los Angeles Clippers,L,90,104
MIA,2016-01-15,9:00p,Denver Nuggets,W,98,95
MIA,2016-01-17,7:00p,Oklahoma City Thunder,L,74,99
MIA,2016-01-19,7:30p,Milwaukee Bucks,L,79,91
MIA,2016-01-20,7:00p,Washington Wizards,L,87,106
MIA,2016-01-22,8:00p,Toronto Raptors,L,81,101
MIA,2016-01-25,8:00p,Chicago Bulls,W,89,84
MIA,2016-01-26,7:30p,Brooklyn Nets,W,102,98
MIA,2016-01-29,8:00p,Milwaukee Bucks,W,107,103
MIA,2016-01-31,6:00p,Atlanta Hawks,W,105,87
MIA,2016-02-02,8:00p,Houston Rockets,L,102,115
MIA,2016-02-03,8:30p,Dallas Mavericks,W,93,90
MIA,2016-02-05,7:00p,Charlotte Hornets,W,98,95
MIA,2016-02-07,2:00p,Los Angeles Clippers,L,93,100
MIA,2016-02-09,8:00p,San Antonio Spurs,L,101,119
MIA,2016-02-19,8:00p,Atlanta Hawks,W,115,111
MIA,2016-02-20,7:30p,Washington Wizards,W,114,94
MIA,2016-02-22,7:30p,Indiana Pacers,W,101,93
MIA,2016-02-24,7:30p,Golden State Warriors,L,112,118
MIA,2016-02-27,3:00p,Boston Celtics,L,89,101
MIA,2016-02-28,7:30p,New York Knicks,W,98,81
MIA,2016-03-01,7:30p,Chicago Bulls,W,129,111
MIA,2016-03-03,7:30p,Phoenix Suns,W,108,92
MIA,2016-03-04,7:00p,Philadelphia 76ers,W,112,102
MIA,2016-03-06,6:00p,Philadelphia 76ers,W,103,98
MIA,2016-03-09,8:00p,Milwaukee Bucks,L,108,114
MIA,2016-03-11,8:00p,Chicago Bulls,W,118,96
MIA,2016-03-12,7:00p,Toronto Raptors,L,104,112
MIA,2016-03-14,7:30p,Denver Nuggets,W,124,119
MIA,2016-03-17,7:30p,Charlotte Hornets,L,106,109
MIA,2016-03-19,7:30p,Cleveland Cavaliers,W,122,101
MIA,2016-03-22,8:00p,New Orleans Pelicans,W,113,99
MIA,2016-03-23,8:30p,San Antonio Spurs,L,88,112
MIA,2016-03-25,8:00p,Orlando Magic,W,108,97
MIA,2016-03-28,7:30p,Brooklyn Nets,W,110,99
MIA,2016-03-30,10:30p,Los Angeles Lakers,L,100,102
MIA,2016-04-01,10:00p,Sacramento Kings,W,112,106
MIA,2016-04-02,10:00p,Portland Trail Blazers,L,93,110
MIA,2016-04-05,8:00p,Detroit Pistons,W,107,89
MIA,2016-04-07,8:00p,Chicago Bulls,W,106,98
MIA,2016-04-08,7:00p,Orlando Magic,L,109,112
MIA,2016-04-10,6:00p,Orlando Magic,W,118,96
MIA,2016-04-12,7:30p,Detroit Pistons,W,99,93
MIA,2016-04-13,8:00p,Boston Celtics,L,88,98
MIA,2016-10-26,7:00p,Orlando Magic,W,108,96
MIA,2016-10-28,8:00p,Charlotte Hornets,L,91,97
MIA,2016-10-30,6:00p,San Antonio Spurs,L,99,106
MIA,2016-11-01,7:30p,Sacramento Kings,W,108,96
MIA,2016-11-04,7:30p,Toronto Raptors,L,87,96
MIA,2016-11-07,8:00p,Oklahoma City Thunder,L,85,97
MIA,2016-11-10,8:00p,Chicago Bulls,L,95,98
MIA,2016-11-12,8:00p,Utah Jazz,L,91,102
MIA,2016-11-14,8:30p,San Antonio Spurs,L,90,94
MIA,2016-11-15,7:30p,Atlanta Hawks,L,90,93
MIA,2016-11-17,7:30p,Milwaukee Bucks,W,96,73
MIA,2016-11-19,7:00p,Washington Wizards,W,114,111
MIA,2016-11-21,7:00p,Philadelphia 76ers,L,94,101
MIA,2016-11-23,7:30p,Detroit Pistons,L,84,107
MIA,2016-11-25,8:00p,Memphis Grizzlies,W,90,81
MIA,2016-11-26,8:00p,Memphis Grizzlies,L,107,110
MIA,2016-11-28,7:30p,Boston Celtics,L,104,112
MIA,2016-11-30,9:00p,Denver Nuggets,W,106,98
MIA,2016-12-01,9:00p,Utah Jazz,W,111,110
MIA,2016-12-03,10:00p,Portland Trail Blazers,L,92,99
MIA,2016-12-06,7:30p,New York Knicks,L,103,114
MIA,2016-12-07,7:30p,Atlanta Hawks,L,95,103
MIA,2016-12-09,7:30p,Cleveland Cavaliers,L,84,114
MIA,2016-12-10,8:00p,Chicago Bulls,L,100,105
MIA,2016-12-12,7:30p,Washington Wizards,W,112,101
MIA,2016-12-14,7:00p,Indiana Pacers,W,95,89
MIA,2016-12-16,8:00p,Los Angeles Clippers,L,98,102
MIA,2016-12-18,6:00p,Boston Celtics,L,95,105
MIA,2016-12-20,7:30p,Orlando Magic,L,130,136
MIA,2016-12-22,8:00p,Los Angeles Lakers,W,115,107
MIA,2016-12-23,8:00p,New Orleans Pelicans,L,87,91
MIA,2016-12-27,7:30p,Oklahoma City Thunder,L,94,106
MIA,2016-12-29,7:00p,Charlotte Hornets,L,82,91
MIA,2016-12-30,7:30p,Boston Celtics,L,114,117
MIA,2017-01-01,6:00p,Detroit Pistons,L,98,107
MIA,2017-01-03,9:00p,Phoenix Suns,L,90,99
MIA,2017-01-04,10:30p,Sacramento Kings,W,107,102
MIA,2017-01-06,10:30p,Los Angeles Lakers,L,100,127
MIA,2017-01-08,3:30p,Los Angeles Clippers,L,86,98
MIA,2017-01-10,10:30p,Golden State Warriors,L,95,107
MIA,2017-01-13,8:00p,Milwaukee Bucks,L,108,116
MIA,2017-01-17,7:30p,Houston Rockets,W,109,103
MIA,2017-01-19,7:30p,Dallas Mavericks,W,99,95
MIA,2017-01-21,7:30p,Milwaukee Bucks,W,109,97
