NHL Team,Date,Opponent,Result,Team Score,Opponent Score
MIN,2016-10-20,Toronto Maple Leafs,W,3,2
MIN,2016-10-22,New Jersey Devils,L,1,2
MIN,2016-10-23,New York Islanders,L,3,6
MIN,2016-10-25,Boston Bruins,W,5,0
MIN,2016-10-27,Buffalo Sabres,W,4,0
MIN,2016-10-29,Dallas Stars,W,4,0
MIN,2016-11-01,Buffalo Sabres,L,1,2
MIN,2016-11-05,Colorado Avalanche,L,0,1
MIN,2016-11-10,Pittsburgh Penguins,W,4,2
MIN,2016-11-12,Philadelphia Flyers,L,2,3
MIN,2016-11-13,Ottawa Senators,W,2,1
MIN,2016-11-15,Calgary Flames,L,0,1
MIN,2016-11-17,Boston Bruins,W,1,0
MIN,2016-11-19,Colorado Avalanche,L,2,3
MIN,2016-11-21,Dallas Stars,L,2,3
MIN,2016-11-23,Winnipeg Jets,W,3,1
MIN,2016-11-25,Pittsburgh Penguins,W,6,2
MIN,2016-11-26,St. Louis Blues,L,3,4
MIN,2016-11-29,Vancouver Canucks,L,4,5
MIN,2016-12-02,Calgary Flames,L,2,3
MIN,2016-12-04,Edmonton Oilers,W,2,1
MIN,2016-12-07,Toronto Maple Leafs,W,3,2
MIN,2016-12-09,Edmonton Oilers,W,3,2
MIN,2016-12-11,St. Louis Blues,W,3,1
MIN,2016-12-13,Florida Panthers,W,5,1
MIN,2016-12-15,Nashville Predators,W,5,2
MIN,2016-12-17,Arizona Coyotes,W,4,1
MIN,2016-12-20,Colorado Avalanche,W,2,0
MIN,2016-12-22,Montreal Canadiens,W,4,2
MIN,2016-12-23,New York Rangers,W,7,4
MIN,2016-12-27,Nashville Predators,W,3,2
MIN,2016-12-29,New York Islanders,W,6,4
MIN,2016-12-31,Columbus Blue Jackets,L,2,4
MIN,2017-01-05,San Jose Sharks,W,5,4
MIN,2017-01-07,Los Angeles Kings,L,3,4
MIN,2017-01-08,Anaheim Ducks,W,2,1
MIN,2017-01-12,Montreal Canadiens,W,7,1
MIN,2017-01-14,Dallas Stars,W,5,4
MIN,2017-01-15,Chicago Blackhawks,W,3,2
MIN,2017-01-17,New Jersey Devils,L,3,4
MIN,2017-01-19,Arizona Coyotes,W,4,3
MIN,2017-01-21,Anaheim Ducks,W,5,3
MIN,2017-01-22,Nashville Predators,L,2,4
MIN,2017-01-24,Dallas Stars,W,3,2
MIN,2017-01-26,St. Louis Blues,W,5,1
MIN,2017-01-31,Edmonton Oilers,W,5,2
MIN,2017-02-01,Calgary Flames,L,1,5
MIN,2017-02-04,Vancouver Canucks,W,6,3
MIN,2017-02-07,Winnipeg Jets,W,4,2
MIN,2017-02-08,Chicago Blackhawks,L,3,4
MIN,2017-02-10,Tampa Bay Lightning,W,2,1
MIN,2017-02-12,Detroit Red Wings,W,6,3
MIN,2017-02-14,Anaheim Ducks,L,0,1
MIN,2017-02-16,Dallas Stars,W,3,1
MIN,2017-02-18,Nashville Predators,W,5,2
MIN,2017-02-21,Chicago Blackhawks,L,3,5
MIN,2017-02-27,Los Angeles Kings,W,5,4
MIN,2017-02-28,Winnipeg Jets,W,6,5
MIN,2017-03-02,Columbus Blue Jackets,L,0,1
MIN,2017-03-05,San Jose Sharks,W,3,1
MIN,2017-03-07,St. Louis Blues,L,1,2
MIN,2017-03-09,Tampa Bay Lightning,L,1,4
MIN,2017-03-10,Florida Panthers,W,7,4
MIN,2017-03-12,Chicago Blackhawks,L,2,4
MIN,2017-03-14,Washington Capitals,L,2,4
MIN,2017-03-16,Carolina Hurricanes,L,1,3
MIN,2017-03-18,New York Rangers,L,2,3
MIN,2017-03-19,Winnipeg Jets,L,4,5
MIN,2017-03-21,San Jose Sharks,W,3,2
MIN,2017-03-23,Philadelphia Flyers,L,1,3
MIN,2017-03-25,Vancouver Canucks,L,2,4
MIN,2017-03-26,Detroit Red Wings,L,2,3
MIN,2017-03-28,Washington Capitals,L,4,5
MIN,2017-03-30,Ottawa Senators,W,5,1
MIN,2017-04-01,Nashville Predators,L,0,3
MIN,2017-04-02,Colorado Avalanche,W,5,2
MIN,2017-04-04,Carolina Hurricanes,W,5,3
MIN,2017-04-06,Colorado Avalanche,W,4,3
MIN,2017-04-08,Arizona Coyotes,W,3,1
MIN,2017-10-05,Detroit Red Wings,L,2,4
MIN,2017-10-07,Carolina Hurricanes,L,4,5
MIN,2017-10-12,Chicago Blackhawks,W,5,2
MIN,2017-10-14,Columbus Blue Jackets,L,4,5
MIN,2017-10-20,Winnipeg Jets,L,3,4
MIN,2017-10-21,Calgary Flames,W,4,2
MIN,2017-10-24,Vancouver Canucks,L,0,1
MIN,2017-10-26,New York Islanders,W,6,4
MIN,2017-10-28,Pittsburgh Penguins,W,2,1
MIN,2017-10-31,Winnipeg Jets,L,1,2
MIN,2017-11-02,Montreal Canadiens,W,6,3
MIN,2017-11-04,Chicago Blackhawks,L,0,2
MIN,2017-11-06,Boston Bruins,L,3,5
MIN,2017-11-08,Toronto Maple Leafs,L,2,4
MIN,2017-11-09,Montreal Canadiens,W,3,0
MIN,2017-11-11,Philadelphia Flyers,W,1,0
MIN,2017-11-14,Philadelphia Flyers,W,3,0
MIN,2017-11-16,Nashville Predators,W,6,4
MIN,2017-11-18,Washington Capitals,L,1,3
MIN,2017-11-20,New Jersey Devils,L,3,4
MIN,2017-11-22,Buffalo Sabres,W,5,4
MIN,2017-11-24,Colorado Avalanche,W,3,2
MIN,2017-11-25,St. Louis Blues,L,3,6
MIN,2017-11-27,Winnipeg Jets,L,2,7
MIN,2017-11-30,Vegas Golden Knights,W,4,2
MIN,2017-12-02,St. Louis Blues,W,2,1
MIN,2017-12-05,Los Angeles Kings,L,2,5
