NHL Team,Date,Opponent,Result,Team Score,Opponent Score
ARI,2017-02-20,Anaheim Ducks,W,3,2
ARI,2017-02-23,Chicago Blackhawks,L,3,6
ARI,2017-02-24,Dallas Stars,L,2,5
ARI,2017-02-26,Buffalo Sabres,W,3,2
ARI,2017-02-28,Boston Bruins,L,1,4
ARI,2017-03-02,Buffalo Sabres,L,3,6
ARI,2017-03-03,Carolina Hurricanes,W,4,2
ARI,2017-03-05,Carolina Hurricanes,L,1,2
ARI,2017-03-09,Ottawa Senators,L,2,3
ARI,2017-03-11,New Jersey Devils,W,5,4
ARI,2017-03-13,Colorado Avalanche,W,1,0
ARI,2017-03-14,Los Angeles Kings,W,3,2
ARI,2017-03-16,Detroit Red Wings,L,4,5
ARI,2017-03-18,St. Louis Blues,L,0,3
ARI,2017-03-20,Nashville Predators,L,1,3
ARI,2017-03-21,Tampa Bay Lightning,W,5,3
ARI,2017-03-23,Florida Panthers,L,1,3
ARI,2017-03-25,Washington Capitals,L,1,4
ARI,2017-03-27,St. Louis Blues,L,1,4
ARI,2017-03-29,St. Louis Blues,L,1,3
ARI,2017-03-31,Washington Capitals,W,6,3
ARI,2017-04-02,Los Angeles Kings,W,2,1
ARI,2017-04-04,Dallas Stars,L,2,3
ARI,2017-04-06,Vancouver Canucks,W,4,3
ARI,2017-04-08,Minnesota Wild,L,1,3
ARI,2017-10-05,Anaheim Ducks,L,4,5
ARI,2017-10-07,Vegas Golden Knights,L,1,2
ARI,2017-10-10,Vegas Golden Knights,L,2,5
ARI,2017-10-12,Detroit Red Wings,L,2,4
ARI,2017-10-14,Boston Bruins,L,2,6
ARI,2017-10-17,Dallas Stars,L,1,3
ARI,2017-10-19,Dallas Stars,L,4,5
ARI,2017-10-21,Chicago Blackhawks,L,2,4
ARI,2017-10-24,New York Islanders,L,3,5
ARI,2017-10-26,New York Rangers,L,2,5
ARI,2017-10-28,New Jersey Devils,L,3,4
ARI,2017-10-30,Philadelphia Flyers,W,4,3
ARI,2017-10-31,Detroit Red Wings,L,3,5
ARI,2017-11-02,Buffalo Sabres,L,4,5
ARI,2017-11-04,Carolina Hurricanes,W,2,1
ARI,2017-11-06,Washington Capitals,L,2,3
ARI,2017-11-07,Pittsburgh Penguins,L,1,3
ARI,2017-11-09,St. Louis Blues,L,2,3
ARI,2017-11-11,Winnipeg Jets,L,1,4
ARI,2017-11-14,Winnipeg Jets,L,1,4
ARI,2017-11-16,Montreal Canadiens,W,5,4
ARI,2017-11-18,Ottawa Senators,W,3,2
ARI,2017-11-20,Toronto Maple Leafs,W,4,1
ARI,2017-11-22,San Jose Sharks,L,1,3
ARI,2017-11-24,Los Angeles Kings,W,3,2
ARI,2017-11-25,Vegas Golden Knights,L,2,4
ARI,2017-11-28,Edmonton Oilers,L,2,3
ARI,2017-11-30,Calgary Flames,L,0,3
ARI,2017-12-02,New Jersey Devils,W,5,0
ARI,2017-12-03,Vegas Golden Knights,L,2,3
ARI,2017-12-07,Boston Bruins,L,1,6
ARI,2017-12-09,Columbus Blue Jackets,L,0,1
ARI,2017-12-10,Chicago Blackhawks,L,1,3
ARI,2017-12-14,Tampa Bay Lightning,L,1,4
ARI,2017-12-16,Pittsburgh Penguins,L,2,4
ARI,2017-12-19,Florida Panthers,L,2,3
ARI,2017-12-22,Washington Capitals,W,3,2
ARI,2017-12-23,Colorado Avalanche,L,2,6
ARI,2017-12-27,Colorado Avalanche,W,3,1
ARI,2017-12-28,Toronto Maple Leafs,L,4,7
ARI,2017-12-31,Anaheim Ducks,L,2,5
ARI,2018-01-04,Nashville Predators,W,3,2
ARI,2018-01-06,New York Rangers,L,1,2
ARI,2018-01-12,Edmonton Oilers,L,2,4
ARI,2018-01-13,San Jose Sharks,L,5,6
ARI,2018-01-16,San Jose Sharks,L,2,3
ARI,2018-01-18,Nashville Predators,L,2,3
ARI,2018-01-20,St. Louis Blues,W,5,2
ARI,2018-01-22,New York Islanders,W,3,2
ARI,2018-01-25,Columbus Blue Jackets,L,1,2
ARI,2018-02-01,Dallas Stars,L,1,4
ARI,2018-02-03,Los Angeles Kings,L,0,6
ARI,2018-02-06,Winnipeg Jets,L,3,4
ARI,2018-02-08,Minnesota Wild,W,4,3
ARI,2018-02-10,Philadelphia Flyers,L,3,4
ARI,2018-02-12,Chicago Blackhawks,W,6,1
ARI,2018-02-13,San Jose Sharks,W,2,1
ARI,2018-02-15,Montreal Canadiens,W,5,2
ARI,2018-02-17,Edmonton Oilers,W,1,0
ARI,2018-02-22,Calgary Flames,L,2,5
ARI,2018-02-24,Anaheim Ducks,W,2,0
ARI,2018-02-25,Vancouver Canucks,L,1,3
ARI,2018-03-01,Minnesota Wild,W,5,3
ARI,2018-03-03,Ottawa Senators,W,2,1
ARI,2018-03-05,Edmonton Oilers,L,3,4
ARI,2018-03-07,Vancouver Canucks,W,2,1
ARI,2018-03-10,Colorado Avalanche,L,2,5
ARI,2018-03-11,Vancouver Canucks,W,1,0
ARI,2018-03-13,Los Angeles Kings,W,4,3
ARI,2018-03-15,Nashville Predators,L,2,3
ARI,2018-03-17,Minnesota Wild,L,1,3
ARI,2018-03-19,Calgary Flames,W,5,2
ARI,2018-03-21,Buffalo Sabres,W,4,1
ARI,2018-03-22,Carolina Hurricanes,L,5,6
ARI,2018-03-24,Florida Panthers,L,2,4
ARI,2018-03-26,Tampa Bay Lightning,W,4,1
ARI,2018-03-28,Vegas Golden Knights,W,3,2
ARI,2018-03-29,Los Angeles Kings,L,2,4
ARI,2018-03-31,St. Louis Blues,W,6,0
ARI,2018-04-03,Calgary Flames,W,4,1
ARI,2018-04-05,Vancouver Canucks,L,3,4
ARI,2018-04-07,Anaheim Ducks,L,0,3
ARI,2018-10-04,Dallas Stars,L,0,3
ARI,2018-10-06,Anaheim Ducks,L,0,1
ARI,2018-10-10,Anaheim Ducks,W,3,2
ARI,2018-10-13,Buffalo Sabres,L,0,3
ARI,2018-10-16,Minnesota Wild,L,1,2
ARI,2018-10-18,Chicago Blackhawks,W,4,1
ARI,2018-10-20,Winnipeg Jets,L,3,5
ARI,2018-10-23,Columbus Blue Jackets,W,4,1
ARI,2018-10-25,Vancouver Canucks,W,4,1
ARI,2018-10-27,Tampa Bay Lightning,W,7,1
ARI,2018-10-30,Ottawa Senators,W,5,1
ARI,2018-11-02,Carolina Hurricanes,W,4,3
ARI,2018-11-05,Philadelphia Flyers,L,2,5
ARI,2018-11-08,Philadelphia Flyers,L,4,5
ARI,2018-11-10,Pittsburgh Penguins,L,0,4
ARI,2018-11-11,Washington Capitals,W,4,1
ARI,2018-11-13,Detroit Red Wings,L,1,6
ARI,2018-11-15,Nashville Predators,W,2,1
ARI,2018-11-17,Boston Bruins,L,1,2
ARI,2018-11-21,Vegas Golden Knights,L,2,3
ARI,2018-11-23,Colorado Avalanche,L,1,5
ARI,2018-11-25,Calgary Flames,L,1,6
ARI,2018-11-27,Minnesota Wild,W,4,3
ARI,2018-11-29,Nashville Predators,W,3,0
ARI,2018-12-01,St. Louis Blues,W,6,1
