NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
DAL,2013-12-03,8:30p,Charlotte Bobcats,W,89,82
DAL,2013-12-04,8:00p,New Orleans Pelicans,W,100,97
DAL,2013-12-07,10:00p,Portland Trail Blazers,W,108,106
DAL,2013-12-09,10:00p,Sacramento Kings,L,97,112
DAL,2013-12-11,10:30p,Golden State Warriors,L,93,95
DAL,2013-12-14,8:30p,Milwaukee Bucks,W,106,93
DAL,2013-12-18,8:30p,Memphis Grizzlies,W,105,91
DAL,2013-12-20,8:30p,Toronto Raptors,L,108,109
DAL,2013-12-21,9:00p,Phoenix Suns,L,108,123
DAL,2013-12-23,8:00p,Houston Rockets,W,111,104
DAL,2013-12-26,8:30p,San Antonio Spurs,L,107,116
DAL,2013-12-28,8:00p,Chicago Bulls,W,105,83
DAL,2013-12-30,8:00p,Minnesota Timberwolves,W,100,98
DAL,2014-01-01,6:00p,Washington Wizards,W,87,78
DAL,2014-01-03,8:30p,Los Angeles Clippers,L,112,119
DAL,2014-01-05,7:30p,New York Knicks,L,80,92
DAL,2014-01-07,8:30p,Los Angeles Lakers,W,110,97
DAL,2014-01-08,7:00p,San Antonio Spurs,L,90,112
DAL,2014-01-10,8:00p,New Orleans Pelicans,W,107,90
DAL,2014-01-11,8:30p,New Orleans Pelicans,W,110,107
DAL,2014-01-13,8:30p,Orlando Magic,W,107,88
DAL,2014-01-15,10:30p,Los Angeles Clippers,L,127,129
DAL,2014-01-17,9:00p,Phoenix Suns,W,110,107
DAL,2014-01-18,8:30p,Portland Trail Blazers,L,111,127
DAL,2014-01-20,1:00p,Cleveland Cavaliers,W,102,97
DAL,2014-01-22,7:00p,Toronto Raptors,L,85,93
DAL,2014-01-24,7:30p,Brooklyn Nets,L,106,107
DAL,2014-01-26,7:30p,Detroit Pistons,W,116,106
DAL,2014-01-29,8:30p,Houston Rockets,L,115,117
DAL,2014-01-31,8:30p,Sacramento Kings,W,107,103
DAL,2014-02-03,8:30p,Cleveland Cavaliers,W,124,107
DAL,2014-02-05,8:00p,Memphis Grizzlies,W,110,96
DAL,2014-02-07,8:30p,Utah Jazz,W,103,81
DAL,2014-02-09,6:00p,Boston Celtics,W,102,91
DAL,2014-02-11,7:00p,Charlotte Bobcats,L,89,114
DAL,2014-02-12,7:00p,Indiana Pacers,W,81,73
DAL,2014-02-18,8:30p,Miami Heat,L,106,117
DAL,2014-02-21,7:00p,Philadelphia 76ers,W,124,112
DAL,2014-02-22,7:30p,Detroit Pistons,W,113,102
DAL,2014-02-24,7:30p,New York Knicks,W,110,108
DAL,2014-02-26,8:00p,New Orleans Pelicans,W,108,89
DAL,2014-02-28,8:30p,Chicago Bulls,L,91,100
DAL,2014-03-02,7:00p,San Antonio Spurs,L,106,112
DAL,2014-03-05,8:00p,Denver Nuggets,L,110,115
DAL,2014-03-07,8:30p,Portland Trail Blazers,W,103,98
DAL,2014-03-09,7:30p,Indiana Pacers,W,105,94
DAL,2014-03-11,10:30p,Golden State Warriors,L,85,108
DAL,2014-03-12,9:00p,Utah Jazz,W,108,101
DAL,2014-03-16,7:00p,Oklahoma City Thunder,W,109,86
DAL,2014-03-17,8:30p,Boston Celtics,W,94,89
DAL,2014-03-19,8:30p,Minnesota Timberwolves,L,122,123
DAL,2014-03-21,8:30p,Denver Nuggets,W,122,106
DAL,2014-03-23,7:30p,Brooklyn Nets,L,104,107
DAL,2014-03-25,8:00p,Oklahoma City Thunder,W,128,119
DAL,2014-03-27,8:30p,Los Angeles Clippers,L,103,109
DAL,2014-03-29,8:30p,Sacramento Kings,W,103,100
DAL,2014-04-01,8:30p,Golden State Warriors,L,120,122
DAL,2014-04-03,10:30p,Los Angeles Clippers,W,113,107
DAL,2014-04-04,10:30p,Los Angeles Lakers,W,107,95
DAL,2014-04-06,6:00p,Sacramento Kings,W,93,91
DAL,2014-04-08,9:00p,Utah Jazz,W,95,83
DAL,2014-04-10,8:00p,San Antonio Spurs,L,100,109
