NHL Team,Date,Opponent,Result,Team Score,Opponent Score
SJS,2015-12-09,Edmonton Oilers,L,3,4
SJS,2015-12-12,Minnesota Wild,L,0,2
SJS,2015-12-15,Montreal Canadiens,W,3,1
SJS,2015-12-17,Toronto Maple Leafs,W,5,4
SJS,2015-12-18,Ottawa Senators,L,2,4
SJS,2015-12-20,Chicago Blackhawks,L,3,4
SJS,2015-12-22,Los Angeles Kings,W,5,3
SJS,2015-12-28,Colorado Avalanche,L,3,6
SJS,2015-12-30,Philadelphia Flyers,W,4,2
SJS,2016-01-02,Winnipeg Jets,L,1,4
SJS,2016-01-07,Detroit Red Wings,L,1,2
SJS,2016-01-09,Toronto Maple Leafs,W,7,0
SJS,2016-01-11,Calgary Flames,W,5,4
SJS,2016-01-12,Winnipeg Jets,W,4,1
SJS,2016-01-14,Edmonton Oilers,W,2,1
SJS,2016-01-16,Dallas Stars,W,4,3
SJS,2016-01-18,Ottawa Senators,L,3,4
SJS,2016-01-21,Arizona Coyotes,W,3,1
SJS,2016-01-23,Minnesota Wild,W,4,3
SJS,2016-01-24,Los Angeles Kings,L,2,3
SJS,2016-01-26,Colorado Avalanche,W,6,1
SJS,2016-02-02,Anaheim Ducks,L,2,3
SJS,2016-02-04,St. Louis Blues,W,3,1
SJS,2016-02-06,Nashville Predators,L,2,6
SJS,2016-02-09,Chicago Blackhawks,W,2,0
SJS,2016-02-11,Calgary Flames,L,5,6
SJS,2016-02-13,Arizona Coyotes,W,4,1
SJS,2016-02-16,Tampa Bay Lightning,W,4,2
SJS,2016-02-18,Florida Panthers,W,2,1
SJS,2016-02-19,Carolina Hurricanes,L,2,5
SJS,2016-02-22,St. Louis Blues,W,6,3
SJS,2016-02-24,Colorado Avalanche,L,3,4
SJS,2016-02-26,Buffalo Sabres,L,1,3
SJS,2016-02-28,Vancouver Canucks,W,4,1
SJS,2016-02-29,Montreal Canadiens,W,6,2
SJS,2016-03-03,Vancouver Canucks,W,3,2
SJS,2016-03-05,Vancouver Canucks,L,2,4
SJS,2016-03-07,Calgary Flames,W,2,1
SJS,2016-03-08,Edmonton Oilers,W,3,0
SJS,2016-03-10,New Jersey Devils,L,0,3
SJS,2016-03-12,Washington Capitals,W,5,2
SJS,2016-03-15,Boston Bruins,W,3,2
SJS,2016-03-17,Arizona Coyotes,L,1,3
SJS,2016-03-19,New York Rangers,W,4,1
SJS,2016-03-20,Arizona Coyotes,W,3,0
SJS,2016-03-22,St. Louis Blues,L,0,1
SJS,2016-03-24,Edmonton Oilers,L,3,6
SJS,2016-03-26,Dallas Stars,L,2,4
SJS,2016-03-28,Los Angeles Kings,W,5,2
SJS,2016-03-29,Vancouver Canucks,W,4,1
SJS,2016-03-31,Vancouver Canucks,L,2,4
SJS,2016-04-02,Nashville Predators,W,3,2
SJS,2016-04-05,Minnesota Wild,W,3,0
SJS,2016-04-07,Winnipeg Jets,L,4,5
SJS,2016-04-09,Arizona Coyotes,W,1,0
SJS,2016-10-12,Los Angeles Kings,W,2,1
SJS,2016-10-15,Columbus Blue Jackets,W,3,2
SJS,2016-10-17,New York Rangers,L,4,7
SJS,2016-10-18,New York Islanders,W,3,2
SJS,2016-10-20,Pittsburgh Penguins,L,2,3
SJS,2016-10-22,Detroit Red Wings,L,0,3
SJS,2016-10-25,Anaheim Ducks,W,2,1
SJS,2016-10-27,Columbus Blue Jackets,W,3,1
SJS,2016-10-29,Nashville Predators,W,4,1
SJS,2016-11-01,Arizona Coyotes,L,2,3
SJS,2016-11-03,Calgary Flames,L,2,3
SJS,2016-11-05,Pittsburgh Penguins,L,0,5
SJS,2016-11-08,Washington Capitals,W,3,0
SJS,2016-11-10,Florida Panthers,W,4,2
SJS,2016-11-12,Tampa Bay Lightning,W,3,1
SJS,2016-11-15,Carolina Hurricanes,L,0,1
SJS,2016-11-17,St. Louis Blues,L,2,3
SJS,2016-11-19,Arizona Coyotes,L,2,3
SJS,2016-11-21,New Jersey Devils,W,4,0
SJS,2016-11-23,Chicago Blackhawks,W,2,1
SJS,2016-11-25,New York Islanders,W,3,2
SJS,2016-11-26,Anaheim Ducks,L,2,3
SJS,2016-11-29,Arizona Coyotes,W,2,1
SJS,2016-11-30,Los Angeles Kings,W,4,1
SJS,2016-12-02,Montreal Canadiens,W,2,1
SJS,2016-12-07,Ottawa Senators,L,2,4
SJS,2016-12-09,Anaheim Ducks,L,2,3
SJS,2016-12-10,Carolina Hurricanes,W,4,3
SJS,2016-12-13,Toronto Maple Leafs,W,3,2
SJS,2016-12-14,Ottawa Senators,W,4,3
SJS,2016-12-16,Montreal Canadiens,W,4,2
SJS,2016-12-18,Chicago Blackhawks,L,1,4
SJS,2016-12-20,Calgary Flames,W,4,1
SJS,2016-12-23,Edmonton Oilers,W,3,2
SJS,2016-12-27,Anaheim Ducks,W,3,2
SJS,2016-12-30,Philadelphia Flyers,W,2,0
SJS,2016-12-31,Los Angeles Kings,L,2,3
SJS,2017-01-03,Los Angeles Kings,L,1,2
SJS,2017-01-05,Minnesota Wild,L,4,5
SJS,2017-01-07,Detroit Red Wings,W,6,3
SJS,2017-01-10,Edmonton Oilers,W,5,3
SJS,2017-01-11,Calgary Flames,L,2,3
SJS,2017-01-14,St. Louis Blues,L,0,4
SJS,2017-01-16,Winnipeg Jets,W,5,2
SJS,2017-01-18,Los Angeles Kings,W,3,2
SJS,2017-01-19,Tampa Bay Lightning,W,2,1
SJS,2017-01-21,Colorado Avalanche,W,3,2
SJS,2017-01-23,Colorado Avalanche,W,5,2
SJS,2017-01-24,Winnipeg Jets,W,4,3
SJS,2017-01-26,Edmonton Oilers,L,1,4
SJS,2017-01-31,Chicago Blackhawks,W,3,1
SJS,2017-02-02,Vancouver Canucks,W,4,1
SJS,2017-02-04,Arizona Coyotes,L,2,3
SJS,2017-02-07,Buffalo Sabres,L,4,5
SJS,2017-02-09,Boston Bruins,L,3,6
SJS,2017-02-11,Philadelphia Flyers,L,1,2
SJS,2017-02-12,New Jersey Devils,W,4,1
SJS,2017-02-15,Florida Panthers,L,5,6
SJS,2017-02-18,Arizona Coyotes,W,4,1
SJS,2017-02-19,Boston Bruins,L,1,2
SJS,2017-02-25,Vancouver Canucks,W,4,1
SJS,2017-02-28,Toronto Maple Leafs,W,3,1
SJS,2017-03-02,Vancouver Canucks,W,3,1
SJS,2017-03-05,Minnesota Wild,L,1,3
SJS,2017-03-06,Winnipeg Jets,W,3,2
SJS,2017-03-09,Washington Capitals,W,4,2
SJS,2017-03-11,Nashville Predators,L,1,3
SJS,2017-03-12,Dallas Stars,W,5,1
SJS,2017-03-14,Buffalo Sabres,W,4,1
SJS,2017-03-16,St. Louis Blues,L,1,4
SJS,2017-03-18,Anaheim Ducks,L,1,2
SJS,2017-03-20,Dallas Stars,L,0,1
SJS,2017-03-21,Minnesota Wild,L,2,3
SJS,2017-03-24,Dallas Stars,L,1,6
SJS,2017-03-25,Nashville Predators,L,2,7
SJS,2017-03-28,New York Rangers,W,5,4
SJS,2017-03-30,Edmonton Oilers,L,2,3
SJS,2017-03-31,Calgary Flames,L,2,5
SJS,2017-04-02,Vancouver Canucks,W,3,1
SJS,2017-04-04,Vancouver Canucks,W,3,1
SJS,2017-04-06,Edmonton Oilers,L,2,4
SJS,2017-04-08,Calgary Flames,W,3,1
SJS,2017-10-04,Philadelphia Flyers,L,3,5
SJS,2017-10-07,Los Angeles Kings,L,1,4
SJS,2017-10-12,Buffalo Sabres,W,3,2
SJS,2017-10-14,New York Islanders,L,1,3
SJS,2017-10-17,Montreal Canadiens,W,5,2
SJS,2017-10-20,New Jersey Devils,W,3,0
SJS,2017-10-21,New York Islanders,L,3,5
SJS,2017-10-23,New York Rangers,W,4,1
SJS,2017-10-26,Boston Bruins,L,1,2
SJS,2017-10-28,Buffalo Sabres,W,3,2
SJS,2017-10-30,Toronto Maple Leafs,W,3,2
SJS,2017-11-01,Nashville Predators,W,4,1
SJS,2017-11-04,Anaheim Ducks,W,2,1
SJS,2017-11-08,Tampa Bay Lightning,L,1,5
SJS,2017-11-11,Vancouver Canucks,W,5,0
SJS,2017-11-12,Los Angeles Kings,W,2,1
SJS,2017-11-16,Florida Panthers,L,0,2
SJS,2017-11-18,Boston Bruins,L,1,3
SJS,2017-11-20,Anaheim Ducks,L,2,3
SJS,2017-11-22,Arizona Coyotes,W,3,1
SJS,2017-11-24,Vegas Golden Knights,L,4,5
SJS,2017-11-25,Winnipeg Jets,W,4,0
SJS,2017-11-28,Philadelphia Flyers,W,3,1
SJS,2017-12-01,Florida Panthers,W,2,1
SJS,2017-12-02,Tampa Bay Lightning,L,2,5
SJS,2017-12-04,Washington Capitals,L,1,4
SJS,2017-12-07,Carolina Hurricanes,W,5,4
SJS,2017-12-09,Ottawa Senators,W,5,0
SJS,2017-12-10,Minnesota Wild,L,3,4
SJS,2017-12-14,Calgary Flames,W,3,2
SJS,2017-12-15,Vancouver Canucks,L,3,4
SJS,2017-12-18,Edmonton Oilers,L,3,5
SJS,2017-12-21,Vancouver Canucks,W,5,4
SJS,2017-12-23,Los Angeles Kings,W,2,0
SJS,2017-12-28,Calgary Flames,W,3,2
SJS,2017-12-31,Dallas Stars,L,0,6
SJS,2018-01-02,Montreal Canadiens,W,4,1
SJS,2018-01-04,Toronto Maple Leafs,L,2,3
SJS,2018-01-05,Ottawa Senators,L,5,6
SJS,2018-01-07,Winnipeg Jets,L,1,4
SJS,2018-01-13,Arizona Coyotes,W,6,5
SJS,2018-01-15,Los Angeles Kings,W,4,1
SJS,2018-01-16,Arizona Coyotes,W,3,2
SJS,2018-01-18,Colorado Avalanche,L,3,5
SJS,2018-01-20,Pittsburgh Penguins,W,2,1
SJS,2018-01-21,Anaheim Ducks,W,6,2
SJS,2018-01-23,Winnipeg Jets,L,4,5
SJS,2018-01-25,New York Rangers,L,5,6
SJS,2018-01-30,Pittsburgh Penguins,L,2,5
SJS,2018-01-31,Detroit Red Wings,L,1,2
SJS,2018-02-02,Columbus Blue Jackets,W,3,1
SJS,2018-02-04,Carolina Hurricanes,W,3,1
SJS,2018-02-06,Colorado Avalanche,L,1,3
SJS,2018-02-08,Vegas Golden Knights,L,3,5
SJS,2018-02-10,Edmonton Oilers,W,6,4
SJS,2018-02-11,Anaheim Ducks,W,3,2
SJS,2018-02-13,Arizona Coyotes,L,1,2
SJS,2018-02-15,Vancouver Canucks,W,4,1
SJS,2018-02-18,Dallas Stars,W,5,2
SJS,2018-02-20,St. Louis Blues,W,3,2
SJS,2018-02-22,Nashville Predators,L,1,7
