NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
BOS,2022-11-14,7:30p,Oklahoma City Thunder,W,126,122
BOS,2022-11-16,7:30p,Atlanta Hawks,W,126,101
BOS,2022-11-18,8:30p,New Orleans Pelicans,W,117,109
BOS,2022-11-21,8:00p,Chicago Bulls,L,107,121
BOS,2022-11-23,7:30p,Dallas Mavericks,W,125,112
BOS,2022-11-25,8:00p,Sacramento Kings,W,122,104
BOS,2022-11-27,6:00p,Washington Wizards,W,130,121
BOS,2022-11-28,7:30p,Charlotte Hornets,W,140,105
BOS,2022-11-30,7:30p,Miami Heat,W,134,121
BOS,2022-12-02,7:30p,Miami Heat,L,116,120
BOS,2022-12-04,6:00p,Brooklyn Nets,W,103,92
BOS,2022-12-05,7:30p,Toronto Raptors,W,116,110
BOS,2022-12-07,10:00p,Phoenix Suns,W,125,98
BOS,2022-12-10,8:30p,Golden State Warriors,L,107,123
BOS,2022-12-12,10:30p,Los Angeles Clippers,L,93,113
BOS,2022-12-13,10:00p,Los Angeles Lakers,W,122,118
BOS,2022-12-16,7:30p,Orlando Magic,L,109,117
BOS,2022-12-18,3:00p,Orlando Magic,L,92,95
BOS,2022-12-21,7:30p,Indiana Pacers,L,112,117
BOS,2022-12-23,7:30p,Minnesota Timberwolves,W,121,109
BOS,2022-12-25,5:00p,Milwaukee Bucks,W,139,118
BOS,2022-12-27,7:30p,Houston Rockets,W,126,102
BOS,2022-12-29,7:30p,Los Angeles Clippers,W,116,110
BOS,2023-01-01,8:00p,Denver Nuggets,L,111,123
BOS,2023-01-03,8:00p,Oklahoma City Thunder,L,117,150
BOS,2023-01-05,7:30p,Dallas Mavericks,W,124,95
BOS,2023-01-07,6:00p,San Antonio Spurs,W,121,116
BOS,2023-01-09,7:30p,Chicago Bulls,W,107,99
BOS,2023-01-11,7:30p,New Orleans Pelicans,W,125,114
BOS,2023-01-12,7:30p,Brooklyn Nets,W,109,98
BOS,2023-01-14,7:00p,Charlotte Hornets,W,122,106
BOS,2023-01-16,1:00p,Charlotte Hornets,W,130,118
BOS,2023-01-19,7:30p,Golden State Warriors,W,121,118
BOS,2023-01-21,5:00p,Toronto Raptors,W,106,104
BOS,2023-01-23,7:00p,Orlando Magic,L,98,113
BOS,2023-01-24,7:30p,Miami Heat,L,95,98
BOS,2023-01-26,7:30p,New York Knicks,L,117,120
BOS,2023-01-28,8:30p,Los Angeles Lakers,W,125,121
BOS,2023-02-01,7:30p,Brooklyn Nets,W,139,96
BOS,2023-02-03,7:30p,Phoenix Suns,L,94,106
BOS,2023-02-06,7:00p,Detroit Pistons,W,111,99
BOS,2023-02-08,7:30p,Philadelphia 76ers,W,106,99
BOS,2023-02-10,7:30p,Charlotte Hornets,W,127,116
BOS,2023-02-12,2:00p,Memphis Grizzlies,W,119,109
BOS,2023-02-14,7:30p,Milwaukee Bucks,L,125,131
BOS,2023-02-15,7:30p,Detroit Pistons,W,127,109
BOS,2023-02-23,7:00p,Indiana Pacers,,,
BOS,2023-02-25,8:30p,Philadelphia 76ers,,,
BOS,2023-02-27,7:30p,New York Knicks,,,
BOS,2023-03-01,7:30p,Cleveland Cavaliers,,,
BOS,2023-03-03,7:30p,Brooklyn Nets,,,
BOS,2023-03-05,7:30p,New York Knicks,,,
BOS,2023-03-06,7:00p,Cleveland Cavaliers,,,
BOS,2023-03-08,7:30p,Portland Trail Blazers,,,
BOS,2023-03-11,7:30p,Atlanta Hawks,,,
BOS,2023-03-13,8:00p,Houston Rockets,,,
BOS,2023-03-15,8:00p,Minnesota Timberwolves,,,
BOS,2023-03-17,10:00p,Portland Trail Blazers,,,
BOS,2023-03-18,9:00p,Utah Jazz,,,
BOS,2023-03-21,10:00p,Sacramento Kings,,,
BOS,2023-03-24,7:00p,Indiana Pacers,,,
BOS,2023-03-26,6:00p,San Antonio Spurs,,,
BOS,2023-03-28,7:00p,Washington Wizards,,,
BOS,2023-03-30,7:30p,Milwaukee Bucks,,,
BOS,2023-03-31,7:30p,Utah Jazz,,,
BOS,2023-04-04,8:00p,Philadelphia 76ers,,,
BOS,2023-04-05,7:30p,Toronto Raptors,,,
BOS,2023-04-07,7:30p,Toronto Raptors,,,
BOS,2023-04-09,1:00p,Atlanta Hawks,,,
