NHL Team,Date,Opponent,Result,Team Score,Opponent Score
BOS,2014-11-13,Montreal Canadiens,L,1,5
BOS,2014-11-15,Carolina Hurricanes,W,2,1
BOS,2014-11-18,St. Louis Blues,W,2,0
BOS,2014-11-21,Columbus Blue Jackets,W,4,3
BOS,2014-11-22,Montreal Canadiens,L,0,2
BOS,2014-11-24,Pittsburgh Penguins,L,2,3
BOS,2014-11-28,Winnipeg Jets,W,2,1
BOS,2014-12-01,Anaheim Ducks,L,2,3
BOS,2014-12-02,Los Angeles Kings,L,0,2
BOS,2014-12-04,San Jose Sharks,L,4,7
BOS,2014-12-06,Arizona Coyotes,W,5,2
BOS,2014-12-11,Chicago Blackhawks,L,2,3
BOS,2014-12-13,Ottawa Senators,L,2,3
BOS,2014-12-16,Nashville Predators,L,2,3
BOS,2014-12-17,Minnesota Wild,W,3,2
BOS,2014-12-19,Winnipeg Jets,L,1,2
BOS,2014-12-21,Buffalo Sabres,W,4,3
BOS,2014-12-23,Nashville Predators,W,5,3
BOS,2014-12-27,Columbus Blue Jackets,L,2,6
BOS,2014-12-29,Detroit Red Wings,W,5,2
BOS,2014-12-31,Toronto Maple Leafs,L,3,4
BOS,2015-01-03,Ottawa Senators,L,2,3
BOS,2015-01-04,Carolina Hurricanes,L,1,2
BOS,2015-01-07,Pittsburgh Penguins,W,3,2
BOS,2015-01-08,New Jersey Devils,W,3,0
BOS,2015-01-10,Philadelphia Flyers,W,3,1
BOS,2015-01-13,Tampa Bay Lightning,W,4,3
BOS,2015-01-15,New York Rangers,W,3,0
BOS,2015-01-17,Columbus Blue Jackets,L,1,3
BOS,2015-01-20,Dallas Stars,W,3,1
BOS,2015-01-21,Colorado Avalanche,L,2,3
BOS,2015-01-29,New York Islanders,W,5,2
BOS,2015-01-31,Los Angeles Kings,W,3,1
BOS,2015-02-04,New York Rangers,L,2,3
BOS,2015-02-07,New York Islanders,W,2,1
BOS,2015-02-08,Montreal Canadiens,L,1,3
BOS,2015-02-10,Dallas Stars,L,3,5
BOS,2015-02-13,Vancouver Canucks,L,2,5
BOS,2015-02-16,Calgary Flames,L,3,4
BOS,2015-02-18,Edmonton Oilers,L,3,4
BOS,2015-02-20,St. Louis Blues,L,1,5
BOS,2015-02-22,Chicago Blackhawks,W,6,2
BOS,2015-02-24,Vancouver Canucks,L,1,2
BOS,2015-02-27,New Jersey Devils,W,3,2
BOS,2015-02-28,Arizona Coyotes,W,4,1
BOS,2015-03-05,Calgary Flames,L,3,4
BOS,2015-03-07,Philadelphia Flyers,W,3,2
BOS,2015-03-08,Detroit Red Wings,W,5,3
BOS,2015-03-10,Ottawa Senators,W,3,1
BOS,2015-03-12,Tampa Bay Lightning,W,3,2
BOS,2015-03-14,Pittsburgh Penguins,W,2,0
BOS,2015-03-15,Washington Capitals,L,0,2
BOS,2015-03-17,Buffalo Sabres,L,1,2
BOS,2015-03-19,Ottawa Senators,L,4,6
BOS,2015-03-21,Florida Panthers,L,1,2
BOS,2015-03-22,Tampa Bay Lightning,L,3,5
BOS,2015-03-26,Anaheim Ducks,L,2,3
BOS,2015-03-28,New York Rangers,W,4,2
BOS,2015-03-29,Carolina Hurricanes,W,2,1
BOS,2015-03-31,Florida Panthers,W,3,2
BOS,2015-04-02,Detroit Red Wings,W,3,2
BOS,2015-04-04,Toronto Maple Leafs,W,2,1
BOS,2015-04-08,Washington Capitals,L,0,3
