NHL Team,Date,Opponent,Result,Team Score,Opponent Score
LAK,2014-12-18,St. Louis Blues,W,6,4
LAK,2014-12-20,Arizona Coyotes,W,4,2
LAK,2014-12-22,Calgary Flames,L,3,4
LAK,2014-12-27,San Jose Sharks,W,3,1
LAK,2014-12-29,Calgary Flames,L,1,2
LAK,2014-12-30,Edmonton Oilers,L,2,3
LAK,2015-01-01,Vancouver Canucks,W,3,2
LAK,2015-01-03,Nashville Predators,L,6,7
LAK,2015-01-08,New York Rangers,L,3,4
LAK,2015-01-10,Winnipeg Jets,L,4,5
LAK,2015-01-12,Toronto Maple Leafs,W,2,0
LAK,2015-01-14,New Jersey Devils,L,3,5
LAK,2015-01-17,Anaheim Ducks,L,2,3
LAK,2015-01-19,Calgary Flames,L,1,2
LAK,2015-01-21,San Jose Sharks,L,2,4
LAK,2015-01-28,Chicago Blackhawks,W,4,3
LAK,2015-01-31,Boston Bruins,L,1,3
LAK,2015-02-03,Washington Capitals,L,0,4
LAK,2015-02-05,Florida Panthers,L,2,3
LAK,2015-02-07,Tampa Bay Lightning,W,4,2
LAK,2015-02-09,Columbus Blue Jackets,W,4,3
LAK,2015-02-12,Calgary Flames,W,5,3
LAK,2015-02-14,Washington Capitals,W,3,1
LAK,2015-02-16,Tampa Bay Lightning,W,3,2
LAK,2015-02-18,Colorado Avalanche,W,4,1
LAK,2015-02-21,San Jose Sharks,W,2,1
LAK,2015-02-24,Detroit Red Wings,W,1,0
LAK,2015-02-26,Ottawa Senators,L,0,1
LAK,2015-02-27,Anaheim Ducks,L,2,4
LAK,2015-03-01,Winnipeg Jets,L,2,5
LAK,2015-03-03,Edmonton Oilers,W,5,2
LAK,2015-03-05,Montreal Canadiens,W,4,3
LAK,2015-03-07,Pittsburgh Penguins,L,0,1
LAK,2015-03-10,Colorado Avalanche,W,5,2
LAK,2015-03-12,Vancouver Canucks,W,4,0
LAK,2015-03-14,Nashville Predators,L,1,2
LAK,2015-03-16,Arizona Coyotes,W,1,0
LAK,2015-03-18,Anaheim Ducks,L,2,3
LAK,2015-03-21,Vancouver Canucks,L,1,4
LAK,2015-03-23,New Jersey Devils,W,3,1
LAK,2015-03-24,New York Rangers,W,4,2
LAK,2015-03-26,New York Islanders,W,3,2
LAK,2015-03-28,Minnesota Wild,L,1,4
LAK,2015-03-30,Chicago Blackhawks,L,1,4
LAK,2015-04-02,Edmonton Oilers,W,8,2
LAK,2015-04-04,Colorado Avalanche,W,3,1
LAK,2015-04-06,Vancouver Canucks,L,1,2
LAK,2015-04-07,Edmonton Oilers,L,2,4
LAK,2015-04-09,Calgary Flames,L,1,3
LAK,2015-04-11,San Jose Sharks,W,4,1
LAK,2015-10-07,San Jose Sharks,L,1,5
LAK,2015-10-09,Arizona Coyotes,L,1,4
LAK,2015-10-13,Vancouver Canucks,L,0,3
LAK,2015-10-16,Minnesota Wild,W,2,1
LAK,2015-10-18,Colorado Avalanche,W,2,1
LAK,2015-10-22,San Jose Sharks,W,4,1
LAK,2015-10-23,Carolina Hurricanes,W,3,0
LAK,2015-10-25,Edmonton Oilers,W,3,2
LAK,2015-10-27,Winnipeg Jets,W,4,1
LAK,2015-10-31,Nashville Predators,W,4,3
LAK,2015-11-02,Chicago Blackhawks,L,2,4
LAK,2015-11-03,St. Louis Blues,W,3,0
LAK,2015-11-05,Columbus Blue Jackets,L,2,3
LAK,2015-11-07,Florida Panthers,W,4,1
LAK,2015-11-10,Arizona Coyotes,L,2,3
LAK,2015-11-12,New York Islanders,W,2,1
LAK,2015-11-14,Edmonton Oilers,W,4,3
LAK,2015-11-17,Philadelphia Flyers,W,3,2
LAK,2015-11-20,Detroit Red Wings,L,2,3
LAK,2015-11-22,Carolina Hurricanes,L,3,4
LAK,2015-11-23,Florida Panthers,W,3,1
LAK,2015-11-25,Tampa Bay Lightning,L,1,2
LAK,2015-11-28,Chicago Blackhawks,W,3,2
LAK,2015-12-01,Vancouver Canucks,W,2,1
LAK,2015-12-05,Pittsburgh Penguins,W,5,3
LAK,2015-12-06,Tampa Bay Lightning,W,3,1
LAK,2015-12-08,Columbus Blue Jackets,W,3,2
LAK,2015-12-11,Pittsburgh Penguins,W,3,2
LAK,2015-12-12,Buffalo Sabres,L,1,2
LAK,2015-12-14,Ottawa Senators,L,3,5
LAK,2015-12-17,Montreal Canadiens,W,3,0
LAK,2015-12-19,Toronto Maple Leafs,L,0,5
LAK,2015-12-22,San Jose Sharks,L,3,5
LAK,2015-12-26,Arizona Coyotes,W,4,3
LAK,2015-12-28,Vancouver Canucks,W,5,0
LAK,2015-12-29,Edmonton Oilers,W,5,2
LAK,2015-12-31,Calgary Flames,W,4,1
LAK,2016-01-02,Philadelphia Flyers,W,2,1
LAK,2016-01-04,Colorado Avalanche,L,1,4
LAK,2016-01-07,Toronto Maple Leafs,W,2,1
LAK,2016-01-09,St. Louis Blues,L,1,2
LAK,2016-01-11,Detroit Red Wings,W,4,2
LAK,2016-01-16,Ottawa Senators,L,3,5
LAK,2016-01-17,Anaheim Ducks,W,3,2
LAK,2016-01-19,Dallas Stars,W,3,2
LAK,2016-01-21,Minnesota Wild,L,0,3
LAK,2016-01-23,Arizona Coyotes,L,2,3
LAK,2016-01-24,San Jose Sharks,W,3,2
LAK,2016-01-27,Colorado Avalanche,L,3,4
LAK,2016-02-02,Arizona Coyotes,W,6,2
LAK,2016-02-04,Anaheim Ducks,L,2,4
LAK,2016-02-09,Boston Bruins,W,9,2
LAK,2016-02-11,New York Islanders,L,2,5
LAK,2016-02-12,New York Rangers,W,5,4
LAK,2016-02-14,New Jersey Devils,L,0,1
LAK,2016-02-16,Washington Capitals,L,1,3
LAK,2016-02-18,St. Louis Blues,L,1,2
LAK,2016-02-20,Nashville Predators,W,2,1
LAK,2016-02-23,Calgary Flames,W,2,1
LAK,2016-02-25,Edmonton Oilers,W,2,1
LAK,2016-02-27,Buffalo Sabres,W,2,0
