NHL Team,Date,Opponent,Result,Team Score,Opponent Score
COL,2015-01-12,Washington Capitals,L,1,2
COL,2015-01-13,Carolina Hurricanes,L,2,3
COL,2015-01-15,Florida Panthers,W,4,2
COL,2015-01-17,Tampa Bay Lightning,L,2,3
COL,2015-01-19,St. Louis Blues,L,1,3
COL,2015-01-21,Boston Bruins,W,3,2
COL,2015-01-27,Nashville Predators,L,3,4
COL,2015-01-30,Nashville Predators,W,3,0
COL,2015-02-03,Dallas Stars,W,3,2
COL,2015-02-05,Detroit Red Wings,L,0,3
COL,2015-02-07,Minnesota Wild,L,0,1
COL,2015-02-08,Winnipeg Jets,L,3,5
COL,2015-02-12,New York Rangers,L,3,6
COL,2015-02-14,Dallas Stars,W,4,1
COL,2015-02-16,Arizona Coyotes,W,5,2
COL,2015-02-18,Los Angeles Kings,L,1,4
COL,2015-02-20,Chicago Blackhawks,W,4,1
COL,2015-02-22,Tampa Bay Lightning,W,5,4
COL,2015-02-24,Nashville Predators,L,2,5
COL,2015-02-27,Dallas Stars,W,5,4
COL,2015-02-28,Minnesota Wild,L,1,3
COL,2015-03-04,Pittsburgh Penguins,W,3,1
COL,2015-03-07,Columbus Blue Jackets,W,4,0
COL,2015-03-08,Minnesota Wild,W,3,2
COL,2015-03-10,Los Angeles Kings,L,2,5
COL,2015-03-12,New Jersey Devils,W,2,1
COL,2015-03-14,Calgary Flames,W,3,2
COL,2015-03-19,Arizona Coyotes,W,5,2
COL,2015-03-20,Anaheim Ducks,L,2,3
COL,2015-03-23,Calgary Flames,L,2,3
COL,2015-03-25,Edmonton Oilers,L,3,4
COL,2015-03-26,Vancouver Canucks,W,4,1
COL,2015-03-28,Buffalo Sabres,W,5,3
COL,2015-03-30,Edmonton Oilers,L,1,4
COL,2015-04-01,San Jose Sharks,L,1,5
COL,2015-04-03,Anaheim Ducks,W,4,2
COL,2015-04-04,Los Angeles Kings,L,1,3
COL,2015-04-07,Nashville Predators,W,3,2
COL,2015-04-09,Winnipeg Jets,W,1,0
COL,2015-04-11,Chicago Blackhawks,W,3,2
COL,2015-10-08,Minnesota Wild,L,4,5
COL,2015-10-10,Dallas Stars,W,6,3
COL,2015-10-14,Boston Bruins,L,2,6
COL,2015-10-16,Anaheim Ducks,W,3,0
COL,2015-10-18,Los Angeles Kings,L,1,2
COL,2015-10-21,Carolina Hurricanes,L,0,1
COL,2015-10-24,Columbus Blue Jackets,L,3,4
COL,2015-10-27,Florida Panthers,L,1,4
COL,2015-10-29,Tampa Bay Lightning,W,2,1
COL,2015-10-30,Carolina Hurricanes,L,2,3
COL,2015-11-01,San Jose Sharks,L,3,4
COL,2015-11-03,Calgary Flames,W,6,3
COL,2015-11-05,Arizona Coyotes,L,2,4
COL,2015-11-06,New York Rangers,L,1,2
COL,2015-11-10,Philadelphia Flyers,W,4,0
COL,2015-11-12,Boston Bruins,W,3,2
COL,2015-11-14,Montreal Canadiens,W,6,1
COL,2015-11-17,Toronto Maple Leafs,L,1,5
COL,2015-11-19,Pittsburgh Penguins,L,3,4
COL,2015-11-21,Washington Capitals,L,3,7
COL,2015-11-23,Winnipeg Jets,W,4,1
COL,2015-11-25,Ottawa Senators,L,3,5
COL,2015-11-28,Winnipeg Jets,W,5,3
COL,2015-11-30,New York Islanders,L,3,5
COL,2015-12-01,New Jersey Devils,W,2,1
COL,2015-12-03,New York Rangers,W,2,1
COL,2015-12-05,Minnesota Wild,L,0,3
COL,2015-12-07,Minnesota Wild,W,2,1
COL,2015-12-09,Pittsburgh Penguins,L,2,4
COL,2015-12-12,Nashville Predators,W,3,2
COL,2015-12-13,St. Louis Blues,W,3,1
COL,2015-12-15,Chicago Blackhawks,W,3,0
COL,2015-12-17,New York Islanders,W,2,1
COL,2015-12-19,Edmonton Oilers,W,5,1
COL,2015-12-21,Toronto Maple Leafs,L,4,7
COL,2015-12-27,Arizona Coyotes,L,1,2
COL,2015-12-28,San Jose Sharks,W,6,3
COL,2015-12-31,Chicago Blackhawks,L,3,4
COL,2016-01-02,Calgary Flames,L,0,4
COL,2016-01-04,Los Angeles Kings,W,4,1
COL,2016-01-06,St. Louis Blues,W,4,3
COL,2016-01-08,Nashville Predators,W,5,3
COL,2016-01-10,Chicago Blackhawks,L,3,6
COL,2016-01-12,Tampa Bay Lightning,L,0,4
COL,2016-01-14,New Jersey Devils,W,3,0
COL,2016-01-16,Columbus Blue Jackets,L,1,2
COL,2016-01-18,Winnipeg Jets,W,2,1
COL,2016-01-20,Buffalo Sabres,W,2,1
COL,2016-01-22,St. Louis Blues,W,2,1
COL,2016-01-23,Dallas Stars,W,3,1
COL,2016-01-26,San Jose Sharks,L,1,6
COL,2016-01-27,Los Angeles Kings,W,4,3
COL,2016-02-02,Chicago Blackhawks,L,1,2
COL,2016-02-04,Dallas Stars,L,3,4
COL,2016-02-06,Winnipeg Jets,L,2,4
COL,2016-02-09,Vancouver Canucks,L,1,3
COL,2016-02-11,Ottawa Senators,W,4,3
COL,2016-02-12,Detroit Red Wings,W,3,2
COL,2016-02-14,Buffalo Sabres,L,1,4
COL,2016-02-17,Montreal Canadiens,W,3,2
COL,2016-02-20,Edmonton Oilers,W,3,2
COL,2016-02-21,Vancouver Canucks,L,1,5
COL,2016-02-24,San Jose Sharks,W,4,3
COL,2016-02-27,Detroit Red Wings,L,3,5
COL,2016-03-01,Minnesota Wild,L,3,6
COL,2016-03-03,Florida Panthers,W,3,2
COL,2016-03-05,Nashville Predators,L,2,5
COL,2016-03-07,Arizona Coyotes,W,3,1
COL,2016-03-09,Anaheim Ducks,W,3,0
COL,2016-03-12,Winnipeg Jets,L,2,3
COL,2016-03-16,Vancouver Canucks,W,3,1
COL,2016-03-18,Calgary Flames,W,4,3
COL,2016-03-20,Edmonton Oilers,W,3,2
COL,2016-03-24,Philadelphia Flyers,L,2,4
COL,2016-03-26,Minnesota Wild,L,0,4
COL,2016-03-28,Nashville Predators,W,4,3
COL,2016-03-29,St. Louis Blues,L,1,3
COL,2016-04-01,Washington Capitals,L,2,4
COL,2016-04-03,St. Louis Blues,L,1,5
COL,2016-04-05,Nashville Predators,L,3,4
COL,2016-04-07,Dallas Stars,L,2,4
COL,2016-04-09,Anaheim Ducks,L,3,5
COL,2016-10-15,Dallas Stars,W,6,5
COL,2016-10-17,Pittsburgh Penguins,W,4,3
COL,2016-10-18,Washington Capitals,L,0,3
COL,2016-10-20,Tampa Bay Lightning,W,4,0
COL,2016-10-22,Florida Panthers,L,2,5
COL,2016-10-28,Winnipeg Jets,L,0,1
COL,2016-10-29,Arizona Coyotes,W,3,2
COL,2016-11-01,Nashville Predators,L,1,5
COL,2016-11-03,Chicago Blackhawks,L,0,4
COL,2016-11-05,Minnesota Wild,W,1,0
COL,2016-11-06,St. Louis Blues,L,1,5
COL,2016-11-08,Arizona Coyotes,L,2,4
COL,2016-11-11,Winnipeg Jets,W,3,2
COL,2016-11-13,Boston Bruins,L,0,2
COL,2016-11-15,Los Angeles Kings,W,4,1
COL,2016-11-17,Dallas Stars,L,2,3
COL,2016-11-19,Minnesota Wild,W,3,2
COL,2016-11-21,Columbus Blue Jackets,W,3,2
COL,2016-11-23,Edmonton Oilers,L,3,6
COL,2016-11-26,Vancouver Canucks,L,2,3
COL,2016-11-29,Nashville Predators,L,3,5
