NHL Team,Date,Opponent,Result,Team Score,Opponent Score
PHI,2014-03-28,Toronto Maple Leafs,W,4,2
PHI,2014-03-30,Boston Bruins,L,3,4
PHI,2014-04-01,St. Louis Blues,L,0,1
PHI,2014-04-03,Columbus Blue Jackets,L,0,2
PHI,2014-04-05,Boston Bruins,L,2,5
PHI,2014-04-06,Buffalo Sabres,W,5,2
PHI,2014-04-08,Florida Panthers,W,5,2
PHI,2014-04-10,Tampa Bay Lightning,L,2,4
PHI,2014-04-12,Pittsburgh Penguins,W,4,3
PHI,2014-04-13,Carolina Hurricanes,L,5,6
PHI,2014-10-08,Boston Bruins,L,1,2
PHI,2014-10-09,New Jersey Devils,L,4,6
PHI,2014-10-11,Montreal Canadiens,L,3,4
PHI,2014-10-14,Anaheim Ducks,L,3,4
PHI,2014-10-18,Dallas Stars,W,6,5
PHI,2014-10-21,Chicago Blackhawks,L,0,4
PHI,2014-10-22,Pittsburgh Penguins,W,5,3
PHI,2014-10-25,Detroit Red Wings,W,4,2
PHI,2014-10-28,Los Angeles Kings,W,3,2
PHI,2014-10-30,Tampa Bay Lightning,L,3,4
PHI,2014-11-01,Florida Panthers,L,1,2
PHI,2014-11-04,Edmonton Oilers,W,4,1
PHI,2014-11-06,Florida Panthers,W,4,1
PHI,2014-11-08,Colorado Avalanche,W,4,3
PHI,2014-11-14,Columbus Blue Jackets,L,3,4
PHI,2014-11-15,Montreal Canadiens,L,3,6
PHI,2014-11-19,New York Rangers,L,0,2
PHI,2014-11-20,Minnesota Wild,L,2,3
PHI,2014-11-22,Columbus Blue Jackets,W,4,2
PHI,2014-11-24,New York Islanders,L,0,1
PHI,2014-11-26,Detroit Red Wings,L,2,5
PHI,2014-11-28,New York Rangers,L,0,3
PHI,2014-11-29,New York Rangers,L,2,5
PHI,2014-12-02,San Jose Sharks,L,1,2
PHI,2014-12-03,Anaheim Ducks,L,4,5
PHI,2014-12-06,Los Angeles Kings,W,2,1
PHI,2014-12-09,Columbus Blue Jackets,L,2,3
PHI,2014-12-11,New Jersey Devils,W,4,1
PHI,2014-12-13,Carolina Hurricanes,W,5,1
PHI,2014-12-16,Tampa Bay Lightning,L,1,3
PHI,2014-12-18,Florida Panthers,L,1,2
PHI,2014-12-20,Toronto Maple Leafs,W,7,4
PHI,2014-12-21,Winnipeg Jets,W,4,3
PHI,2014-12-23,Minnesota Wild,W,5,2
PHI,2014-12-27,Nashville Predators,L,1,4
PHI,2014-12-29,Arizona Coyotes,L,2,4
PHI,2014-12-31,Colorado Avalanche,L,3,4
PHI,2015-01-02,Carolina Hurricanes,L,1,2
PHI,2015-01-03,New Jersey Devils,L,2,5
PHI,2015-01-06,Ottawa Senators,W,2,1
PHI,2015-01-08,Washington Capitals,W,3,2
PHI,2015-01-10,Boston Bruins,L,1,3
PHI,2015-01-12,Tampa Bay Lightning,W,7,3
PHI,2015-01-14,Washington Capitals,L,0,1
PHI,2015-01-15,Vancouver Canucks,L,0,4
PHI,2015-01-17,Buffalo Sabres,W,4,3
PHI,2015-01-19,New York Islanders,L,4,7
PHI,2015-01-20,Pittsburgh Penguins,W,3,2
PHI,2015-01-27,Arizona Coyotes,W,4,3
PHI,2015-01-29,Winnipeg Jets,W,5,2
PHI,2015-01-31,Toronto Maple Leafs,W,1,0
PHI,2015-02-05,New York Islanders,L,2,3
PHI,2015-02-08,Washington Capitals,W,3,1
PHI,2015-02-10,Montreal Canadiens,L,1,2
PHI,2015-02-13,Columbus Blue Jackets,L,3,4
PHI,2015-02-15,Buffalo Sabres,W,2,1
PHI,2015-02-17,Columbus Blue Jackets,L,2,5
PHI,2015-02-19,Buffalo Sabres,L,2,3
PHI,2015-02-21,Nashville Predators,W,3,2
PHI,2015-02-22,Washington Capitals,W,3,2
PHI,2015-02-24,Carolina Hurricanes,L,1,4
PHI,2015-02-26,Toronto Maple Leafs,L,2,3
PHI,2015-02-28,New York Rangers,W,4,2
PHI,2015-03-03,Calgary Flames,L,2,3
PHI,2015-03-05,St. Louis Blues,W,3,1
PHI,2015-03-07,Boston Bruins,L,2,3
PHI,2015-03-08,New Jersey Devils,L,2,5
PHI,2015-03-10,Dallas Stars,L,1,2
PHI,2015-03-12,St. Louis Blues,L,0,1
PHI,2015-03-14,Detroit Red Wings,W,7,2
PHI,2015-03-15,Ottawa Senators,L,1,2
PHI,2015-03-17,Vancouver Canucks,L,1,4
PHI,2015-03-19,Calgary Flames,L,1,4
PHI,2015-03-21,Edmonton Oilers,L,4,5
PHI,2015-03-25,Chicago Blackhawks,W,4,1
PHI,2015-03-28,San Jose Sharks,L,2,3
PHI,2015-04-01,Pittsburgh Penguins,W,4,1
PHI,2015-04-04,Carolina Hurricanes,L,2,3
PHI,2015-04-05,Pittsburgh Penguins,W,4,1
PHI,2015-04-07,New York Islanders,W,5,4
PHI,2015-04-09,Carolina Hurricanes,L,1,3
PHI,2015-04-11,Ottawa Senators,L,1,3
PHI,2015-10-08,Tampa Bay Lightning,L,2,3
PHI,2015-10-10,Florida Panthers,L,1,7
PHI,2015-10-12,Florida Panthers,W,1,0
PHI,2015-10-14,Chicago Blackhawks,W,3,0
PHI,2015-10-20,Dallas Stars,L,1,2
PHI,2015-10-21,Boston Bruins,W,5,4
PHI,2015-10-24,New York Rangers,W,3,2
PHI,2015-10-27,Buffalo Sabres,L,3,4
PHI,2015-10-29,New Jersey Devils,L,1,4
PHI,2015-10-30,Buffalo Sabres,L,1,3
PHI,2015-11-02,Vancouver Canucks,L,1,4
PHI,2015-11-03,Edmonton Oilers,L,2,4
PHI,2015-11-05,Calgary Flames,L,1,2
PHI,2015-11-07,Winnipeg Jets,W,3,0
PHI,2015-11-10,Colorado Avalanche,L,0,4
PHI,2015-11-12,Washington Capitals,L,2,5
PHI,2015-11-14,Carolina Hurricanes,W,3,2
PHI,2015-11-17,Los Angeles Kings,L,2,3
PHI,2015-11-19,San Jose Sharks,L,0,1
PHI,2015-11-21,Ottawa Senators,L,0,4
PHI,2015-11-23,Carolina Hurricanes,W,3,2
PHI,2015-11-25,New York Islanders,L,1,3
PHI,2015-11-27,Nashville Predators,W,3,2
PHI,2015-11-28,New York Rangers,W,3,0
PHI,2015-12-01,Ottawa Senators,W,4,2
PHI,2015-12-04,New Jersey Devils,W,4,3
PHI,2015-12-05,Columbus Blue Jackets,L,1,4
PHI,2015-12-08,New York Islanders,L,3,4
PHI,2015-12-10,St. Louis Blues,W,4,2
PHI,2015-12-11,Dallas Stars,L,1,3
PHI,2015-12-15,Carolina Hurricanes,W,4,3
PHI,2015-12-17,Vancouver Canucks,W,2,0
PHI,2015-12-19,Columbus Blue Jackets,L,2,3
PHI,2015-12-21,St. Louis Blues,W,4,3
PHI,2015-12-27,Anaheim Ducks,L,2,4
PHI,2015-12-30,San Jose Sharks,L,2,4
PHI,2016-01-02,Los Angeles Kings,L,1,2
PHI,2016-01-05,Montreal Canadiens,W,4,3
PHI,2016-01-07,Minnesota Wild,W,4,3
PHI,2016-01-09,New York Islanders,W,4,0
PHI,2016-01-13,Boston Bruins,W,3,2
PHI,2016-01-16,New York Rangers,L,2,3
PHI,2016-01-17,Detroit Red Wings,W,2,1
PHI,2016-01-19,Toronto Maple Leafs,L,2,3
PHI,2016-01-21,Pittsburgh Penguins,L,3,4
PHI,2016-01-25,Boston Bruins,L,2,3
PHI,2016-01-27,Washington Capitals,W,4,3
PHI,2016-02-02,Montreal Canadiens,W,4,2
PHI,2016-02-04,Nashville Predators,W,6,3
PHI,2016-02-06,New York Rangers,L,2,3
PHI,2016-02-07,Washington Capitals,L,2,3
PHI,2016-02-09,Anaheim Ducks,L,1,4
PHI,2016-02-11,Buffalo Sabres,W,5,1
PHI,2016-02-13,New Jersey Devils,L,1,2
PHI,2016-02-14,New York Rangers,L,1,3
PHI,2016-02-16,New Jersey Devils,W,6,3
PHI,2016-02-19,Montreal Canadiens,L,2,3
PHI,2016-02-20,Toronto Maple Leafs,W,5,4
PHI,2016-02-23,Carolina Hurricanes,L,1,3
PHI,2016-02-25,Minnesota Wild,W,3,2
PHI,2016-02-27,Arizona Coyotes,W,4,2
PHI,2016-02-29,Calgary Flames,W,5,3
PHI,2016-03-03,Edmonton Oilers,L,0,4
PHI,2016-03-05,Columbus Blue Jackets,W,6,0
PHI,2016-03-07,Tampa Bay Lightning,W,4,2
PHI,2016-03-11,Tampa Bay Lightning,W,3,1
PHI,2016-03-12,Florida Panthers,L,4,5
PHI,2016-03-15,Detroit Red Wings,W,4,3
PHI,2016-03-16,Chicago Blackhawks,W,3,2
PHI,2016-03-19,Pittsburgh Penguins,L,1,4
PHI,2016-03-21,New York Islanders,W,4,1
PHI,2016-03-22,Columbus Blue Jackets,L,2,3
PHI,2016-03-24,Colorado Avalanche,W,4,2
PHI,2016-03-26,Arizona Coyotes,L,1,2
PHI,2016-03-28,Winnipeg Jets,W,3,2
PHI,2016-03-30,Washington Capitals,W,2,1
PHI,2016-04-02,Ottawa Senators,W,3,2
PHI,2016-04-03,Pittsburgh Penguins,L,2,6
PHI,2016-04-06,Detroit Red Wings,L,0,3
PHI,2016-04-07,Toronto Maple Leafs,L,3,4
PHI,2016-04-09,Pittsburgh Penguins,W,3,1
PHI,2016-04-10,New York Islanders,W,5,2
PHI,2016-10-14,Los Angeles Kings,W,4,2
PHI,2016-10-15,Arizona Coyotes,L,3,4
PHI,2016-10-18,Chicago Blackhawks,L,4,7
PHI,2016-10-20,Anaheim Ducks,L,2,3
PHI,2016-10-22,Carolina Hurricanes,W,6,3
PHI,2016-10-24,Montreal Canadiens,L,1,3
PHI,2016-10-25,Buffalo Sabres,W,4,3
PHI,2016-10-27,Arizona Coyotes,L,4,5
PHI,2016-10-29,Pittsburgh Penguins,L,4,5
PHI,2016-10-30,Carolina Hurricanes,W,4,3
PHI,2016-11-02,Detroit Red Wings,W,4,3
PHI,2016-11-03,New York Islanders,W,3,2
PHI,2016-11-05,Montreal Canadiens,L,4,5
PHI,2016-11-08,Detroit Red Wings,L,2,3
PHI,2016-11-11,Toronto Maple Leafs,L,3,6
PHI,2016-11-12,Minnesota Wild,W,3,2
PHI,2016-11-15,Ottawa Senators,L,2,3
PHI,2016-11-17,Winnipeg Jets,W,5,2
PHI,2016-11-19,Tampa Bay Lightning,L,0,3
PHI,2016-11-22,Florida Panthers,W,3,1
PHI,2016-11-23,Tampa Bay Lightning,L,2,4
PHI,2016-11-25,New York Rangers,L,2,3
PHI,2016-11-27,Calgary Flames,W,5,3
PHI,2016-11-29,Boston Bruins,W,3,2
PHI,2016-12-01,Ottawa Senators,W,3,2
PHI,2016-12-03,Chicago Blackhawks,W,3,1
PHI,2016-12-04,Nashville Predators,W,4,2
PHI,2016-12-06,Florida Panthers,W,3,2
