NHL Team,Date,Opponent,Result,Team Score,Opponent Score
DET,2014-12-21,Colorado Avalanche,L,1,2
DET,2014-12-23,Buffalo Sabres,W,6,3
DET,2014-12-27,Ottawa Senators,W,3,2
DET,2014-12-29,Boston Bruins,L,2,5
DET,2014-12-31,New Jersey Devils,W,3,1
DET,2015-01-03,Vancouver Canucks,L,1,4
DET,2015-01-06,Edmonton Oilers,W,4,2
DET,2015-01-07,Calgary Flames,W,3,2
DET,2015-01-10,Washington Capitals,L,1,3
DET,2015-01-13,Buffalo Sabres,W,3,1
DET,2015-01-15,St. Louis Blues,W,3,2
DET,2015-01-17,Nashville Predators,W,5,2
DET,2015-01-18,Buffalo Sabres,W,6,4
DET,2015-01-20,Minnesota Wild,W,5,4
DET,2015-01-27,Florida Panthers,W,5,4
DET,2015-01-29,Tampa Bay Lightning,L,1,5
DET,2015-01-31,New York Islanders,W,4,1
DET,2015-02-05,Colorado Avalanche,W,3,0
DET,2015-02-07,Arizona Coyotes,W,3,1
DET,2015-02-11,Pittsburgh Penguins,L,1,4
DET,2015-02-14,Winnipeg Jets,L,4,5
DET,2015-02-16,Montreal Canadiens,L,0,2
DET,2015-02-18,Chicago Blackhawks,W,3,2
DET,2015-02-21,Dallas Stars,W,7,6
DET,2015-02-23,Anaheim Ducks,L,3,4
DET,2015-02-24,Los Angeles Kings,L,0,1
DET,2015-02-26,San Jose Sharks,W,3,2
DET,2015-02-28,Nashville Predators,W,4,3
DET,2015-03-04,New York Rangers,W,2,1
DET,2015-03-06,Calgary Flames,L,2,5
DET,2015-03-08,Boston Bruins,L,3,5
DET,2015-03-09,Edmonton Oilers,W,5,2
DET,2015-03-12,Columbus Blue Jackets,L,1,3
DET,2015-03-14,Philadelphia Flyers,L,2,7
DET,2015-03-15,Pittsburgh Penguins,W,5,1
DET,2015-03-19,Florida Panthers,L,1,3
DET,2015-03-20,Tampa Bay Lightning,L,1,3
DET,2015-03-22,St. Louis Blues,W,2,1
DET,2015-03-24,Arizona Coyotes,L,4,5
DET,2015-03-26,San Jose Sharks,L,4,6
DET,2015-03-28,Tampa Bay Lightning,W,4,0
DET,2015-03-29,New York Islanders,L,4,5
DET,2015-03-31,Ottawa Senators,L,1,2
DET,2015-04-02,Boston Bruins,L,2,3
DET,2015-04-04,Minnesota Wild,W,3,2
DET,2015-04-05,Washington Capitals,L,1,2
DET,2015-04-07,Carolina Hurricanes,W,3,2
DET,2015-04-09,Montreal Canadiens,L,3,4
DET,2015-04-11,Carolina Hurricanes,W,2,0
DET,2015-10-09,Toronto Maple Leafs,W,4,0
DET,2015-10-10,Carolina Hurricanes,W,4,3
DET,2015-10-13,Tampa Bay Lightning,W,3,1
DET,2015-10-16,Carolina Hurricanes,L,3,5
DET,2015-10-17,Montreal Canadiens,L,1,4
DET,2015-10-21,Edmonton Oilers,L,1,3
DET,2015-10-23,Calgary Flames,L,2,3
DET,2015-10-24,Vancouver Canucks,W,3,2
DET,2015-10-27,Carolina Hurricanes,L,1,3
DET,2015-10-30,Ottawa Senators,L,1,3
DET,2015-10-31,Ottawa Senators,W,5,3
DET,2015-11-03,Tampa Bay Lightning,W,2,1
DET,2015-11-06,Toronto Maple Leafs,W,2,1
DET,2015-11-08,Dallas Stars,L,1,4
DET,2015-11-10,Washington Capitals,W,1,0
DET,2015-11-13,San Jose Sharks,L,2,3
DET,2015-11-14,Boston Bruins,L,1,3
DET,2015-11-16,Ottawa Senators,W,4,3
DET,2015-11-18,Washington Capitals,L,1,2
DET,2015-11-20,Los Angeles Kings,W,3,2
DET,2015-11-21,St. Louis Blues,W,4,3
DET,2015-11-25,Boston Bruins,L,2,3
DET,2015-11-27,Edmonton Oilers,W,4,3
DET,2015-11-29,Florida Panthers,L,1,2
DET,2015-12-01,Buffalo Sabres,W,5,4
DET,2015-12-03,Arizona Coyotes,W,5,1
DET,2015-12-05,Nashville Predators,W,5,4
DET,2015-12-08,Washington Capitals,L,2,3
DET,2015-12-10,Montreal Canadiens,W,3,2
DET,2015-12-11,New Jersey Devils,L,2,3
DET,2015-12-14,Buffalo Sabres,L,1,2
DET,2015-12-18,Vancouver Canucks,L,3,4
DET,2015-12-20,Calgary Flames,W,4,2
DET,2015-12-22,New Jersey Devils,L,3,4
DET,2015-12-26,Nashville Predators,W,3,2
DET,2015-12-28,Minnesota Wild,L,1,3
DET,2015-12-29,Winnipeg Jets,L,1,4
DET,2015-12-31,Pittsburgh Penguins,L,2,5
DET,2016-01-02,Buffalo Sabres,W,4,3
DET,2016-01-04,New Jersey Devils,W,1,0
