NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
MIN,2014-04-09,8:00p,Chicago Bulls,L,87,102
MIN,2014-04-11,8:00p,Houston Rockets,W,112,110
MIN,2014-04-13,9:00p,Sacramento Kings,L,103,106
MIN,2014-04-14,10:30p,Golden State Warriors,L,120,130
MIN,2014-04-16,8:00p,Utah Jazz,L,130,136
MIN,2014-10-29,8:00p,Memphis Grizzlies,L,101,105
MIN,2014-10-30,8:00p,Detroit Pistons,W,97,91
MIN,2014-11-01,8:00p,Chicago Bulls,L,105,106
MIN,2014-11-05,7:30p,Brooklyn Nets,W,98,91
MIN,2014-11-07,7:00p,Orlando Magic,L,103,112
MIN,2014-11-08,7:30p,Miami Heat,L,92,102
MIN,2014-11-12,10:00p,Houston Rockets,L,101,113
MIN,2014-11-14,8:00p,New Orleans Pelicans,L,91,139
MIN,2014-11-15,8:30p,Dallas Mavericks,L,117,131
MIN,2014-11-19,8:00p,New York Knicks,W,115,99
MIN,2014-11-21,8:00p,San Antonio Spurs,L,92,121
MIN,2014-11-22,8:00p,Sacramento Kings,L,101,113
MIN,2014-11-26,8:00p,Milwaukee Bucks,L,86,103
MIN,2014-11-28,10:30p,Los Angeles Lakers,W,120,119
MIN,2014-11-30,9:00p,Portland Trail Blazers,L,93,107
MIN,2014-12-01,10:30p,Los Angeles Clippers,L,101,127
MIN,2014-12-03,8:00p,Philadelphia 76ers,L,77,85
MIN,2014-12-05,8:00p,Houston Rockets,L,112,114
MIN,2014-12-06,8:30p,San Antonio Spurs,L,101,123
MIN,2014-12-08,8:00p,Golden State Warriors,L,86,102
MIN,2014-12-10,8:00p,Portland Trail Blazers,W,90,82
MIN,2014-12-12,8:00p,Oklahoma City Thunder,L,92,111
MIN,2014-12-14,7:00p,Los Angeles Lakers,L,94,100
MIN,2014-12-16,7:00p,Washington Wizards,L,95,109
MIN,2014-12-19,7:30p,Boston Celtics,L,98,114
MIN,2014-12-21,7:00p,Indiana Pacers,L,96,100
MIN,2014-12-23,7:00p,Cleveland Cavaliers,L,104,125
MIN,2014-12-26,9:00p,Denver Nuggets,L,102,106
MIN,2014-12-27,10:30p,Golden State Warriors,L,97,110
MIN,2014-12-30,9:00p,Utah Jazz,L,94,100
MIN,2015-01-01,8:00p,Sacramento Kings,L,107,110
MIN,2015-01-03,8:00p,Utah Jazz,L,89,101
MIN,2015-01-05,8:00p,Denver Nuggets,L,101,110
MIN,2015-01-07,9:30p,Phoenix Suns,L,111,113
MIN,2015-01-09,8:30p,Milwaukee Bucks,L,84,98
MIN,2015-01-10,8:00p,San Antonio Spurs,L,93,108
MIN,2015-01-13,7:00p,Indiana Pacers,W,110,101
MIN,2015-01-16,9:00p,Phoenix Suns,L,99,110
MIN,2015-01-17,9:00p,Denver Nuggets,W,113,105
MIN,2015-01-19,2:00p,Charlotte Hornets,L,80,105
MIN,2015-01-21,8:00p,Dallas Mavericks,L,75,98
MIN,2015-01-23,8:00p,New Orleans Pelicans,L,84,92
MIN,2015-01-25,6:00p,Atlanta Hawks,L,100,112
MIN,2015-01-26,8:00p,Oklahoma City Thunder,L,84,92
MIN,2015-01-28,8:00p,Boston Celtics,W,110,98
MIN,2015-01-30,7:00p,Philadelphia 76ers,L,94,103
MIN,2015-01-31,8:00p,Cleveland Cavaliers,L,90,106
MIN,2015-02-02,8:30p,Dallas Mavericks,L,94,100
MIN,2015-02-04,8:00p,Miami Heat,W,102,101
MIN,2015-02-06,8:00p,Memphis Grizzlies,W,90,89
MIN,2015-02-08,6:00p,Detroit Pistons,W,112,101
MIN,2015-02-09,8:00p,Atlanta Hawks,L,105,117
MIN,2015-02-11,8:00p,Golden State Warriors,L,91,94
MIN,2015-02-20,8:00p,Phoenix Suns,W,111,109
MIN,2015-02-23,8:00p,Houston Rockets,L,102,113
MIN,2015-02-25,8:00p,Washington Wizards,W,97,77
MIN,2015-02-27,8:00p,Chicago Bulls,L,89,96
MIN,2015-02-28,8:00p,Memphis Grizzlies,L,97,101
MIN,2015-03-02,8:00p,Los Angeles Clippers,L,105,110
MIN,2015-03-04,8:00p,Denver Nuggets,L,85,100
MIN,2015-03-07,8:00p,Portland Trail Blazers,W,121,113
MIN,2015-03-09,10:30p,Los Angeles Clippers,L,76,89
MIN,2015-03-11,10:00p,Phoenix Suns,L,97,106
MIN,2015-03-13,8:00p,Oklahoma City Thunder,L,99,113
MIN,2015-03-15,7:00p,San Antonio Spurs,L,97,123
MIN,2015-03-16,8:00p,Brooklyn Nets,L,106,122
MIN,2015-03-18,7:30p,Toronto Raptors,L,100,105
MIN,2015-03-19,7:30p,New York Knicks,W,95,92
MIN,2015-03-22,7:00p,Charlotte Hornets,L,98,109
MIN,2015-03-23,9:00p,Utah Jazz,W,106,104
MIN,2015-03-25,8:00p,Los Angeles Lakers,L,99,101
MIN,2015-03-27,8:00p,Houston Rockets,L,110,120
MIN,2015-03-29,4:00p,New Orleans Pelicans,L,88,110
MIN,2015-03-30,8:00p,Utah Jazz,L,84,104
MIN,2015-04-01,8:00p,Toronto Raptors,L,99,113
MIN,2015-04-03,8:00p,Orlando Magic,L,84,97
MIN,2015-04-07,10:00p,Sacramento Kings,L,111,116
MIN,2015-04-08,10:00p,Portland Trail Blazers,L,91,116
