NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
LAC,2014-03-31,8:00p,Minnesota Timberwolves,W,114,104
LAC,2014-04-02,10:00p,Phoenix Suns,W,112,108
LAC,2014-04-03,10:30p,Dallas Mavericks,L,107,113
LAC,2014-04-06,3:30p,Los Angeles Lakers,W,120,97
LAC,2014-04-09,10:30p,Oklahoma City Thunder,L,101,107
LAC,2014-04-12,3:30p,Sacramento Kings,W,117,101
LAC,2014-04-15,10:30p,Denver Nuggets,W,117,105
LAC,2014-04-16,10:30p,Portland Trail Blazers,L,104,110
LAC,2014-10-30,10:30p,Oklahoma City Thunder,W,93,90
LAC,2014-10-31,10:30p,Los Angeles Lakers,W,118,111
LAC,2014-11-02,3:30p,Sacramento Kings,L,92,98
LAC,2014-11-03,10:30p,Utah Jazz,W,107,101
LAC,2014-11-05,10:30p,Golden State Warriors,L,104,121
LAC,2014-11-08,3:30p,Portland Trail Blazers,W,106,102
LAC,2014-11-10,10:30p,San Antonio Spurs,L,85,89
LAC,2014-11-15,10:30p,Phoenix Suns,W,120,107
LAC,2014-11-17,10:30p,Chicago Bulls,L,89,105
LAC,2014-11-19,7:00p,Orlando Magic,W,114,90
LAC,2014-11-20,8:00p,Miami Heat,W,110,93
LAC,2014-11-23,6:00p,Memphis Grizzlies,L,91,107
LAC,2014-11-24,7:00p,Charlotte Hornets,W,113,92
LAC,2014-11-26,7:30p,Detroit Pistons,W,104,98
LAC,2014-11-28,8:00p,Houston Rockets,W,102,85
LAC,2014-11-29,9:00p,Utah Jazz,W,112,96
LAC,2014-12-01,10:30p,Minnesota Timberwolves,W,127,101
LAC,2014-12-03,10:30p,Orlando Magic,W,114,86
LAC,2014-12-06,10:30p,New Orleans Pelicans,W,120,100
LAC,2014-12-08,10:30p,Phoenix Suns,W,121,120
LAC,2014-12-10,7:00p,Indiana Pacers,W,103,96
LAC,2014-12-12,7:00p,Washington Wizards,L,96,104
LAC,2014-12-13,7:30p,Milwaukee Bucks,L,106,111
LAC,2014-12-15,10:30p,Detroit Pistons,W,113,91
LAC,2014-12-17,10:30p,Indiana Pacers,W,102,100
LAC,2014-12-19,9:00p,Denver Nuggets,L,106,109
LAC,2014-12-20,10:30p,Milwaukee Bucks,W,106,102
LAC,2014-12-22,8:30p,San Antonio Spurs,L,118,125
LAC,2014-12-23,7:30p,Atlanta Hawks,L,104,107
LAC,2014-12-25,10:30p,Golden State Warriors,W,100,86
LAC,2014-12-27,3:30p,Toronto Raptors,L,98,110
LAC,2014-12-29,10:30p,Utah Jazz,W,101,97
LAC,2014-12-31,6:00p,New York Knicks,W,99,78
LAC,2015-01-03,10:30p,Philadelphia 76ers,W,127,91
LAC,2015-01-05,10:30p,Atlanta Hawks,L,98,107
LAC,2015-01-07,10:30p,Los Angeles Lakers,W,114,89
LAC,2015-01-10,3:30p,Dallas Mavericks,W,120,100
LAC,2015-01-11,3:30p,Miami Heat,L,90,104
LAC,2015-01-14,10:30p,Portland Trail Blazers,W,100,94
LAC,2015-01-16,10:30p,Cleveland Cavaliers,L,121,126
LAC,2015-01-17,10:00p,Sacramento Kings,W,117,108
LAC,2015-01-19,3:30p,Boston Celtics,W,102,93
LAC,2015-01-22,10:30p,Brooklyn Nets,W,123,84
LAC,2015-01-25,6:00p,Phoenix Suns,W,120,100
LAC,2015-01-26,10:30p,Denver Nuggets,W,102,98
LAC,2015-01-28,9:00p,Utah Jazz,W,94,89
LAC,2015-01-30,8:00p,New Orleans Pelicans,L,103,108
LAC,2015-01-31,9:00p,San Antonio Spurs,W,105,85
LAC,2015-02-02,7:30p,Brooklyn Nets,L,100,102
LAC,2015-02-05,8:00p,Cleveland Cavaliers,L,94,105
LAC,2015-02-06,7:00p,Toronto Raptors,L,107,123
LAC,2015-02-08,1:00p,Oklahoma City Thunder,L,108,131
LAC,2015-02-09,8:30p,Dallas Mavericks,W,115,98
LAC,2015-02-11,10:30p,Houston Rockets,W,110,95
LAC,2015-02-19,10:30p,San Antonio Spurs,W,119,115
LAC,2015-02-21,10:00p,Sacramento Kings,W,126,99
LAC,2015-02-23,10:30p,Memphis Grizzlies,L,87,90
LAC,2015-02-25,8:00p,Houston Rockets,L,105,110
LAC,2015-02-27,8:00p,Memphis Grizzlies,W,97,79
LAC,2015-03-01,1:00p,Chicago Bulls,W,96,86
LAC,2015-03-02,8:00p,Minnesota Timberwolves,W,110,105
LAC,2015-03-04,10:30p,Portland Trail Blazers,L,93,98
LAC,2015-03-08,3:30p,Golden State Warriors,L,98,106
LAC,2015-03-09,10:30p,Minnesota Timberwolves,W,89,76
LAC,2015-03-11,8:00p,Oklahoma City Thunder,W,120,108
LAC,2015-03-13,8:30p,Dallas Mavericks,L,99,129
LAC,2015-03-15,3:30p,Houston Rockets,L,98,100
LAC,2015-03-17,10:30p,Charlotte Hornets,W,99,92
LAC,2015-03-18,10:00p,Sacramento Kings,W,116,105
LAC,2015-03-20,10:30p,Washington Wizards,W,113,99
LAC,2015-03-22,3:30p,New Orleans Pelicans,W,107,100
LAC,2015-03-25,7:00p,New York Knicks,W,111,80
LAC,2015-03-27,7:00p,Philadelphia 76ers,W,119,98
LAC,2015-03-29,6:00p,Boston Celtics,W,119,106
LAC,2015-03-31,10:30p,Golden State Warriors,L,106,110
LAC,2015-04-01,10:00p,Portland Trail Blazers,W,126,122
LAC,2015-04-04,9:00p,Denver Nuggets,W,107,92
LAC,2015-04-05,9:30p,Los Angeles Lakers,W,106,78
LAC,2015-04-07,10:30p,Los Angeles Lakers,W,105,100
LAC,2015-04-11,10:00p,Memphis Grizzlies,W,94,86
LAC,2015-04-13,10:30p,Denver Nuggets,W,110,103
LAC,2015-04-14,10:30p,Phoenix Suns,W,112,101
LAC,2015-10-28,10:00p,Sacramento Kings,W,111,104
LAC,2015-10-29,10:30p,Dallas Mavericks,W,104,88
LAC,2015-10-31,10:30p,Sacramento Kings,W,114,109
LAC,2015-11-02,10:30p,Phoenix Suns,W,102,96
LAC,2015-11-04,10:30p,Golden State Warriors,L,108,112
LAC,2015-11-07,10:30p,Houston Rockets,L,105,109
LAC,2015-11-09,10:30p,Memphis Grizzlies,W,94,92
LAC,2015-11-11,8:00p,Dallas Mavericks,L,108,118
LAC,2015-11-12,10:30p,Phoenix Suns,L,104,118
LAC,2015-11-14,3:30p,Detroit Pistons,W,101,96
LAC,2015-11-19,10:30p,Golden State Warriors,L,117,124
LAC,2015-11-20,10:00p,Portland Trail Blazers,L,91,102
LAC,2015-11-22,3:30p,Toronto Raptors,L,80,91
LAC,2015-11-24,9:00p,Denver Nuggets,W,111,94
LAC,2015-11-25,10:30p,Utah Jazz,L,91,102
LAC,2015-11-27,10:30p,New Orleans Pelicans,W,111,90
LAC,2015-11-29,3:30p,Minnesota Timberwolves,W,107,99
LAC,2015-11-30,10:30p,Portland Trail Blazers,W,102,87
LAC,2015-12-02,10:30p,Indiana Pacers,L,91,103
LAC,2015-12-05,10:30p,Orlando Magic,W,103,101
LAC,2015-12-07,8:00p,Minnesota Timberwolves,W,110,106
LAC,2015-12-09,8:00p,Milwaukee Bucks,W,109,95
LAC,2015-12-10,8:00p,Chicago Bulls,L,80,83
LAC,2015-12-12,5:00p,Brooklyn Nets,W,105,100
LAC,2015-12-14,7:30p,Detroit Pistons,W,105,103
LAC,2015-12-16,10:30p,Milwaukee Bucks,W,103,90
LAC,2015-12-18,8:00p,San Antonio Spurs,L,107,115
LAC,2015-12-19,8:00p,Houston Rockets,L,97,107
LAC,2015-12-21,10:30p,Oklahoma City Thunder,L,99,100
LAC,2015-12-25,10:30p,Los Angeles Lakers,W,94,84
LAC,2015-12-26,9:00p,Utah Jazz,W,109,104
LAC,2015-12-28,7:00p,Washington Wizards,W,108,91
LAC,2015-12-30,7:00p,Charlotte Hornets,W,122,117
LAC,2015-12-31,8:00p,New Orleans Pelicans,W,95,89
LAC,2016-01-02,10:30p,Philadelphia 76ers,W,130,99
LAC,2016-01-06,10:00p,Portland Trail Blazers,W,109,98
LAC,2016-01-09,3:30p,Charlotte Hornets,W,97,83
LAC,2016-01-10,3:30p,New Orleans Pelicans,W,114,111
LAC,2016-01-13,10:30p,Miami Heat,W,104,90
LAC,2016-01-16,10:30p,Sacramento Kings,L,103,110
LAC,2016-01-18,10:30p,Houston Rockets,W,140,132
LAC,2016-01-21,8:00p,Cleveland Cavaliers,L,102,115
LAC,2016-01-22,7:30p,New York Knicks,W,116,88
LAC,2016-01-24,6:00p,Toronto Raptors,L,94,112
LAC,2016-01-26,7:00p,Indiana Pacers,W,91,89
LAC,2016-01-27,8:00p,Atlanta Hawks,W,85,83
LAC,2016-01-29,10:30p,Los Angeles Lakers,W,105,93
LAC,2016-01-31,3:30p,Chicago Bulls,W,120,93
LAC,2016-02-03,10:30p,Minnesota Timberwolves,L,102,108
LAC,2016-02-05,7:00p,Orlando Magic,W,107,93
LAC,2016-02-07,2:00p,Miami Heat,W,100,93
LAC,2016-02-08,7:00p,Philadelphia 76ers,W,98,92
LAC,2016-02-10,7:30p,Boston Celtics,L,134,139
LAC,2016-02-18,10:30p,San Antonio Spurs,W,105,86
LAC,2016-02-20,8:30p,Golden State Warriors,L,112,115
LAC,2016-02-22,10:30p,Phoenix Suns,W,124,84
LAC,2016-02-24,10:30p,Denver Nuggets,L,81,87
LAC,2016-02-26,10:00p,Sacramento Kings,W,117,107
