NHL Team,Date,Opponent,Result,Team Score,Opponent Score
WSH,2015-04-08,Boston Bruins,W,3,0
WSH,2015-04-11,New York Rangers,L,2,4
WSH,2015-10-10,New Jersey Devils,W,5,3
WSH,2015-10-13,San Jose Sharks,L,0,5
WSH,2015-10-15,Chicago Blackhawks,W,4,1
WSH,2015-10-17,Carolina Hurricanes,W,4,1
WSH,2015-10-20,Calgary Flames,W,6,2
WSH,2015-10-22,Vancouver Canucks,W,3,2
WSH,2015-10-23,Edmonton Oilers,W,7,4
WSH,2015-10-28,Pittsburgh Penguins,L,1,3
WSH,2015-10-30,Columbus Blue Jackets,W,2,1
WSH,2015-10-31,Florida Panthers,W,2,1
WSH,2015-11-03,New York Rangers,L,2,5
WSH,2015-11-05,Boston Bruins,W,4,1
WSH,2015-11-07,Toronto Maple Leafs,W,3,2
WSH,2015-11-10,Detroit Red Wings,L,0,1
WSH,2015-11-12,Philadelphia Flyers,W,5,2
WSH,2015-11-13,Calgary Flames,L,2,3
WSH,2015-11-18,Detroit Red Wings,W,2,1
WSH,2015-11-19,Dallas Stars,L,2,3
WSH,2015-11-21,Colorado Avalanche,W,7,3
WSH,2015-11-23,Edmonton Oilers,W,1,0
WSH,2015-11-25,Winnipeg Jets,W,5,3
WSH,2015-11-27,Tampa Bay Lightning,W,4,2
WSH,2015-11-28,Toronto Maple Leafs,W,4,2
WSH,2015-12-03,Montreal Canadiens,W,3,2
WSH,2015-12-05,Winnipeg Jets,L,1,2
WSH,2015-12-08,Detroit Red Wings,W,3,2
WSH,2015-12-10,Florida Panthers,L,1,4
WSH,2015-12-12,Tampa Bay Lightning,W,2,1
WSH,2015-12-14,Pittsburgh Penguins,W,4,1
WSH,2015-12-16,Ottawa Senators,W,2,1
WSH,2015-12-18,Tampa Bay Lightning,W,5,3
WSH,2015-12-20,New York Rangers,W,7,3
WSH,2015-12-21,Carolina Hurricanes,W,2,1
WSH,2015-12-26,Montreal Canadiens,W,3,1
WSH,2015-12-28,Buffalo Sabres,W,2,0
WSH,2015-12-30,Buffalo Sabres,W,5,2
WSH,2015-12-31,Carolina Hurricanes,L,2,4
WSH,2016-01-02,Columbus Blue Jackets,L,4,5
WSH,2016-01-05,Boston Bruins,W,3,2
WSH,2016-01-07,New York Islanders,W,4,1
WSH,2016-01-09,New York Rangers,W,4,3
WSH,2016-01-10,Ottawa Senators,W,7,1
WSH,2016-01-14,Vancouver Canucks,W,4,1
WSH,2016-01-16,Buffalo Sabres,L,1,4
WSH,2016-01-17,New York Rangers,W,5,2
WSH,2016-01-19,Columbus Blue Jackets,W,6,3
WSH,2016-01-27,Philadelphia Flyers,L,3,4
WSH,2016-02-02,Florida Panthers,L,2,5
WSH,2016-02-04,New York Islanders,W,3,2
WSH,2016-02-06,New Jersey Devils,W,3,2
WSH,2016-02-07,Philadelphia Flyers,W,3,2
WSH,2016-02-09,Nashville Predators,W,5,3
WSH,2016-02-11,Minnesota Wild,W,4,3
WSH,2016-02-13,Dallas Stars,L,3,4
WSH,2016-02-16,Los Angeles Kings,W,3,1
WSH,2016-02-18,New York Islanders,W,3,2
WSH,2016-02-20,New Jersey Devils,W,4,3
WSH,2016-02-22,Arizona Coyotes,W,3,2
WSH,2016-02-24,Montreal Canadiens,L,3,4
WSH,2016-02-26,Minnesota Wild,W,3,2
WSH,2016-02-28,Chicago Blackhawks,L,2,3
WSH,2016-03-01,Pittsburgh Penguins,W,3,2
WSH,2016-03-02,Toronto Maple Leafs,W,3,2
WSH,2016-03-04,New York Rangers,L,2,3
WSH,2016-03-05,Boston Bruins,W,2,1
WSH,2016-03-07,Anaheim Ducks,W,2,1
WSH,2016-03-09,Los Angeles Kings,L,3,4
WSH,2016-03-12,San Jose Sharks,L,2,5
WSH,2016-03-15,Carolina Hurricanes,W,2,1
WSH,2016-03-18,Nashville Predators,W,4,1
WSH,2016-03-20,Pittsburgh Penguins,L,2,6
WSH,2016-03-22,Ottawa Senators,W,4,2
WSH,2016-03-25,New Jersey Devils,W,1,0
WSH,2016-03-26,St. Louis Blues,L,0,4
WSH,2016-03-28,Columbus Blue Jackets,W,4,1
WSH,2016-03-30,Philadelphia Flyers,L,1,2
WSH,2016-04-01,Colorado Avalanche,W,4,2
WSH,2016-04-02,Arizona Coyotes,L,0,3
WSH,2016-04-05,New York Islanders,L,3,4
WSH,2016-04-07,Pittsburgh Penguins,L,3,4
WSH,2016-04-09,St. Louis Blues,W,5,1
WSH,2016-04-10,Anaheim Ducks,L,0,2
WSH,2016-10-13,Pittsburgh Penguins,L,2,3
WSH,2016-10-15,New York Islanders,W,2,1
WSH,2016-10-18,Colorado Avalanche,W,3,0
WSH,2016-10-20,Florida Panthers,W,4,2
WSH,2016-10-22,New York Rangers,L,2,4
WSH,2016-10-26,Edmonton Oilers,L,1,4
WSH,2016-10-29,Vancouver Canucks,W,5,2
WSH,2016-10-30,Calgary Flames,W,3,1
WSH,2016-11-01,Winnipeg Jets,W,3,2
WSH,2016-11-03,Winnipeg Jets,W,4,3
WSH,2016-11-05,Florida Panthers,W,4,2
WSH,2016-11-08,San Jose Sharks,L,0,3
WSH,2016-11-11,Chicago Blackhawks,W,3,2
WSH,2016-11-12,Carolina Hurricanes,L,1,5
WSH,2016-11-15,Columbus Blue Jackets,L,1,2
WSH,2016-11-16,Pittsburgh Penguins,W,7,1
WSH,2016-11-18,Detroit Red Wings,W,1,0
WSH,2016-11-20,Columbus Blue Jackets,L,2,3
WSH,2016-11-23,St. Louis Blues,W,4,3
WSH,2016-11-25,Buffalo Sabres,W,3,1
WSH,2016-11-26,Toronto Maple Leafs,L,2,4
WSH,2016-12-01,New York Islanders,L,0,3
WSH,2016-12-03,Tampa Bay Lightning,L,1,2
WSH,2016-12-05,Buffalo Sabres,W,3,2
WSH,2016-12-07,Boston Bruins,W,4,3
WSH,2016-12-09,Buffalo Sabres,W,4,1
WSH,2016-12-11,Vancouver Canucks,W,3,0
WSH,2016-12-13,New York Islanders,W,4,2
WSH,2016-12-16,Carolina Hurricanes,W,4,3
WSH,2016-12-17,Montreal Canadiens,L,1,2
WSH,2016-12-21,Philadelphia Flyers,L,2,3
WSH,2016-12-23,Tampa Bay Lightning,W,4,0
WSH,2016-12-27,New York Islanders,L,3,4
WSH,2016-12-29,New Jersey Devils,L,1,2
WSH,2016-12-31,New Jersey Devils,W,6,2
WSH,2017-01-01,Ottawa Senators,W,2,1
WSH,2017-01-03,Toronto Maple Leafs,W,6,5
WSH,2017-01-05,Columbus Blue Jackets,W,5,0
WSH,2017-01-07,Ottawa Senators,W,1,0
WSH,2017-01-09,Montreal Canadiens,W,4,1
WSH,2017-01-11,Pittsburgh Penguins,W,5,2
WSH,2017-01-13,Chicago Blackhawks,W,6,0
WSH,2017-01-15,Philadelphia Flyers,W,5,0
WSH,2017-01-16,Pittsburgh Penguins,L,7,8
WSH,2017-01-19,St. Louis Blues,W,7,3
WSH,2017-01-21,Dallas Stars,W,4,3
WSH,2017-01-23,Carolina Hurricanes,W,6,1
WSH,2017-01-24,Ottawa Senators,L,0,3
WSH,2017-01-26,New Jersey Devils,W,5,2
WSH,2017-01-31,New York Islanders,L,2,3
WSH,2017-02-01,Boston Bruins,W,5,3
WSH,2017-02-04,Montreal Canadiens,W,3,2
WSH,2017-02-05,Los Angeles Kings,W,5,0
WSH,2017-02-07,Carolina Hurricanes,W,5,0
WSH,2017-02-09,Detroit Red Wings,W,6,3
WSH,2017-02-11,Anaheim Ducks,W,6,4
WSH,2017-02-18,Detroit Red Wings,L,2,3
