NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
NYK,2015-01-29,7:00p,Indiana Pacers,L,82,103
NYK,2015-02-01,2:00p,Los Angeles Lakers,W,92,80
NYK,2015-02-03,7:30p,Boston Celtics,L,97,108
NYK,2015-02-06,7:00p,Brooklyn Nets,L,88,92
NYK,2015-02-07,7:30p,Golden State Warriors,L,92,106
NYK,2015-02-09,7:30p,Miami Heat,L,95,109
NYK,2015-02-11,7:00p,Orlando Magic,L,83,89
NYK,2015-02-20,7:30p,Miami Heat,L,87,111
NYK,2015-02-22,1:00p,Cleveland Cavaliers,L,83,101
NYK,2015-02-25,7:30p,Boston Celtics,L,94,115
NYK,2015-02-27,7:30p,Detroit Pistons,W,121,115
NYK,2015-02-28,7:30p,Toronto Raptors,W,103,98
NYK,2015-03-03,7:00p,Sacramento Kings,L,86,124
NYK,2015-03-04,7:00p,Indiana Pacers,L,82,105
NYK,2015-03-07,7:30p,Indiana Pacers,L,86,92
NYK,2015-03-09,9:00p,Denver Nuggets,L,78,106
NYK,2015-03-10,9:00p,Utah Jazz,L,82,87
NYK,2015-03-12,10:30p,Los Angeles Lakers,W,101,94
NYK,2015-03-14,10:30p,Golden State Warriors,L,94,125
NYK,2015-03-15,9:00p,Phoenix Suns,L,89,102
NYK,2015-03-17,7:30p,San Antonio Spurs,W,104,100
NYK,2015-03-19,7:30p,Minnesota Timberwolves,L,92,95
NYK,2015-03-20,7:00p,Philadelphia 76ers,L,81,97
NYK,2015-03-22,4:00p,Toronto Raptors,L,89,106
NYK,2015-03-23,7:30p,Memphis Grizzlies,L,82,103
NYK,2015-03-25,7:00p,Los Angeles Clippers,L,80,111
NYK,2015-03-27,7:30p,Boston Celtics,L,92,96
NYK,2015-03-28,8:00p,Chicago Bulls,L,80,111
NYK,2015-04-01,7:30p,Brooklyn Nets,L,98,100
NYK,2015-04-03,7:00p,Washington Wizards,L,87,101
NYK,2015-04-05,7:30p,Philadelphia 76ers,W,101,91
NYK,2015-04-08,7:30p,Indiana Pacers,L,86,102
NYK,2015-04-10,7:30p,Milwaukee Bucks,L,91,99
NYK,2015-04-11,7:00p,Orlando Magic,W,80,79
NYK,2015-04-13,7:30p,Atlanta Hawks,W,112,108
NYK,2015-04-15,8:00p,Detroit Pistons,L,90,112
NYK,2015-10-28,8:00p,Milwaukee Bucks,W,122,97
NYK,2015-10-29,8:00p,Atlanta Hawks,L,101,112
NYK,2015-10-31,7:00p,Washington Wizards,W,117,110
NYK,2015-11-02,7:30p,San Antonio Spurs,L,84,94
NYK,2015-11-04,8:00p,Cleveland Cavaliers,L,86,96
NYK,2015-11-06,7:30p,Milwaukee Bucks,L,92,99
NYK,2015-11-08,3:30p,Los Angeles Lakers,W,99,95
NYK,2015-11-10,7:30p,Toronto Raptors,W,111,109
NYK,2015-11-11,7:00p,Charlotte Hornets,L,93,95
NYK,2015-11-13,7:30p,Cleveland Cavaliers,L,84,90
NYK,2015-11-15,12:00p,New Orleans Pelicans,W,95,87
NYK,2015-11-17,7:30p,Charlotte Hornets,W,102,94
NYK,2015-11-20,8:00p,Oklahoma City Thunder,W,93,90
NYK,2015-11-21,8:00p,Houston Rockets,W,107,102
NYK,2015-11-23,7:30p,Miami Heat,L,78,95
NYK,2015-11-25,7:00p,Orlando Magic,L,91,100
NYK,2015-11-27,7:30p,Miami Heat,L,78,97
NYK,2015-11-29,7:30p,Houston Rockets,L,111,116
NYK,2015-12-02,7:30p,Philadelphia 76ers,W,99,87
NYK,2015-12-04,7:00p,Brooklyn Nets,W,108,91
NYK,2015-12-05,8:30p,Milwaukee Bucks,L,91,106
NYK,2015-12-07,7:30p,Dallas Mavericks,L,97,104
NYK,2015-12-09,9:00p,Utah Jazz,L,85,106
NYK,2015-12-10,10:30p,Sacramento Kings,L,97,99
NYK,2015-12-12,10:00p,Portland Trail Blazers,W,112,110
NYK,2015-12-16,7:30p,Minnesota Timberwolves,W,107,102
NYK,2015-12-18,7:00p,Philadelphia 76ers,W,107,97
NYK,2015-12-19,7:30p,Chicago Bulls,W,107,91
NYK,2015-12-21,7:30p,Orlando Magic,L,99,107
NYK,2015-12-23,7:00p,Cleveland Cavaliers,L,84,91
NYK,2015-12-26,7:30p,Atlanta Hawks,L,98,117
NYK,2015-12-27,7:00p,Boston Celtics,L,91,100
NYK,2015-12-29,7:30p,Detroit Pistons,W,108,96
NYK,2016-01-01,8:00p,Chicago Bulls,L,81,108
NYK,2016-01-03,3:30p,Atlanta Hawks,W,111,97
NYK,2016-01-05,8:00p,Atlanta Hawks,W,107,101
NYK,2016-01-06,7:00p,Miami Heat,W,98,90
NYK,2016-01-08,8:30p,San Antonio Spurs,L,99,100
NYK,2016-01-10,7:30p,Milwaukee Bucks,W,100,88
NYK,2016-01-12,7:30p,Boston Celtics,W,120,114
NYK,2016-01-13,7:30p,Brooklyn Nets,L,104,110
NYK,2016-01-16,8:00p,Memphis Grizzlies,L,95,103
NYK,2016-01-18,1:00p,Philadelphia 76ers,W,119,113
NYK,2016-01-20,7:30p,Utah Jazz,W,118,111
NYK,2016-01-22,7:30p,Los Angeles Clippers,L,88,116
NYK,2016-01-23,7:00p,Charlotte Hornets,L,84,97
NYK,2016-01-26,7:30p,Oklahoma City Thunder,L,122,128
