NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
LAL,2013-03-13,7:30p,Atlanta Hawks,L,92,96
LAL,2013-03-15,7:00p,Indiana Pacers,W,99,93
LAL,2013-03-17,9:30p,Sacramento Kings,W,113,102
LAL,2013-03-18,10:00p,Phoenix Suns,L,76,99
LAL,2013-03-22,10:30p,Washington Wizards,L,100,103
LAL,2013-03-25,10:30p,Golden State Warriors,L,103,109
LAL,2013-03-27,8:00p,Minnesota Timberwolves,W,120,117
LAL,2013-03-28,8:00p,Milwaukee Bucks,L,103,113
LAL,2013-03-30,10:00p,Sacramento Kings,W,103,98
LAL,2013-04-02,10:30p,Dallas Mavericks,W,101,81
LAL,2013-04-05,10:30p,Memphis Grizzlies,W,86,84
LAL,2013-04-07,3:30p,Los Angeles Clippers,L,95,109
LAL,2013-04-09,10:30p,New Orleans Hornets,W,104,96
LAL,2013-04-10,10:00p,Portland Trail Blazers,W,113,106
LAL,2013-04-12,10:30p,Golden State Warriors,W,118,116
LAL,2013-04-14,9:30p,San Antonio Spurs,W,91,86
LAL,2013-04-17,10:30p,Houston Rockets,W,99,95
LAL,2013-10-29,10:30p,Los Angeles Clippers,W,116,103
LAL,2013-10-30,10:30p,Golden State Warriors,L,94,125
LAL,2013-11-01,10:30p,San Antonio Spurs,L,85,91
LAL,2013-11-03,9:30p,Atlanta Hawks,W,105,103
LAL,2013-11-05,8:30p,Dallas Mavericks,L,104,123
LAL,2013-11-07,9:30p,Houston Rockets,W,99,98
LAL,2013-11-08,8:00p,New Orleans Pelicans,L,85,96
LAL,2013-11-10,9:30p,Minnesota Timberwolves,L,90,113
LAL,2013-11-12,10:30p,New Orleans Pelicans,W,116,95
LAL,2013-11-13,9:00p,Denver Nuggets,L,99,111
LAL,2013-11-15,10:30p,Memphis Grizzlies,L,86,89
LAL,2013-11-17,9:30p,Detroit Pistons,W,114,99
LAL,2013-11-22,10:30p,Golden State Warriors,W,102,95
LAL,2013-11-24,9:30p,Sacramento Kings,W,100,86
LAL,2013-11-26,7:00p,Washington Wizards,L,111,116
LAL,2013-11-27,7:30p,Brooklyn Nets,W,99,94
LAL,2013-11-29,7:30p,Detroit Pistons,W,106,102
LAL,2013-12-01,9:30p,Portland Trail Blazers,L,108,114
LAL,2013-12-06,10:00p,Sacramento Kings,W,106,100
LAL,2013-12-08,9:30p,Toronto Raptors,L,94,106
LAL,2013-12-10,10:30p,Phoenix Suns,L,108,114
LAL,2013-12-13,8:00p,Oklahoma City Thunder,L,97,122
LAL,2013-12-14,7:00p,Charlotte Bobcats,W,88,85
LAL,2013-12-16,7:30p,Atlanta Hawks,L,100,114
LAL,2013-12-17,8:00p,Memphis Grizzlies,W,96,92
LAL,2013-12-20,10:30p,Minnesota Timberwolves,W,104,91
LAL,2013-12-21,10:30p,Golden State Warriors,L,83,102
LAL,2013-12-23,9:00p,Phoenix Suns,L,90,117
LAL,2013-12-25,5:00p,Miami Heat,L,95,101
LAL,2013-12-27,9:00p,Utah Jazz,L,103,105
LAL,2013-12-29,9:30p,Philadelphia 76ers,L,104,111
LAL,2013-12-31,10:30p,Milwaukee Bucks,L,79,94
LAL,2014-01-03,10:30p,Utah Jazz,W,110,99
LAL,2014-01-05,9:30p,Denver Nuggets,L,115,137
LAL,2014-01-07,8:30p,Dallas Mavericks,L,97,110
LAL,2014-01-08,8:00p,Houston Rockets,L,99,113
LAL,2014-01-10,10:30p,Los Angeles Clippers,L,87,123
LAL,2014-01-14,10:30p,Cleveland Cavaliers,L,118,120
LAL,2014-01-15,9:00p,Phoenix Suns,L,114,121
LAL,2014-01-17,7:30p,Boston Celtics,W,107,104
LAL,2014-01-19,1:00p,Toronto Raptors,W,112,106
LAL,2014-01-20,8:00p,Chicago Bulls,L,100,102
LAL,2014-01-23,8:00p,Miami Heat,L,102,109
LAL,2014-01-24,7:00p,Orlando Magic,L,105,114
LAL,2014-01-26,3:30p,New York Knicks,L,103,110
LAL,2014-01-28,10:30p,Indiana Pacers,L,92,104
LAL,2014-01-31,10:30p,Charlotte Bobcats,L,100,110
LAL,2014-02-04,8:00p,Minnesota Timberwolves,L,99,109
LAL,2014-02-05,7:00p,Cleveland Cavaliers,W,119,108
LAL,2014-02-07,7:00p,Philadelphia 76ers,W,112,98
LAL,2014-02-09,3:30p,Chicago Bulls,L,86,92
LAL,2014-02-11,10:30p,Utah Jazz,L,79,96
LAL,2014-02-13,10:30p,Oklahoma City Thunder,L,103,107
LAL,2014-02-19,10:30p,Houston Rockets,L,108,134
LAL,2014-02-21,10:30p,Boston Celtics,W,101,92
LAL,2014-02-23,9:00p,Brooklyn Nets,L,102,108
LAL,2014-02-25,7:00p,Indiana Pacers,L,98,118
LAL,2014-02-26,8:00p,Memphis Grizzlies,L,103,108
LAL,2014-02-28,10:30p,Sacramento Kings,W,126,122
LAL,2014-03-03,10:00p,Portland Trail Blazers,W,107,106
LAL,2014-03-04,10:30p,New Orleans Pelicans,L,125,132
LAL,2014-03-06,10:30p,Los Angeles Clippers,L,94,142
LAL,2014-03-07,9:00p,Denver Nuggets,L,126,134
LAL,2014-03-09,3:30p,Oklahoma City Thunder,W,114,110
LAL,2014-03-13,9:30p,Oklahoma City Thunder,L,102,131
LAL,2014-03-14,8:30p,San Antonio Spurs,L,85,119
LAL,2014-03-19,10:30p,San Antonio Spurs,L,109,125
LAL,2014-03-21,10:30p,Washington Wizards,L,107,117
LAL,2014-03-23,9:30p,Orlando Magic,W,103,94
LAL,2014-03-25,10:30p,New York Knicks,W,127,96
LAL,2014-03-27,8:00p,Milwaukee Bucks,L,105,108
LAL,2014-03-28,8:00p,Minnesota Timberwolves,L,107,143
LAL,2014-03-30,9:30p,Phoenix Suns,W,115,99
LAL,2014-04-01,10:30p,Portland Trail Blazers,L,112,124
LAL,2014-04-02,10:00p,Sacramento Kings,L,102,107
LAL,2014-04-04,10:30p,Dallas Mavericks,L,95,107
LAL,2014-04-06,3:30p,Los Angeles Clippers,L,97,120
LAL,2014-04-08,10:30p,Houston Rockets,L,130,145
LAL,2014-04-11,10:30p,Golden State Warriors,L,95,112
LAL,2014-04-13,9:30p,Memphis Grizzlies,L,90,102
LAL,2014-04-14,9:00p,Utah Jazz,W,119,104
LAL,2014-04-16,8:00p,San Antonio Spurs,W,113,100
LAL,2014-10-28,10:30p,Houston Rockets,L,90,108
LAL,2014-10-29,10:00p,Phoenix Suns,L,99,119
LAL,2014-10-31,10:30p,Los Angeles Clippers,L,111,118
LAL,2014-11-01,10:30p,Golden State Warriors,L,104,127
LAL,2014-11-04,10:30p,Phoenix Suns,L,106,112
LAL,2014-11-09,9:30p,Charlotte Hornets,W,107,92
LAL,2014-11-11,8:00p,Memphis Grizzlies,L,102,107
LAL,2014-11-12,8:00p,New Orleans Pelicans,L,102,109
LAL,2014-11-14,10:00p,San Antonio Spurs,L,80,93
LAL,2014-11-16,9:30p,Golden State Warriors,L,115,136
LAL,2014-11-18,7:30p,Atlanta Hawks,W,114,109
LAL,2014-11-19,9:30p,Houston Rockets,W,98,92
LAL,2014-11-21,8:30p,Dallas Mavericks,L,106,140
LAL,2014-11-23,9:30p,Denver Nuggets,L,94,101
LAL,2014-11-26,10:30p,Memphis Grizzlies,L,93,99
LAL,2014-11-28,10:30p,Minnesota Timberwolves,L,119,120
LAL,2014-11-30,9:30p,Toronto Raptors,W,129,122
LAL,2014-12-02,7:30p,Detroit Pistons,W,106,96
LAL,2014-12-03,7:00p,Washington Wizards,L,95,111
LAL,2014-12-05,7:30p,Boston Celtics,L,96,113
LAL,2014-12-07,9:30p,New Orleans Pelicans,L,87,104
LAL,2014-12-09,10:30p,Sacramento Kings,W,98,95
LAL,2014-12-12,9:30p,San Antonio Spurs,W,112,110
LAL,2014-12-14,7:00p,Minnesota Timberwolves,W,100,94
LAL,2014-12-15,7:00p,Indiana Pacers,L,91,110
LAL,2014-12-19,10:30p,Oklahoma City Thunder,L,103,104
LAL,2014-12-21,6:00p,Sacramento Kings,L,101,108
LAL,2014-12-23,10:30p,Golden State Warriors,W,115,105
LAL,2014-12-25,8:00p,Chicago Bulls,L,93,113
LAL,2014-12-26,8:30p,Dallas Mavericks,L,98,102
LAL,2014-12-28,9:30p,Phoenix Suns,L,107,116
LAL,2014-12-30,9:00p,Denver Nuggets,W,111,103
LAL,2015-01-02,10:30p,Memphis Grizzlies,L,106,109
LAL,2015-01-04,9:30p,Indiana Pacers,W,88,87
LAL,2015-01-05,10:00p,Portland Trail Blazers,L,94,98
LAL,2015-01-07,10:30p,Los Angeles Clippers,L,89,114
LAL,2015-01-09,10:30p,Orlando Magic,W,101,84
LAL,2015-01-11,9:30p,Portland Trail Blazers,L,94,106
LAL,2015-01-13,10:30p,Miami Heat,L,75,78
LAL,2015-01-15,10:30p,Cleveland Cavaliers,L,102,109
LAL,2015-01-16,9:00p,Utah Jazz,L,85,94
LAL,2015-01-19,10:00p,Phoenix Suns,L,100,115
LAL,2015-01-21,8:00p,New Orleans Pelicans,L,80,96
LAL,2015-01-23,8:30p,San Antonio Spurs,L,85,99
LAL,2015-01-25,9:30p,Houston Rockets,L,87,99
LAL,2015-01-27,10:30p,Washington Wizards,L,92,98
LAL,2015-01-29,10:30p,Chicago Bulls,W,123,118
LAL,2015-02-01,2:00p,New York Knicks,L,80,92
LAL,2015-02-04,8:00p,Milwaukee Bucks,L,105,113
LAL,2015-02-06,7:00p,Orlando Magic,L,97,103
LAL,2015-02-08,3:30p,Cleveland Cavaliers,L,105,120
LAL,2015-02-10,10:30p,Denver Nuggets,L,96,106
LAL,2015-02-11,10:00p,Portland Trail Blazers,L,86,102
LAL,2015-02-20,10:30p,Brooklyn Nets,L,105,114
LAL,2015-02-22,9:30p,Boston Celtics,W,118,111
LAL,2015-02-25,9:00p,Utah Jazz,W,100,97
LAL,2015-02-27,10:30p,Milwaukee Bucks,W,101,93
LAL,2015-03-01,6:30p,Oklahoma City Thunder,L,101,108
LAL,2015-03-03,7:00p,Charlotte Hornets,L,103,104
LAL,2015-03-04,8:00p,Miami Heat,L,94,100
LAL,2015-03-06,8:00p,Memphis Grizzlies,L,90,97
LAL,2015-03-08,9:30p,Dallas Mavericks,L,93,100
LAL,2015-03-10,10:30p,Detroit Pistons,W,93,85
LAL,2015-03-12,10:30p,New York Knicks,L,94,101
LAL,2015-03-15,9:30p,Atlanta Hawks,L,86,91
LAL,2015-03-16,10:30p,Golden State Warriors,L,105,108
LAL,2015-03-19,10:30p,Utah Jazz,L,73,80
LAL,2015-03-22,9:30p,Philadelphia 76ers,W,101,87
LAL,2015-03-24,8:00p,Oklahoma City Thunder,L,117,127
LAL,2015-03-25,8:00p,Minnesota Timberwolves,W,101,99
LAL,2015-03-27,7:30p,Toronto Raptors,L,83,94
LAL,2015-03-29,3:30p,Brooklyn Nets,L,99,107
LAL,2015-03-30,7:00p,Philadelphia 76ers,W,113,111
LAL,2015-04-01,10:30p,New Orleans Pelicans,L,92,113
LAL,2015-04-03,10:30p,Portland Trail Blazers,L,77,107
LAL,2015-04-05,9:30p,Los Angeles Clippers,L,78,106
LAL,2015-04-07,10:30p,Los Angeles Clippers,L,100,105
LAL,2015-04-08,9:00p,Denver Nuggets,L,101,119
LAL,2015-04-10,10:30p,Minnesota Timberwolves,W,106,98
LAL,2015-04-12,9:30p,Dallas Mavericks,L,106,120
LAL,2015-04-13,10:00p,Sacramento Kings,L,92,102
LAL,2015-04-15,10:30p,Sacramento Kings,L,99,122
LAL,2015-10-28,10:30p,Minnesota Timberwolves,L,111,112
LAL,2015-10-30,10:00p,Sacramento Kings,L,114,132
LAL,2015-11-01,9:30p,Dallas Mavericks,L,93,103
LAL,2015-11-03,10:30p,Denver Nuggets,L,109,120
LAL,2015-11-06,7:30p,Brooklyn Nets,W,104,98
LAL,2015-11-08,3:30p,New York Knicks,L,95,99
LAL,2015-11-10,7:30p,Miami Heat,L,88,101
LAL,2015-11-11,7:00p,Orlando Magic,L,99,101
LAL,2015-11-13,8:30p,Dallas Mavericks,L,82,90
LAL,2015-11-15,9:30p,Detroit Pistons,W,97,85
LAL,2015-11-16,9:00p,Phoenix Suns,L,101,120
LAL,2015-11-20,10:30p,Toronto Raptors,L,91,102
LAL,2015-11-22,9:30p,Portland Trail Blazers,L,93,107
LAL,2015-11-24,10:30p,Golden State Warriors,L,77,111
LAL,2015-11-28,10:00p,Portland Trail Blazers,L,96,108
LAL,2015-11-29,9:30p,Indiana Pacers,L,103,107
LAL,2015-12-01,7:00p,Philadelphia 76ers,L,91,103
LAL,2015-12-02,7:00p,Washington Wizards,W,108,104
LAL,2015-12-04,8:00p,Atlanta Hawks,L,87,100
LAL,2015-12-06,6:00p,Detroit Pistons,L,91,111
LAL,2015-12-07,7:30p,Toronto Raptors,L,93,102
LAL,2015-12-09,8:00p,Minnesota Timberwolves,L,122,123
LAL,2015-12-11,9:30p,San Antonio Spurs,L,87,109
LAL,2015-12-12,8:00p,Houston Rockets,L,97,126
LAL,2015-12-15,10:30p,Milwaukee Bucks,W,113,95
LAL,2015-12-17,10:30p,Houston Rockets,L,87,107
LAL,2015-12-19,5:00p,Oklahoma City Thunder,L,78,118
LAL,2015-12-22,9:00p,Denver Nuggets,W,111,107
LAL,2015-12-23,10:30p,Oklahoma City Thunder,L,85,120
LAL,2015-12-25,10:30p,Los Angeles Clippers,L,84,94
LAL,2015-12-27,6:00p,Memphis Grizzlies,L,96,112
LAL,2015-12-28,7:00p,Charlotte Hornets,L,98,108
LAL,2015-12-30,7:30p,Boston Celtics,W,112,104
LAL,2016-01-01,10:30p,Philadelphia 76ers,W,93,84
