NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
TOR,2015-11-15,9:00p,Sacramento Kings,L,101,107
TOR,2015-11-17,10:30p,Golden State Warriors,L,110,115
TOR,2015-11-18,9:00p,Utah Jazz,L,89,93
TOR,2015-11-20,10:30p,Los Angeles Lakers,W,102,91
TOR,2015-11-22,3:30p,Los Angeles Clippers,W,91,80
TOR,2015-11-25,7:30p,Cleveland Cavaliers,W,103,99
TOR,2015-11-28,7:00p,Washington Wizards,W,84,82
TOR,2015-11-29,6:00p,Phoenix Suns,L,102,107
TOR,2015-12-02,8:00p,Atlanta Hawks,W,96,86
TOR,2015-12-03,7:30p,Denver Nuggets,L,105,106
TOR,2015-12-05,5:00p,Golden State Warriors,L,109,112
TOR,2015-12-07,7:30p,Los Angeles Lakers,W,102,93
TOR,2015-12-09,7:30p,San Antonio Spurs,W,97,94
TOR,2015-12-11,7:30p,Milwaukee Bucks,W,90,83
TOR,2015-12-13,6:00p,Philadelphia 76ers,W,96,76
TOR,2015-12-14,7:00p,Indiana Pacers,L,90,106
TOR,2015-12-17,7:00p,Charlotte Hornets,L,99,109
TOR,2015-12-18,8:00p,Miami Heat,W,108,94
TOR,2015-12-20,6:00p,Sacramento Kings,L,94,104
TOR,2015-12-22,7:30p,Dallas Mavericks,W,103,99
TOR,2015-12-26,5:00p,Milwaukee Bucks,W,111,90
TOR,2015-12-28,8:00p,Chicago Bulls,L,97,104
TOR,2015-12-30,7:30p,Washington Wizards,W,94,91
TOR,2016-01-01,7:30p,Charlotte Hornets,W,104,94
TOR,2016-01-03,3:30p,Chicago Bulls,L,113,115
TOR,2016-01-04,7:00p,Cleveland Cavaliers,L,100,122
TOR,2016-01-06,7:30p,Brooklyn Nets,W,91,74
TOR,2016-01-08,7:00p,Washington Wizards,W,97,88
TOR,2016-01-09,7:30p,Philadelphia 76ers,W,108,95
TOR,2016-01-14,3:00p,Orlando Magic,W,106,103
TOR,2016-01-18,7:30p,Brooklyn Nets,W,112,100
TOR,2016-01-20,7:30p,Boston Celtics,W,115,109
TOR,2016-01-22,8:00p,Miami Heat,W,101,81
TOR,2016-01-24,6:00p,Los Angeles Clippers,W,112,94
TOR,2016-01-26,7:30p,Washington Wizards,W,106,89
TOR,2016-01-28,8:00p,New York Knicks,W,103,93
TOR,2016-01-30,6:30p,Detroit Pistons,W,111,107
TOR,2016-02-01,9:00p,Denver Nuggets,L,93,112
TOR,2016-02-02,9:00p,Phoenix Suns,W,104,97
TOR,2016-02-04,10:00p,Portland Trail Blazers,W,110,103
TOR,2016-02-08,7:30p,Detroit Pistons,W,103,89
TOR,2016-02-10,8:00p,Minnesota Timberwolves,L,112,117
TOR,2016-02-19,8:00p,Chicago Bulls,L,106,116
TOR,2016-02-21,6:00p,Memphis Grizzlies,W,98,85
TOR,2016-02-22,7:30p,New York Knicks,W,122,95
TOR,2016-02-24,7:30p,Minnesota Timberwolves,W,114,105
TOR,2016-02-26,7:30p,Cleveland Cavaliers,W,99,97
TOR,2016-02-28,6:00p,Detroit Pistons,L,101,114
TOR,2016-03-02,7:30p,Utah Jazz,W,104,94
TOR,2016-03-04,7:30p,Portland Trail Blazers,W,117,115
TOR,2016-03-06,6:30p,Houston Rockets,L,107,113
TOR,2016-03-08,7:30p,Brooklyn Nets,W,104,99
TOR,2016-03-10,7:30p,Atlanta Hawks,W,104,96
TOR,2016-03-12,7:00p,Miami Heat,W,112,104
TOR,2016-03-14,7:30p,Chicago Bulls,L,107,109
TOR,2016-03-15,8:00p,Milwaukee Bucks,W,107,89
TOR,2016-03-17,7:00p,Indiana Pacers,W,101,94
TOR,2016-03-18,7:30p,Boston Celtics,W,105,91
TOR,2016-03-20,4:30p,Orlando Magic,W,105,100
TOR,2016-03-23,7:30p,Boston Celtics,L,79,91
TOR,2016-03-25,8:00p,Houston Rockets,L,109,112
TOR,2016-03-26,7:00p,New Orleans Pelicans,W,115,91
TOR,2016-03-28,7:30p,Oklahoma City Thunder,L,100,119
TOR,2016-03-30,7:30p,Atlanta Hawks,W,105,97
TOR,2016-04-01,8:00p,Memphis Grizzlies,W,99,95
TOR,2016-04-02,8:30p,San Antonio Spurs,L,95,102
TOR,2016-04-05,7:30p,Charlotte Hornets,W,96,90
TOR,2016-04-07,8:00p,Atlanta Hawks,L,87,95
TOR,2016-04-08,7:30p,Indiana Pacers,W,111,98
TOR,2016-04-10,7:30p,New York Knicks,W,93,89
TOR,2016-04-12,7:30p,Philadelphia 76ers,W,122,98
TOR,2016-04-13,8:00p,Brooklyn Nets,W,103,96
TOR,2016-10-26,7:30p,Detroit Pistons,W,109,91
TOR,2016-10-28,7:00p,Cleveland Cavaliers,L,91,94
TOR,2016-10-31,7:30p,Denver Nuggets,W,105,102
TOR,2016-11-02,7:00p,Washington Wizards,W,113,103
TOR,2016-11-04,7:30p,Miami Heat,W,96,87
TOR,2016-11-06,6:00p,Sacramento Kings,L,91,96
TOR,2016-11-09,8:00p,Oklahoma City Thunder,W,112,102
TOR,2016-11-11,7:00p,Charlotte Hornets,W,113,111
TOR,2016-11-12,7:30p,New York Knicks,W,118,107
TOR,2016-11-15,7:00p,Cleveland Cavaliers,L,117,121
TOR,2016-11-16,8:00p,Golden State Warriors,L,121,127
TOR,2016-11-18,9:00p,Denver Nuggets,W,113,111
TOR,2016-11-20,9:00p,Sacramento Kings,L,99,102
TOR,2016-11-21,10:30p,Los Angeles Clippers,L,115,123
TOR,2016-11-23,8:00p,Houston Rockets,W,115,102
TOR,2016-11-25,8:00p,Milwaukee Bucks,W,105,99
TOR,2016-11-28,7:30p,Philadelphia 76ers,W,122,95
TOR,2016-11-30,7:30p,Memphis Grizzlies,W,120,105
TOR,2016-12-02,7:30p,Los Angeles Lakers,W,113,80
TOR,2016-12-03,7:30p,Atlanta Hawks,W,128,84
TOR,2016-12-05,7:30p,Cleveland Cavaliers,L,112,116
TOR,2016-12-08,7:00p,Minnesota Timberwolves,W,124,110
TOR,2016-12-09,7:30p,Boston Celtics,W,101,94
TOR,2016-12-12,7:30p,Milwaukee Bucks,W,122,100
TOR,2016-12-14,7:00p,Philadelphia 76ers,W,123,114
TOR,2016-12-16,7:30p,Atlanta Hawks,L,121,125
TOR,2016-12-18,6:00p,Orlando Magic,W,109,79
TOR,2016-12-20,7:30p,Brooklyn Nets,W,116,104
TOR,2016-12-23,9:00p,Utah Jazz,W,104,98
TOR,2016-12-26,10:00p,Portland Trail Blazers,W,95,91
TOR,2016-12-28,10:30p,Golden State Warriors,L,111,121
TOR,2016-12-29,9:00p,Phoenix Suns,L,91,99
TOR,2017-01-01,9:30p,Los Angeles Lakers,W,123,114
TOR,2017-01-03,8:30p,San Antonio Spurs,L,82,110
TOR,2017-01-05,7:30p,Utah Jazz,W,101,93
TOR,2017-01-07,8:00p,Chicago Bulls,L,118,123
TOR,2017-01-08,6:00p,Houston Rockets,L,122,129
TOR,2017-01-10,7:30p,Boston Celtics,W,114,106
TOR,2017-01-13,7:30p,Brooklyn Nets,W,132,113
TOR,2017-01-15,3:00p,New York Knicks,W,116,101
TOR,2017-01-17,7:30p,Brooklyn Nets,W,119,109
TOR,2017-01-18,7:00p,Philadelphia 76ers,L,89,94
TOR,2017-01-20,7:00p,Charlotte Hornets,L,78,113
TOR,2017-01-22,6:00p,Phoenix Suns,L,103,115
TOR,2017-01-24,7:00p,San Antonio Spurs,L,106,108
TOR,2017-01-25,8:00p,Memphis Grizzlies,L,99,101
