NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
WAS,2014-12-29,8:00p,Houston Rockets,W,104,103
WAS,2014-12-30,8:30p,Dallas Mavericks,L,87,114
WAS,2015-01-02,8:00p,Oklahoma City Thunder,L,102,109
WAS,2015-01-03,8:30p,San Antonio Spurs,L,92,101
WAS,2015-01-05,8:00p,New Orleans Pelicans,W,92,85
WAS,2015-01-07,7:00p,New York Knicks,W,101,91
WAS,2015-01-09,8:00p,Chicago Bulls,W,102,86
WAS,2015-01-11,3:00p,Atlanta Hawks,L,89,120
WAS,2015-01-13,7:00p,San Antonio Spurs,W,101,93
WAS,2015-01-14,8:00p,Chicago Bulls,W,105,99
WAS,2015-01-16,7:00p,Brooklyn Nets,L,80,102
WAS,2015-01-17,8:00p,Brooklyn Nets,W,99,90
WAS,2015-01-19,2:00p,Philadelphia 76ers,W,111,76
WAS,2015-01-21,8:00p,Oklahoma City Thunder,L,103,105
WAS,2015-01-24,10:00p,Portland Trail Blazers,L,96,103
WAS,2015-01-25,8:00p,Denver Nuggets,W,117,115
WAS,2015-01-27,10:30p,Los Angeles Lakers,W,98,92
WAS,2015-01-28,10:30p,Phoenix Suns,L,98,106
WAS,2015-01-31,7:00p,Toronto Raptors,L,116,120
WAS,2015-02-02,7:00p,Charlotte Hornets,L,88,92
WAS,2015-02-04,7:30p,Atlanta Hawks,L,96,105
WAS,2015-02-05,7:00p,Charlotte Hornets,L,87,94
WAS,2015-02-07,7:00p,Brooklyn Nets,W,114,77
WAS,2015-02-09,7:00p,Orlando Magic,W,96,80
WAS,2015-02-11,7:30p,Toronto Raptors,L,93,95
WAS,2015-02-20,8:00p,Cleveland Cavaliers,L,89,127
WAS,2015-02-22,3:30p,Detroit Pistons,L,89,106
WAS,2015-02-24,7:00p,Golden State Warriors,L,107,114
WAS,2015-02-25,8:00p,Minnesota Timberwolves,L,77,97
WAS,2015-02-27,7:00p,Philadelphia 76ers,L,81,89
WAS,2015-02-28,7:00p,Detroit Pistons,W,99,95
WAS,2015-03-03,8:00p,Chicago Bulls,L,92,97
WAS,2015-03-06,7:00p,Miami Heat,W,99,97
WAS,2015-03-07,8:30p,Milwaukee Bucks,L,85,91
WAS,2015-03-09,7:00p,Charlotte Hornets,W,95,69
WAS,2015-03-12,7:00p,Memphis Grizzlies,W,107,87
WAS,2015-03-14,7:00p,Sacramento Kings,W,113,97
WAS,2015-03-16,7:00p,Portland Trail Blazers,W,105,97
WAS,2015-03-18,10:30p,Utah Jazz,W,88,84
WAS,2015-03-20,10:30p,Los Angeles Clippers,L,99,113
WAS,2015-03-22,6:00p,Sacramento Kings,L,86,109
WAS,2015-03-23,10:30p,Golden State Warriors,L,76,107
WAS,2015-03-25,7:00p,Indiana Pacers,L,101,103
WAS,2015-03-27,7:00p,Charlotte Hornets,W,110,107
WAS,2015-03-29,12:30p,Houston Rockets,L,91,99
WAS,2015-04-01,7:00p,Philadelphia 76ers,W,106,93
WAS,2015-04-03,7:00p,New York Knicks,W,101,87
WAS,2015-04-04,8:00p,Memphis Grizzlies,W,92,83
WAS,2015-04-08,7:00p,Philadelphia 76ers,W,119,90
WAS,2015-04-10,7:30p,Brooklyn Nets,L,80,117
WAS,2015-04-12,6:00p,Atlanta Hawks,W,108,99
WAS,2015-04-14,8:00p,Indiana Pacers,L,95,99
